"weekday","artist","plays"
"0","Ac/Dc",972
"0","Aerosmith",71
"0","Billy Idol",3
"0","Bruce Springsteen",162
"0","George Thorogood",18
"0","George Thorogood & The Destroyers",46
"0","Guy Clark",488
"0","Ilse Delange",3
"0","Jimmy Page & The Black Crowes",18
"0","John Fogerty",52
"0","John Hiatt",173
"0","Johnny Cash",17
"0","Lucinda Williams",118
"0","Metallica",197
"0","Paul Simon",107
"0","Pearl Jam",176
"0","Pink Floyd",152
"0","The Black Crowes",164
"0","U2",64
"0","Wolfmother",67
"1","Ac/Dc",553
"1","Aerosmith",2
"1","Billy Idol",8
"1","Bruce Springsteen",93
"1","George Thorogood",22
"1","George Thorogood & The Destroyers",66
"1","Guy Clark",160
"1","Ilse Delange",6
"1","Jimmy Page & The Black Crowes",28
"1","John Fogerty",45
"1","John Hiatt",177
"1","Johnny Cash",204
"1","Lucinda Williams",42
"1","Metallica",23
"1","Paul Simon",33
"1","Pearl Jam",156
"1","Pink Floyd",102
"1","The Black Crowes",139
"1","U2",4
"1","Wolfmother",74
"2","Ac/Dc",678
"2","Aerosmith",3
"2","Billy Idol",2
"2","Bruce Springsteen",110
"2","George Thorogood",4
"2","George Thorogood & The Destroyers",22
"2","Guy Clark",151
"2","Ilse Delange",0
"2","Jimmy Page & The Black Crowes",73
"2","John Fogerty",41
"2","John Hiatt",156
"2","Johnny Cash",71
"2","Lucinda Williams",36
"2","Metallica",142
"2","Paul Simon",8
"2","Pearl Jam",104
"2","Pink Floyd",95
"2","The Black Crowes",118
"2","U2",9
"2","Wolfmother",48
"3","Ac/Dc",484
"3","Aerosmith",11
"3","Billy Idol",4
"3","Bruce Springsteen",203
"3","George Thorogood",0
"3","George Thorogood & The Destroyers",6
"3","Guy Clark",101
"3","Ilse Delange",2
"3","Jimmy Page & The Black Crowes",43
"3","John Fogerty",19
"3","John Hiatt",237
"3","Johnny Cash",40
"3","Lucinda Williams",59
"3","Metallica",62
"3","Paul Simon",42
"3","Pearl Jam",192
"3","Pink Floyd",197
"3","The Black Crowes",72
"3","U2",28
"3","Wolfmother",36
"4","Ac/Dc",567
"4","Aerosmith",12
"4","Billy Idol",6
"4","Bruce Springsteen",104
"4","George Thorogood",6
"4","George Thorogood & The Destroyers",19
"4","Guy Clark",279
"4","Ilse Delange",5
"4","Jimmy Page & The Black Crowes",25
"4","John Fogerty",12
"4","John Hiatt",141
"4","Johnny Cash",2
"4","Lucinda Williams",49
"4","Metallica",79
"4","Paul Simon",46
"4","Pearl Jam",158
"4","Pink Floyd",146
"4","The Black Crowes",98
"4","U2",1
"4","Wolfmother",45
"5","Ac/Dc",1122
"5","Aerosmith",43
"5","Billy Idol",9
"5","Bruce Springsteen",213
"5","George Thorogood",3
"5","George Thorogood & The Destroyers",11
"5","Guy Clark",240
"5","Ilse Delange",3
"5","Jimmy Page & The Black Crowes",68
"5","John Fogerty",47
"5","John Hiatt",162
"5","Johnny Cash",13
"5","Lucinda Williams",56
"5","Metallica",78
"5","Paul Simon",52
"5","Pearl Jam",300
"5","Pink Floyd",173
"5","The Black Crowes",174
"5","U2",75
"5","Wolfmother",77
"6","Ac/Dc",1164
"6","Aerosmith",37
"6","Billy Idol",9
"6","Bruce Springsteen",147
"6","George Thorogood",14
"6","George Thorogood & The Destroyers",22
"6","Guy Clark",392
"6","Ilse Delange",14
"6","Jimmy Page & The Black Crowes",155
"6","John Fogerty",64
"6","John Hiatt",277
"6","Johnny Cash",20
"6","Lucinda Williams",84
"6","Metallica",96
"6","Paul Simon",161
"6","Pearl Jam",304
"6","Pink Floyd",235
"6","The Black Crowes",180
"6","U2",94
"6","Wolfmother",97
