"weekday","artist","plays"
"0","Adam And The Ants",27
"0","Anton Maiden",15
"0","Beck",7
"0","Blondie",15
"0","David Bowie",16
"0","Depeche Mode",56
"0","Elvis Costello",9
"0","Franz Ferdinand",22
"0","Garbage",18
"0","Gary Numan",10
"0","Heaven 17",4
"0","Manic Street Preachers",91
"0","Morrissey",169
"0","Nine Inch Nails",82
"0","Pulp",25
"0","Simon & Garfunkel",29
"0","The Cure",42
"0","The Human League",9
"0","The Smiths",165
"0","William Shatner",24
"1","Adam And The Ants",52
"1","Anton Maiden",33
"1","Beck",39
"1","Blondie",53
"1","David Bowie",49
"1","Depeche Mode",153
"1","Elvis Costello",45
"1","Franz Ferdinand",60
"1","Garbage",44
"1","Gary Numan",30
"1","Heaven 17",53
"1","Manic Street Preachers",168
"1","Morrissey",257
"1","Nine Inch Nails",231
"1","Pulp",45
"1","Simon & Garfunkel",58
"1","The Cure",89
"1","The Human League",67
"1","The Smiths",311
"1","William Shatner",39
"2","Adam And The Ants",51
"2","Anton Maiden",41
"2","Beck",40
"2","Blondie",77
"2","David Bowie",94
"2","Depeche Mode",132
"2","Elvis Costello",41
"2","Franz Ferdinand",95
"2","Garbage",63
"2","Gary Numan",39
"2","Heaven 17",92
"2","Manic Street Preachers",220
"2","Morrissey",459
"2","Nine Inch Nails",307
"2","Pulp",42
"2","Simon & Garfunkel",61
"2","The Cure",182
"2","The Human League",63
"2","The Smiths",432
"2","William Shatner",51
"3","Adam And The Ants",78
"3","Anton Maiden",40
"3","Beck",41
"3","Blondie",59
"3","David Bowie",132
"3","Depeche Mode",194
"3","Elvis Costello",39
"3","Franz Ferdinand",125
"3","Garbage",85
"3","Gary Numan",43
"3","Heaven 17",64
"3","Manic Street Preachers",238
"3","Morrissey",492
"3","Nine Inch Nails",315
"3","Pulp",62
"3","Simon & Garfunkel",93
"3","The Cure",219
"3","The Human League",107
"3","The Smiths",452
"3","William Shatner",89
"4","Adam And The Ants",55
"4","Anton Maiden",73
"4","Beck",38
"4","Blondie",81
"4","David Bowie",66
"4","Depeche Mode",222
"4","Elvis Costello",47
"4","Franz Ferdinand",98
"4","Garbage",76
"4","Gary Numan",38
"4","Heaven 17",72
"4","Manic Street Preachers",259
"4","Morrissey",513
"4","Nine Inch Nails",349
"4","Pulp",49
"4","Simon & Garfunkel",115
"4","The Cure",157
"4","The Human League",88
"4","The Smiths",600
"4","William Shatner",64
"5","Adam And The Ants",65
"5","Anton Maiden",64
"5","Beck",39
"5","Blondie",75
"5","David Bowie",69
"5","Depeche Mode",222
"5","Elvis Costello",43
"5","Franz Ferdinand",99
"5","Garbage",106
"5","Gary Numan",28
"5","Heaven 17",58
"5","Manic Street Preachers",288
"5","Morrissey",396
"5","Nine Inch Nails",316
"5","Pulp",47
"5","Simon & Garfunkel",83
"5","The Cure",172
"5","The Human League",77
"5","The Smiths",525
"5","William Shatner",74
"6","Adam And The Ants",28
"6","Anton Maiden",28
"6","Beck",9
"6","Blondie",10
"6","David Bowie",12
"6","Depeche Mode",41
"6","Elvis Costello",12
"6","Franz Ferdinand",35
"6","Garbage",39
"6","Gary Numan",13
"6","Heaven 17",17
"6","Manic Street Preachers",146
"6","Morrissey",230
"6","Nine Inch Nails",207
"6","Pulp",22
"6","Simon & Garfunkel",64
"6","The Cure",128
"6","The Human League",28
"6","The Smiths",274
"6","William Shatner",37
