"weekday","artist","plays"
"0","2Raumwohnung",2
"0","Amanda Rogers",0
"0","Antônio Carlos Jobim",2
"0","April March",1
"0","Art Blakey",0
"0","Astrud Gilberto",1
"0","Bebel Gilberto",2
"0","Ben Folds",0
"0","Ben Webster",0
"0","Bill Evans",0
"0","Bud Powell",0
"0","Caetano Veloso",1
"0","Cal Tjader",0
"0","Cannonball Adderley",1
"0","Carpenters",1
"0","Celso Fonseca",2
"0","Dave Brubeck",1
"0","Diana Krall",0
"0","Jamie Cullum",0
"0","Stan Getz",2
"1","2Raumwohnung",0
"1","Amanda Rogers",1
"1","Antônio Carlos Jobim",0
"1","April March",0
"1","Art Blakey",0
"1","Astrud Gilberto",0
"1","Bebel Gilberto",0
"1","Ben Folds",2
"1","Ben Webster",0
"1","Bill Evans",1
"1","Bud Powell",1
"1","Caetano Veloso",0
"1","Cal Tjader",0
"1","Cannonball Adderley",0
"1","Carpenters",1
"1","Celso Fonseca",0
"1","Dave Brubeck",1
"1","Diana Krall",1
"1","Jamie Cullum",1
"1","Stan Getz",0
"2","2Raumwohnung",1
"2","Amanda Rogers",0
"2","Antônio Carlos Jobim",1
"2","April March",0
"2","Art Blakey",1
"2","Astrud Gilberto",0
"2","Bebel Gilberto",2
"2","Ben Folds",0
"2","Ben Webster",1
"2","Bill Evans",1
"2","Bud Powell",1
"2","Caetano Veloso",1
"2","Cal Tjader",1
"2","Cannonball Adderley",1
"2","Carpenters",0
"2","Celso Fonseca",1
"2","Dave Brubeck",1
"2","Diana Krall",2
"2","Jamie Cullum",1
"2","Stan Getz",1
"3","2Raumwohnung",0
"3","Amanda Rogers",0
"3","Antônio Carlos Jobim",1
"3","April March",0
"3","Art Blakey",0
"3","Astrud Gilberto",1
"3","Bebel Gilberto",0
"3","Ben Folds",0
"3","Ben Webster",0
"3","Bill Evans",0
"3","Bud Powell",0
"3","Caetano Veloso",0
"3","Cal Tjader",0
"3","Cannonball Adderley",0
"3","Carpenters",0
"3","Celso Fonseca",0
"3","Dave Brubeck",0
"3","Diana Krall",1
"3","Jamie Cullum",0
"3","Stan Getz",0
"4","2Raumwohnung",0
"4","Amanda Rogers",1
"4","Antônio Carlos Jobim",4
"4","April March",0
"4","Art Blakey",1
"4","Astrud Gilberto",0
"4","Bebel Gilberto",2
"4","Ben Folds",1
"4","Ben Webster",0
"4","Bill Evans",1
"4","Bud Powell",0
"4","Caetano Veloso",0
"4","Cal Tjader",0
"4","Cannonball Adderley",0
"4","Carpenters",1
"4","Celso Fonseca",0
"4","Dave Brubeck",2
"4","Diana Krall",1
"4","Jamie Cullum",1
"4","Stan Getz",0
"5","2Raumwohnung",0
"5","Amanda Rogers",0
"5","Antônio Carlos Jobim",1
"5","April March",1
"5","Art Blakey",1
"5","Astrud Gilberto",0
"5","Bebel Gilberto",0
"5","Ben Folds",0
"5","Ben Webster",0
"5","Bill Evans",0
"5","Bud Powell",0
"5","Caetano Veloso",0
"5","Cal Tjader",1
"5","Cannonball Adderley",1
"5","Carpenters",0
"5","Celso Fonseca",1
"5","Dave Brubeck",0
"5","Diana Krall",0
"5","Jamie Cullum",0
"5","Stan Getz",1
"6","2Raumwohnung",0
"6","Amanda Rogers",0
"6","Antônio Carlos Jobim",0
"6","April March",0
"6","Art Blakey",0
"6","Astrud Gilberto",0
"6","Bebel Gilberto",0
"6","Ben Folds",0
"6","Ben Webster",1
"6","Bill Evans",0
"6","Bud Powell",0
"6","Caetano Veloso",0
"6","Cal Tjader",0
"6","Cannonball Adderley",0
"6","Carpenters",0
"6","Celso Fonseca",0
"6","Dave Brubeck",1
"6","Diana Krall",0
"6","Jamie Cullum",0
"6","Stan Getz",0
