"month","artist","plays"
"2006-03","4Hero",3
"2006-03","Air",0
"2006-03","Anna Ternheim",0
"2006-03","Antony And The Johnsons",0
"2006-03","Au Revoir Simone",0
"2006-03","Cocorosie",0
"2006-03","De-Phazz",0
"2006-03","Erykah Badu",0
"2006-03","Feist",0
"2006-03","Gotan Project",4
"2006-03","Jazzanova",4
"2006-03","Jazztronik",2
"2006-03","Jill Scott",0
"2006-03","Jimmy Edgar",0
"2006-03","John Legend",0
"2006-03","Koop",2
"2006-03","Kyoto Jazz Massive",1
"2006-03","Nouvelle Vague",0
"2006-03","Sufjan Stevens",0
"2006-03","The Cinematic Orchestra",4
"2006-04","4Hero",14
"2006-04","Air",1
"2006-04","Anna Ternheim",0
"2006-04","Antony And The Johnsons",0
"2006-04","Au Revoir Simone",0
"2006-04","Cocorosie",0
"2006-04","De-Phazz",1
"2006-04","Erykah Badu",0
"2006-04","Feist",0
"2006-04","Gotan Project",10
"2006-04","Jazzanova",20
"2006-04","Jazztronik",7
"2006-04","Jill Scott",0
"2006-04","Jimmy Edgar",0
"2006-04","John Legend",0
"2006-04","Koop",10
"2006-04","Kyoto Jazz Massive",16
"2006-04","Nouvelle Vague",5
"2006-04","Sufjan Stevens",0
"2006-04","The Cinematic Orchestra",14
"2006-05","4Hero",1
"2006-05","Air",1
"2006-05","Anna Ternheim",0
"2006-05","Antony And The Johnsons",0
"2006-05","Au Revoir Simone",0
"2006-05","Cocorosie",0
"2006-05","De-Phazz",1
"2006-05","Erykah Badu",6
"2006-05","Feist",1
"2006-05","Gotan Project",8
"2006-05","Jazzanova",15
"2006-05","Jazztronik",13
"2006-05","Jill Scott",2
"2006-05","Jimmy Edgar",0
"2006-05","John Legend",4
"2006-05","Koop",13
"2006-05","Kyoto Jazz Massive",14
"2006-05","Nouvelle Vague",3
"2006-05","Sufjan Stevens",1
"2006-05","The Cinematic Orchestra",3
"2006-06","4Hero",0
"2006-06","Air",0
"2006-06","Anna Ternheim",0
"2006-06","Antony And The Johnsons",0
"2006-06","Au Revoir Simone",0
"2006-06","Cocorosie",0
"2006-06","De-Phazz",0
"2006-06","Erykah Badu",4
"2006-06","Feist",3
"2006-06","Gotan Project",5
"2006-06","Jazzanova",1
"2006-06","Jazztronik",3
"2006-06","Jill Scott",13
"2006-06","Jimmy Edgar",0
"2006-06","John Legend",3
"2006-06","Koop",2
"2006-06","Kyoto Jazz Massive",0
"2006-06","Nouvelle Vague",0
"2006-06","Sufjan Stevens",0
"2006-06","The Cinematic Orchestra",0
"2006-07","4Hero",1
"2006-07","Air",0
"2006-07","Anna Ternheim",0
"2006-07","Antony And The Johnsons",0
"2006-07","Au Revoir Simone",0
"2006-07","Cocorosie",0
"2006-07","De-Phazz",7
"2006-07","Erykah Badu",2
"2006-07","Feist",0
"2006-07","Gotan Project",7
"2006-07","Jazzanova",6
"2006-07","Jazztronik",1
"2006-07","Jill Scott",4
"2006-07","Jimmy Edgar",0
"2006-07","John Legend",1
"2006-07","Koop",2
"2006-07","Kyoto Jazz Massive",4
"2006-07","Nouvelle Vague",0
"2006-07","Sufjan Stevens",0
"2006-07","The Cinematic Orchestra",0
"2006-08","4Hero",2
"2006-08","Air",1
"2006-08","Anna Ternheim",0
"2006-08","Antony And The Johnsons",0
"2006-08","Au Revoir Simone",0
"2006-08","Cocorosie",0
"2006-08","De-Phazz",4
"2006-08","Erykah Badu",1
"2006-08","Feist",0
"2006-08","Gotan Project",4
"2006-08","Jazzanova",2
"2006-08","Jazztronik",0
"2006-08","Jill Scott",10
"2006-08","Jimmy Edgar",0
"2006-08","John Legend",7
"2006-08","Koop",6
"2006-08","Kyoto Jazz Massive",8
"2006-08","Nouvelle Vague",0
"2006-08","Sufjan Stevens",0
"2006-08","The Cinematic Orchestra",0
