"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000938","Talking Heads","Fri","",1.0783832206105,0.316953227969119,0.100459348720044
"user_000938","The Beatles","","",0.853926621036878,0.170960593010852,0.0292275243626222
"user_000938","The Police","Thu","",0.599507032479169,0.263259234840394,0.0693054247287497
"user_000938","The Smiths","Mon","",0.69758879703928,0.287665692555189,0.0827515506732564
"user_000938","The Who","","",0.923992200392292,0.230885707246942,0.0533082098109206
"user_000938","A-Ha","","",1.03776156614487,0.114497170757545,0.0131096021114824
"user_000938","Andrew Bird","Sun/Tue/Thu","",0.380092916363499,0.478346436515793,0.228815313327358
"user_000938","Arcade Fire","Wed","",0.719668109436025,0.239490744560915,0.0573558167303415
"user_000938","Arctic Monkeys","Fri","",0.894626931715763,0.337903950614246,0.114179079840715
"user_000938","Beck","","",0.93085253336155,0.299774371095126,0.0898646735654781
"user_000938","Beulah","Sun","",0.767800846169405,0.290867066174122,0.0846036501847409
"user_000938","Bloc Party","Wed/Sat","Tue",0.586282902418569,0.499491345472594,0.249491604202022
"user_000938","Boat","Thu/Sat","Mon/Fri",0.613230733611047,0.595189265866437,0.354250262202628
"user_000938","Bob Dylan","Sun","Wed/Fri",0.327806473186083,0.459711335476313,0.211334511965415
"user_000938","Boy Division","Tue/Thu/Sat","",0.341757795231993,0.465888693004696,0.217052274269623
"user_000938","Bridges","Sun/Fri","Wed",0.702793825326576,0.452110812613276,0.204404186881837
"user_000938","Cake","","",0.755667357478914,0.299954790006927,0.0899728760480999
"user_000938","Clap Your Hands Say Yeah","Tue","Mon/Sat",0.356442872467192,0.396062519546023,0.156865519389144
"user_000938","Coldplay","Sat","",1.05352774498674,0.497676538314342,0.247681936788546
"user_000938","Cotton Mather","","Mon/Wed/Sat",0.560440576719666,0.526927994409284,0.27765311129219
"user_000938","David Bowie","Thu","Mon",0.409815862241629,0.306117974052557,0.0937082140380418
"user_000938","David Byrne","","",0.719130605307939,0.229430534390883,0.0526383701108861
"user_000938","Depeche Mode","Fri/Sat","Mon",0.66328716140319,0.620828530739944,0.385428064580717
"user_000938","Devo","Fri/Sat","",0.683135063432257,0.91109168690035,0.830088061938926
"user_000938","Editors","Sun/Sat","",0.814423755783618,0.544142939466196,0.296091538570912
"user_000938","Elliott Smith","Sun/Mon","Tue/Fri",0.832278423575713,0.73370584860552,0.538324272277946
"user_000938","Elvis Costello","Mon/Fri","",1.36844334494836,0.580571667417815,0.337063461008302
"user_000938","Franz Ferdinand","Sun","",0.731922398359081,0.352918875336372,0.12455173256869
"user_000938","Gang Of Four","Thu","Sun/Mon/Fri",0.287228149238003,0.35890103252056,0.128809951144324
"user_000938","Interpol","Sun/Tue","",0.735904327642098,0.331228072611741,0.109712036086089
"user_000938","Jerry Harrison","Fri","Mon/Tue/Sat",0.553148834455344,0.748065369078758,0.559601796414939
"user_000938","Joy Division","Thu","",0.631713303529504,0.264163547911345,0.0697823800451093
"user_000938","Justice","Sun","Tue",0.467217130770762,0.430265973458823,0.185128807916469
"user_000938","Lcd Soundsystem","Tue","Fri",0.500228530114359,0.375456740687698,0.140967764127829
"user_000938","Lush","Mon/Tue","Sun/Thu/Fri",0.500527056273981,0.574389447821634,0.329923237768841
"user_000938","Magne F","Tue/Sat","Mon/Fri",0.517992638372952,0.576015277428021,0.33179359983048
"user_000938","Morrissey","Wed","",0.579441401700227,0.323606986642409,0.10472148180378
"user_000938","My Bloody Valentine","Tue/Wed","",0.330581801376194,0.482578935608016,0.232882429092566
"user_000938","Neutral Milk Hotel","Sun/Tue","Fri",0.660887841211276,0.478009711949431,0.228493284717978
"user_000938","New Order","Mon","",1.0765500510886,0.497265627612075,0.247273104404431
"user_000938","Nick Cave & The Bad Seeds","","",0.754879722637101,0.290222550703965,0.0842291289371157
"user_000938","Oasis","","",0.946654168302476,0.276018566248006,0.0761862489136047
"user_000938","Pink Floyd","Sun","",0.236583522297808,0.494802962769293,0.244829971965271
"user_000938","Pixies","Fri/Sat","Sun",1.07249496012011,0.698051017626597,0.487275223209528
"user_000938","R.E.M.","","",1.02212711560174,0.191652842587724,0.036730812071955
"user_000938","Radiohead","","",1.01088933858357,0.170210141268682,0.0289714921907046
"user_000938","Ringo Starr","Sat","Fri",0.785964542251416,0.434041721151534,0.188392215700186
"user_000938","Roxy Music","Tue","Sun/Wed",0.727464981759713,0.506512616344208,0.256555030515855
"user_000938","Sagittarius","Sun/Sat","Fri",0.652203734160342,0.54025751967012,0.29187818756011
"user_000938","Savoy","","",0.909136537106465,0.172452887171794,0.0297399982938876
