"weekday","artist","plays"
"0","Codeine",0
"0","Dinosaur Jr.",0
"0","Gomez",0
"0","Nine Inch Nails",0
"0","Pavement",0
"0","Radiohead",0
"0","Third Eye Blind",0
"1","Codeine",0
"1","Dinosaur Jr.",0
"1","Gomez",0
"1","Nine Inch Nails",0
"1","Pavement",0
"1","Radiohead",0
"1","Third Eye Blind",0
"2","Codeine",1
"2","Dinosaur Jr.",0
"2","Gomez",0
"2","Nine Inch Nails",0
"2","Pavement",0
"2","Radiohead",0
"2","Third Eye Blind",10
"3","Codeine",0
"3","Dinosaur Jr.",5
"3","Gomez",0
"3","Nine Inch Nails",0
"3","Pavement",2
"3","Radiohead",0
"3","Third Eye Blind",0
"4","Codeine",0
"4","Dinosaur Jr.",0
"4","Gomez",0
"4","Nine Inch Nails",0
"4","Pavement",0
"4","Radiohead",0
"4","Third Eye Blind",0
"5","Codeine",0
"5","Dinosaur Jr.",0
"5","Gomez",4
"5","Nine Inch Nails",14
"5","Pavement",0
"5","Radiohead",6
"5","Third Eye Blind",0
"6","Codeine",0
"6","Dinosaur Jr.",0
"6","Gomez",0
"6","Nine Inch Nails",0
"6","Pavement",0
"6","Radiohead",0
"6","Third Eye Blind",0
