"month","artist","plays"
"2005-06","Amorphis",9
"2005-06","Arch Enemy",8
"2005-06","Bloodhound Gang",0
"2005-06","Cradle Of Filth",7
"2005-06","Dark Tranquillity",0
"2005-06","Dream Evil",5
"2005-06","Ensiferum",5
"2005-06","Fear Factory",61
"2005-06","Him",16
"2005-06","In Flames",17
"2005-06","Korn",17
"2005-06","Lamb Of God",0
"2005-06","Limp Bizkit",5
"2005-06","Moonspell",73
"2005-06","Nine Inch Nails",63
"2005-06","Papa Roach",10
"2005-06","Ruoska",0
"2005-06","Slipknot",12
"2005-06","Strapping Young Lad",0
"2005-06","Type O Negative",125
"2005-07","Amorphis",0
"2005-07","Arch Enemy",4
"2005-07","Bloodhound Gang",2
"2005-07","Cradle Of Filth",3
"2005-07","Dark Tranquillity",0
"2005-07","Dream Evil",11
"2005-07","Ensiferum",6
"2005-07","Fear Factory",31
"2005-07","Him",9
"2005-07","In Flames",12
"2005-07","Korn",5
"2005-07","Lamb Of God",0
"2005-07","Limp Bizkit",1
"2005-07","Moonspell",24
"2005-07","Nine Inch Nails",52
"2005-07","Papa Roach",8
"2005-07","Ruoska",0
"2005-07","Slipknot",26
"2005-07","Strapping Young Lad",0
"2005-07","Type O Negative",135
"2005-08","Amorphis",0
"2005-08","Arch Enemy",12
"2005-08","Bloodhound Gang",62
"2005-08","Cradle Of Filth",5
"2005-08","Dark Tranquillity",0
"2005-08","Dream Evil",16
"2005-08","Ensiferum",8
"2005-08","Fear Factory",215
"2005-08","Him",28
"2005-08","In Flames",15
"2005-08","Korn",16
"2005-08","Lamb Of God",0
"2005-08","Limp Bizkit",4
"2005-08","Moonspell",135
"2005-08","Nine Inch Nails",27
"2005-08","Papa Roach",12
"2005-08","Ruoska",0
"2005-08","Slipknot",8
"2005-08","Strapping Young Lad",0
"2005-08","Type O Negative",350
"2005-09","Amorphis",0
"2005-09","Arch Enemy",7
"2005-09","Bloodhound Gang",41
"2005-09","Cradle Of Filth",0
"2005-09","Dark Tranquillity",0
"2005-09","Dream Evil",6
"2005-09","Ensiferum",83
"2005-09","Fear Factory",24
"2005-09","Him",5
"2005-09","In Flames",4
"2005-09","Korn",3
"2005-09","Lamb Of God",1
"2005-09","Limp Bizkit",2
"2005-09","Moonspell",12
"2005-09","Nine Inch Nails",3
"2005-09","Papa Roach",3
"2005-09","Ruoska",0
"2005-09","Slipknot",4
"2005-09","Strapping Young Lad",0
"2005-09","Type O Negative",17
"2005-10","Amorphis",3
"2005-10","Arch Enemy",5
"2005-10","Bloodhound Gang",3
"2005-10","Cradle Of Filth",0
"2005-10","Dark Tranquillity",1
"2005-10","Dream Evil",4
"2005-10","Ensiferum",1004
"2005-10","Fear Factory",9
"2005-10","Him",0
"2005-10","In Flames",9
"2005-10","Korn",7
"2005-10","Lamb Of God",0
"2005-10","Limp Bizkit",0
"2005-10","Moonspell",4
"2005-10","Nine Inch Nails",3
"2005-10","Papa Roach",3
"2005-10","Ruoska",0
"2005-10","Slipknot",3
"2005-10","Strapping Young Lad",0
"2005-10","Type O Negative",3
"2005-11","Amorphis",4
"2005-11","Arch Enemy",2
"2005-11","Bloodhound Gang",4
"2005-11","Cradle Of Filth",0
"2005-11","Dark Tranquillity",1
"2005-11","Dream Evil",0
"2005-11","Ensiferum",43
"2005-11","Fear Factory",11
"2005-11","Him",33
"2005-11","In Flames",9
"2005-11","Korn",4
"2005-11","Lamb Of God",0
"2005-11","Limp Bizkit",10
"2005-11","Moonspell",20
"2005-11","Nine Inch Nails",1
"2005-11","Papa Roach",2
"2005-11","Ruoska",0
"2005-11","Slipknot",2
"2005-11","Strapping Young Lad",0
"2005-11","Type O Negative",124
"2005-12","Amorphis",82
"2005-12","Arch Enemy",4
"2005-12","Bloodhound Gang",13
"2005-12","Cradle Of Filth",7
"2005-12","Dark Tranquillity",4
"2005-12","Dream Evil",6
"2005-12","Ensiferum",106
"2005-12","Fear Factory",121
"2005-12","Him",7
"2005-12","In Flames",15
