"weekday","artist","plays"
"0","65Daysofstatic",3
"0","A.C. Temple",21
"0","Art Ensemble Of Chicago",4
"0","Bear",2
"0","Bud Powell",7
"0","Cannonball Adderley",3
"0","Champion Kickboxer",4
"0","Charles Mingus",0
"0","Eugene Chadbourne",0
"0","Julian Cope",18
"0","Kilgore Trout",30
"0","Lee Morgan",1
"0","Miles Davis",0
"0","Monkey Swallows The Universe",5
"0","My Bloody Valentine",9
"0","Richard Hawley",1
"0","Smokers Die Younger",11
"0","The Cure",4
"0","The Fall",9
"0","Thelonious Monk",14
"1","65Daysofstatic",11
"1","A.C. Temple",14
"1","Art Ensemble Of Chicago",8
"1","Bear",13
"1","Bud Powell",18
"1","Cannonball Adderley",10
"1","Champion Kickboxer",13
"1","Charles Mingus",2
"1","Eugene Chadbourne",6
"1","Julian Cope",12
"1","Kilgore Trout",64
"1","Lee Morgan",5
"1","Miles Davis",6
"1","Monkey Swallows The Universe",52
"1","My Bloody Valentine",16
"1","Richard Hawley",33
"1","Smokers Die Younger",28
"1","The Cure",2
"1","The Fall",28
"1","Thelonious Monk",26
"2","65Daysofstatic",15
"2","A.C. Temple",11
"2","Art Ensemble Of Chicago",12
"2","Bear",17
"2","Bud Powell",21
"2","Cannonball Adderley",12
"2","Champion Kickboxer",23
"2","Charles Mingus",12
"2","Eugene Chadbourne",11
"2","Julian Cope",9
"2","Kilgore Trout",12
"2","Lee Morgan",4
"2","Miles Davis",14
"2","Monkey Swallows The Universe",13
"2","My Bloody Valentine",14
"2","Richard Hawley",11
"2","Smokers Die Younger",56
"2","The Cure",14
"2","The Fall",36
"2","Thelonious Monk",22
"3","65Daysofstatic",33
"3","A.C. Temple",9
"3","Art Ensemble Of Chicago",9
"3","Bear",25
"3","Bud Powell",10
"3","Cannonball Adderley",11
"3","Champion Kickboxer",41
"3","Charles Mingus",19
"3","Eugene Chadbourne",5
"3","Julian Cope",83
"3","Kilgore Trout",47
"3","Lee Morgan",4
"3","Miles Davis",9
"3","Monkey Swallows The Universe",49
"3","My Bloody Valentine",19
"3","Richard Hawley",14
"3","Smokers Die Younger",25
"3","The Cure",22
"3","The Fall",60
"3","Thelonious Monk",12
"4","65Daysofstatic",6
"4","A.C. Temple",16
"4","Art Ensemble Of Chicago",6
"4","Bear",23
"4","Bud Powell",3
"4","Cannonball Adderley",6
"4","Champion Kickboxer",17
"4","Charles Mingus",4
"4","Eugene Chadbourne",5
"4","Julian Cope",11
"4","Kilgore Trout",18
"4","Lee Morgan",10
"4","Miles Davis",8
"4","Monkey Swallows The Universe",31
"4","My Bloody Valentine",7
"4","Richard Hawley",9
"4","Smokers Die Younger",96
"4","The Cure",4
"4","The Fall",22
"4","Thelonious Monk",9
"5","65Daysofstatic",13
"5","A.C. Temple",20
"5","Art Ensemble Of Chicago",19
"5","Bear",52
"5","Bud Powell",51
"5","Cannonball Adderley",26
"5","Champion Kickboxer",22
"5","Charles Mingus",14
"5","Eugene Chadbourne",13
"5","Julian Cope",11
"5","Kilgore Trout",45
"5","Lee Morgan",26
"5","Miles Davis",18
"5","Monkey Swallows The Universe",19
"5","My Bloody Valentine",9
"5","Richard Hawley",14
"5","Smokers Die Younger",23
"5","The Cure",31
"5","The Fall",23
"5","Thelonious Monk",33
"6","65Daysofstatic",3
"6","A.C. Temple",2
"6","Art Ensemble Of Chicago",2
"6","Bear",5
"6","Bud Powell",2
"6","Cannonball Adderley",1
"6","Champion Kickboxer",11
"6","Charles Mingus",3
"6","Eugene Chadbourne",0
"6","Julian Cope",19
"6","Kilgore Trout",2
"6","Lee Morgan",6
"6","Miles Davis",4
"6","Monkey Swallows The Universe",0
"6","My Bloody Valentine",16
"6","Richard Hawley",14
"6","Smokers Die Younger",9
"6","The Cure",30
"6","The Fall",52
"6","Thelonious Monk",1
