"month","artist","plays"
"2005-11","Arcade Fire",4
"2005-11","Band Of Horses",0
"2005-11","Belle And Sebastian",4
"2005-11","Bloc Party",1
"2005-11","Built To Spill",0
"2005-11","Coldplay",1
"2005-11","Damien Rice",10
"2005-11","Death Cab For Cutie",22
"2005-11","Explosions In The Sky",5
"2005-11","Los Planetas",0
"2005-11","Mando Diao",2
"2005-11","Matt Pond Pa",7
"2005-11","Modest Mouse",0
"2005-11","My Morning Jacket",20
"2005-11","Sr. Chinarro",0
"2005-11","The Appleseed Cast",0
"2005-11","The Killers",3
"2005-11","The Magic Numbers",0
"2005-11","Two Gallants",0
"2005-11","Wilco",1
"2005-12","Arcade Fire",3
"2005-12","Band Of Horses",0
"2005-12","Belle And Sebastian",7
"2005-12","Bloc Party",1
"2005-12","Built To Spill",0
"2005-12","Coldplay",10
"2005-12","Damien Rice",56
"2005-12","Death Cab For Cutie",12
"2005-12","Explosions In The Sky",116
"2005-12","Los Planetas",6
"2005-12","Mando Diao",2
"2005-12","Matt Pond Pa",138
"2005-12","Modest Mouse",1
"2005-12","My Morning Jacket",31
"2005-12","Sr. Chinarro",0
"2005-12","The Appleseed Cast",0
"2005-12","The Killers",0
"2005-12","The Magic Numbers",0
"2005-12","Two Gallants",0
"2005-12","Wilco",1
"2006-01","Arcade Fire",6
"2006-01","Band Of Horses",0
"2006-01","Belle And Sebastian",16
"2006-01","Bloc Party",12
"2006-01","Built To Spill",0
"2006-01","Coldplay",1
"2006-01","Damien Rice",13
"2006-01","Death Cab For Cutie",8
"2006-01","Explosions In The Sky",15
"2006-01","Los Planetas",16
"2006-01","Mando Diao",5
"2006-01","Matt Pond Pa",11
"2006-01","Modest Mouse",0
"2006-01","My Morning Jacket",19
"2006-01","Sr. Chinarro",0
"2006-01","The Appleseed Cast",4
"2006-01","The Killers",0
"2006-01","The Magic Numbers",0
"2006-01","Two Gallants",0
"2006-01","Wilco",1
"2006-02","Arcade Fire",0
"2006-02","Band Of Horses",0
"2006-02","Belle And Sebastian",3
"2006-02","Bloc Party",3
"2006-02","Built To Spill",0
"2006-02","Coldplay",0
"2006-02","Damien Rice",3
"2006-02","Death Cab For Cutie",9
"2006-02","Explosions In The Sky",3
"2006-02","Los Planetas",23
"2006-02","Mando Diao",3
"2006-02","Matt Pond Pa",2
"2006-02","Modest Mouse",0
"2006-02","My Morning Jacket",5
"2006-02","Sr. Chinarro",0
"2006-02","The Appleseed Cast",0
"2006-02","The Killers",0
"2006-02","The Magic Numbers",7
"2006-02","Two Gallants",0
"2006-02","Wilco",43
"2006-03","Arcade Fire",0
"2006-03","Band Of Horses",0
"2006-03","Belle And Sebastian",18
"2006-03","Bloc Party",0
"2006-03","Built To Spill",0
"2006-03","Coldplay",2
"2006-03","Damien Rice",3
"2006-03","Death Cab For Cutie",0
"2006-03","Explosions In The Sky",17
"2006-03","Los Planetas",14
"2006-03","Mando Diao",3
"2006-03","Matt Pond Pa",13
"2006-03","Modest Mouse",0
"2006-03","My Morning Jacket",39
"2006-03","Sr. Chinarro",2
"2006-03","The Appleseed Cast",1
"2006-03","The Killers",0
"2006-03","The Magic Numbers",1
"2006-03","Two Gallants",0
"2006-03","Wilco",0
"2006-04","Arcade Fire",0
"2006-04","Band Of Horses",0
"2006-04","Belle And Sebastian",0
"2006-04","Bloc Party",0
"2006-04","Built To Spill",0
"2006-04","Coldplay",0
"2006-04","Damien Rice",1
"2006-04","Death Cab For Cutie",0
"2006-04","Explosions In The Sky",1
"2006-04","Los Planetas",15
"2006-04","Mando Diao",0
"2006-04","Matt Pond Pa",7
"2006-04","Modest Mouse",0
"2006-04","My Morning Jacket",0
"2006-04","Sr. Chinarro",0
"2006-04","The Appleseed Cast",0
"2006-04","The Killers",0
