"month","artist","plays"
"2008-07","A-Ha",1
"2008-07","Amy Winehouse",5
"2008-07","Coldplay",1
"2008-07","Eskobar",0
"2008-07","Fisz",0
"2008-07","Goldfrapp",0
"2008-07","Kate Nash",16
"2008-07","Ladytron",1
"2008-07","Madonna",0
"2008-07","Moby",1
"2008-07","Moguai",1
"2008-07","Moloko",10
"2008-07","Morcheeba",1
"2008-07","Muse",1
"2008-07","Placebo",5
"2008-07","Prince",3
"2008-07","Radiohead",1
"2008-07","Red Hot Chili Peppers",1
"2008-07","Télépopmusik",0
"2008-07","The Kooks",4
"2008-08","A-Ha",1
"2008-08","Amy Winehouse",0
"2008-08","Coldplay",0
"2008-08","Eskobar",1
"2008-08","Fisz",0
"2008-08","Goldfrapp",1
"2008-08","Kate Nash",1
"2008-08","Ladytron",2
"2008-08","Madonna",1
"2008-08","Moby",1
"2008-08","Moguai",1
"2008-08","Moloko",0
"2008-08","Morcheeba",1
"2008-08","Muse",1
"2008-08","Placebo",0
"2008-08","Prince",3
"2008-08","Radiohead",3
"2008-08","Red Hot Chili Peppers",0
"2008-08","Télépopmusik",1
"2008-08","The Kooks",9
"2008-09","A-Ha",1
"2008-09","Amy Winehouse",0
"2008-09","Coldplay",1
"2008-09","Eskobar",1
"2008-09","Fisz",1
"2008-09","Goldfrapp",1
"2008-09","Kate Nash",0
"2008-09","Ladytron",1
"2008-09","Madonna",0
"2008-09","Moby",0
"2008-09","Moguai",0
"2008-09","Moloko",1
"2008-09","Morcheeba",0
"2008-09","Muse",0
"2008-09","Placebo",0
"2008-09","Prince",0
"2008-09","Radiohead",0
"2008-09","Red Hot Chili Peppers",0
"2008-09","Télépopmusik",1
"2008-09","The Kooks",0
"2008-10","A-Ha",0
"2008-10","Amy Winehouse",1
"2008-10","Coldplay",1
"2008-10","Eskobar",0
"2008-10","Fisz",2
"2008-10","Goldfrapp",1
"2008-10","Kate Nash",3
"2008-10","Ladytron",0
"2008-10","Madonna",7
"2008-10","Moby",0
"2008-10","Moguai",0
"2008-10","Moloko",2
"2008-10","Morcheeba",1
"2008-10","Muse",0
"2008-10","Placebo",1
"2008-10","Prince",1
"2008-10","Radiohead",2
"2008-10","Red Hot Chili Peppers",0
"2008-10","Télépopmusik",0
"2008-10","The Kooks",6
"2008-11","A-Ha",0
"2008-11","Amy Winehouse",0
"2008-11","Coldplay",0
"2008-11","Eskobar",0
"2008-11","Fisz",0
"2008-11","Goldfrapp",0
"2008-11","Kate Nash",0
"2008-11","Ladytron",0
"2008-11","Madonna",1
"2008-11","Moby",0
"2008-11","Moguai",0
"2008-11","Moloko",0
"2008-11","Morcheeba",1
"2008-11","Muse",0
"2008-11","Placebo",0
"2008-11","Prince",0
"2008-11","Radiohead",2
"2008-11","Red Hot Chili Peppers",0
"2008-11","Télépopmusik",0
"2008-11","The Kooks",0
"2008-12","A-Ha",1
"2008-12","Amy Winehouse",23
"2008-12","Coldplay",2
"2008-12","Eskobar",5
"2008-12","Fisz",3
"2008-12","Goldfrapp",0
"2008-12","Kate Nash",19
"2008-12","Ladytron",0
"2008-12","Madonna",0
"2008-12","Moby",2
"2008-12","Moguai",4
"2008-12","Moloko",8
"2008-12","Morcheeba",12
"2008-12","Muse",2
"2008-12","Placebo",6
"2008-12","Prince",0
"2008-12","Radiohead",0
"2008-12","Red Hot Chili Peppers",1
"2008-12","Télépopmusik",3
"2008-12","The Kooks",20
"2009-01","A-Ha",0
"2009-01","Amy Winehouse",0
"2009-01","Coldplay",0
"2009-01","Eskobar",0
"2009-01","Fisz",0
"2009-01","Goldfrapp",0
"2009-01","Kate Nash",0
"2009-01","Ladytron",0
"2009-01","Madonna",1
"2009-01","Moby",0
"2009-01","Moguai",0
"2009-01","Moloko",0
"2009-01","Morcheeba",0
"2009-01","Muse",0
"2009-01","Placebo",0
"2009-01","Prince",0
"2009-01","Radiohead",0
"2009-01","Red Hot Chili Peppers",1
"2009-01","Télépopmusik",0
"2009-01","The Kooks",0
