"month","artist","plays"
"2008-08","3 Doors Down",61
"2008-08","Alice Cooper",3
"2008-08","Apocalyptica",62
"2008-08","Audioslave",7
"2008-08","Avenged Sevenfold",53
"2008-08","Breaking Benjamin",15
"2008-08","Bullet For My Valentine",0
"2008-08","Carlos Santana & Chad Kroeger Of Nickelback",0
"2008-08","Cartel De Santa",0
"2008-08","Chris Daughtry",0
"2008-08","Crossfade",202
"2008-08","Drowning Pool",0
"2008-08","Foo Fighters",38
"2008-08","Gipsy Kings",1
"2008-08","Godsmack",1
"2008-08","Guano Apes",4
"2008-08","Him",1
"2008-08","Ill Niño",0
"2008-08","Incubus",1
"2008-08","Linkin Park",4
"2008-09","3 Doors Down",54
"2008-09","Alice Cooper",6
"2008-09","Apocalyptica",27
"2008-09","Audioslave",36
"2008-09","Avenged Sevenfold",34
"2008-09","Breaking Benjamin",26
"2008-09","Bullet For My Valentine",22
"2008-09","Carlos Santana & Chad Kroeger Of Nickelback",5
"2008-09","Cartel De Santa",3
"2008-09","Chris Daughtry",1
"2008-09","Crossfade",158
"2008-09","Drowning Pool",2
"2008-09","Foo Fighters",106
"2008-09","Gipsy Kings",3
"2008-09","Godsmack",8
"2008-09","Guano Apes",1
"2008-09","Him",1
"2008-09","Ill Niño",178
"2008-09","Incubus",15
"2008-09","Linkin Park",5
"2008-10","3 Doors Down",10
"2008-10","Alice Cooper",2
"2008-10","Apocalyptica",0
"2008-10","Audioslave",1
"2008-10","Avenged Sevenfold",17
"2008-10","Breaking Benjamin",11
"2008-10","Bullet For My Valentine",5
"2008-10","Carlos Santana & Chad Kroeger Of Nickelback",1
"2008-10","Cartel De Santa",4
"2008-10","Chris Daughtry",5
"2008-10","Crossfade",2
"2008-10","Drowning Pool",3
"2008-10","Foo Fighters",7
"2008-10","Gipsy Kings",3
"2008-10","Godsmack",3
"2008-10","Guano Apes",8
"2008-10","Him",7
"2008-10","Ill Niño",145
"2008-10","Incubus",1
"2008-10","Linkin Park",2
"2008-11","3 Doors Down",22
"2008-11","Alice Cooper",0
"2008-11","Apocalyptica",6
"2008-11","Audioslave",10
"2008-11","Avenged Sevenfold",0
"2008-11","Breaking Benjamin",0
"2008-11","Bullet For My Valentine",1
"2008-11","Carlos Santana & Chad Kroeger Of Nickelback",1
"2008-11","Cartel De Santa",1
"2008-11","Chris Daughtry",0
"2008-11","Crossfade",0
"2008-11","Drowning Pool",0
"2008-11","Foo Fighters",0
"2008-11","Gipsy Kings",0
"2008-11","Godsmack",0
"2008-11","Guano Apes",14
"2008-11","Him",3
"2008-11","Ill Niño",10
"2008-11","Incubus",90
"2008-11","Linkin Park",4
"2008-12","3 Doors Down",18
"2008-12","Alice Cooper",7
"2008-12","Apocalyptica",28
"2008-12","Audioslave",24
"2008-12","Avenged Sevenfold",12
"2008-12","Breaking Benjamin",32
"2008-12","Bullet For My Valentine",8
"2008-12","Carlos Santana & Chad Kroeger Of Nickelback",3
"2008-12","Cartel De Santa",10
"2008-12","Chris Daughtry",7
"2008-12","Crossfade",33
"2008-12","Drowning Pool",8
"2008-12","Foo Fighters",10
"2008-12","Gipsy Kings",4
"2008-12","Godsmack",9
"2008-12","Guano Apes",20
"2008-12","Him",3
"2008-12","Ill Niño",26
"2008-12","Incubus",38
"2008-12","Linkin Park",11
"2009-01","3 Doors Down",2
"2009-01","Alice Cooper",0
"2009-01","Apocalyptica",0
"2009-01","Audioslave",0
"2009-01","Avenged Sevenfold",0
"2009-01","Breaking Benjamin",0
"2009-01","Bullet For My Valentine",0
"2009-01","Carlos Santana & Chad Kroeger Of Nickelback",0
"2009-01","Cartel De Santa",0
"2009-01","Chris Daughtry",1
"2009-01","Crossfade",2
"2009-01","Drowning Pool",1
"2009-01","Foo Fighters",0
"2009-01","Gipsy Kings",0
"2009-01","Godsmack",0
"2009-01","Guano Apes",1
"2009-01","Him",4
"2009-01","Ill Niño",123
"2009-01","Incubus",0
"2009-01","Linkin Park",9
