"weekday","artist","plays"
"0","Aiko",2
"0","Alicia Keys",14
"0","Ashanti",2
"0","Asian Power",0
"0","Bonnie Pink",1
"0","Chris Brown",3
"0","Exile",1
"0","Globe",1
"0","Gorillaz",2
"0","High And Mighty Color",9
"0","Hyde",1
"0","Justin Timberlake",3
"0","Kylie Minogue",2
"0","M.O.V.E",1
"0","Mc Hotdog",2
"0","Mobb Deep",0
"0","Nelly Furtado",4
"0","Norah Jones",1
"0","Our Love To Stay",1
"0","T-Pain",0
"1","Aiko",1
"1","Alicia Keys",1
"1","Ashanti",0
"1","Asian Power",0
"1","Bonnie Pink",0
"1","Chris Brown",1
"1","Exile",0
"1","Globe",1
"1","Gorillaz",1
"1","High And Mighty Color",1
"1","Hyde",1
"1","Justin Timberlake",2
"1","Kylie Minogue",0
"1","M.O.V.E",15
"1","Mc Hotdog",1
"1","Mobb Deep",1
"1","Nelly Furtado",0
"1","Norah Jones",1
"1","Our Love To Stay",2
"1","T-Pain",0
"2","Aiko",1
"2","Alicia Keys",1
"2","Ashanti",0
"2","Asian Power",1
"2","Bonnie Pink",0
"2","Chris Brown",0
"2","Exile",1
"2","Globe",0
"2","Gorillaz",0
"2","High And Mighty Color",0
"2","Hyde",0
"2","Justin Timberlake",1
"2","Kylie Minogue",0
"2","M.O.V.E",1
"2","Mc Hotdog",0
"2","Mobb Deep",0
"2","Nelly Furtado",3
"2","Norah Jones",0
"2","Our Love To Stay",0
"2","T-Pain",1
"3","Aiko",2
"3","Alicia Keys",1
"3","Ashanti",6
"3","Asian Power",0
"3","Bonnie Pink",1
"3","Chris Brown",0
"3","Exile",0
"3","Globe",2
"3","Gorillaz",6
"3","High And Mighty Color",4
"3","Hyde",4
"3","Justin Timberlake",25
"3","Kylie Minogue",4
"3","M.O.V.E",5
"3","Mc Hotdog",4
"3","Mobb Deep",2
"3","Nelly Furtado",4
"3","Norah Jones",2
"3","Our Love To Stay",4
"3","T-Pain",3
"4","Aiko",0
"4","Alicia Keys",1
"4","Ashanti",0
"4","Asian Power",1
"4","Bonnie Pink",6
"4","Chris Brown",0
"4","Exile",2
"4","Globe",1
"4","Gorillaz",2
"4","High And Mighty Color",2
"4","Hyde",1
"4","Justin Timberlake",0
"4","Kylie Minogue",1
"4","M.O.V.E",0
"4","Mc Hotdog",2
"4","Mobb Deep",1
"4","Nelly Furtado",3
"4","Norah Jones",0
"4","Our Love To Stay",0
"4","T-Pain",0
"5","Aiko",0
"5","Alicia Keys",28
"5","Ashanti",0
"5","Asian Power",0
"5","Bonnie Pink",0
"5","Chris Brown",0
"5","Exile",0
"5","Globe",0
"5","Gorillaz",0
"5","High And Mighty Color",12
"5","Hyde",0
"5","Justin Timberlake",0
"5","Kylie Minogue",0
"5","M.O.V.E",0
"5","Mc Hotdog",0
"5","Mobb Deep",0
"5","Nelly Furtado",0
"5","Norah Jones",0
"5","Our Love To Stay",0
"5","T-Pain",0
"6","Aiko",1
"6","Alicia Keys",0
"6","Ashanti",0
"6","Asian Power",1
"6","Bonnie Pink",0
"6","Chris Brown",1
"6","Exile",0
"6","Globe",0
"6","Gorillaz",0
"6","High And Mighty Color",0
"6","Hyde",0
"6","Justin Timberlake",37
"6","Kylie Minogue",1
"6","M.O.V.E",0
"6","Mc Hotdog",0
"6","Mobb Deep",0
"6","Nelly Furtado",0
"6","Norah Jones",0
"6","Our Love To Stay",0
"6","T-Pain",2
