"weekday","artist","plays"
"0","Andy Timmons",2
"0","Antonio Vivaldi",16
"0","Bernadette Seacrest And Her Yes Men",5
"0","Dead Can Dance",68
"0","Dread Zeppelin",3
"0","Emerson, Lake & Palmer",0
"0","Fito Páez",2
"0","Jason Becker",4
"0","King Crimson",45
"0","Led Zeppelin",0
"0","Ludwig Van Beethoven",38
"0","Madredeus",0
"0","Marty Friedman",10
"0","Medeski Martin And Wood",2
"0","Philip Glass",203
"0","Pink Floyd",91
"0","Queen",1
"0","Radiohead",13
"0","Robert Fripp & The League Of Crafty Guitarists",10
"0","Scorpions",0
"1","Andy Timmons",16
"1","Antonio Vivaldi",1
"1","Bernadette Seacrest And Her Yes Men",7
"1","Dead Can Dance",4
"1","Dread Zeppelin",13
"1","Emerson, Lake & Palmer",3
"1","Fito Páez",3
"1","Jason Becker",10
"1","King Crimson",23
"1","Led Zeppelin",27
"1","Ludwig Van Beethoven",21
"1","Madredeus",5
"1","Marty Friedman",18
"1","Medeski Martin And Wood",9
"1","Philip Glass",75
"1","Pink Floyd",103
"1","Queen",16
"1","Radiohead",22
"1","Robert Fripp & The League Of Crafty Guitarists",13
"1","Scorpions",49
"2","Andy Timmons",0
"2","Antonio Vivaldi",10
"2","Bernadette Seacrest And Her Yes Men",0
"2","Dead Can Dance",3
"2","Dread Zeppelin",9
"2","Emerson, Lake & Palmer",11
"2","Fito Páez",3
"2","Jason Becker",4
"2","King Crimson",27
"2","Led Zeppelin",22
"2","Ludwig Van Beethoven",16
"2","Madredeus",1
"2","Marty Friedman",4
"2","Medeski Martin And Wood",0
"2","Philip Glass",54
"2","Pink Floyd",87
"2","Queen",10
"2","Radiohead",18
"2","Robert Fripp & The League Of Crafty Guitarists",25
"2","Scorpions",44
"3","Andy Timmons",8
"3","Antonio Vivaldi",3
"3","Bernadette Seacrest And Her Yes Men",18
"3","Dead Can Dance",14
"3","Dread Zeppelin",4
"3","Emerson, Lake & Palmer",25
"3","Fito Páez",25
"3","Jason Becker",8
"3","King Crimson",27
"3","Led Zeppelin",16
"3","Ludwig Van Beethoven",2
"3","Madredeus",0
"3","Marty Friedman",8
"3","Medeski Martin And Wood",26
"3","Philip Glass",26
"3","Pink Floyd",110
"3","Queen",8
"3","Radiohead",6
"3","Robert Fripp & The League Of Crafty Guitarists",11
"3","Scorpions",11
"4","Andy Timmons",9
"4","Antonio Vivaldi",3
"4","Bernadette Seacrest And Her Yes Men",5
"4","Dead Can Dance",8
"4","Dread Zeppelin",6
"4","Emerson, Lake & Palmer",12
"4","Fito Páez",14
"4","Jason Becker",1
"4","King Crimson",28
"4","Led Zeppelin",7
"4","Ludwig Van Beethoven",6
"4","Madredeus",3
"4","Marty Friedman",11
"4","Medeski Martin And Wood",2
"4","Philip Glass",71
"4","Pink Floyd",53
"4","Queen",9
"4","Radiohead",16
"4","Robert Fripp & The League Of Crafty Guitarists",2
"4","Scorpions",15
"5","Andy Timmons",2
"5","Antonio Vivaldi",1
"5","Bernadette Seacrest And Her Yes Men",30
"5","Dead Can Dance",5
"5","Dread Zeppelin",7
"5","Emerson, Lake & Palmer",1
"5","Fito Páez",13
"5","Jason Becker",2
"5","King Crimson",7
"5","Led Zeppelin",8
"5","Ludwig Van Beethoven",13
"5","Madredeus",7
"5","Marty Friedman",10
"5","Medeski Martin And Wood",2
"5","Philip Glass",23
"5","Pink Floyd",76
"5","Queen",4
"5","Radiohead",10
"5","Robert Fripp & The League Of Crafty Guitarists",1
"5","Scorpions",0
"6","Andy Timmons",5
"6","Antonio Vivaldi",5
"6","Bernadette Seacrest And Her Yes Men",11
"6","Dead Can Dance",2
"6","Dread Zeppelin",2
"6","Emerson, Lake & Palmer",1
"6","Fito Páez",13
"6","Jason Becker",4
"6","King Crimson",34
"6","Led Zeppelin",6
"6","Ludwig Van Beethoven",3
"6","Madredeus",1
"6","Marty Friedman",25
"6","Medeski Martin And Wood",3
"6","Philip Glass",21
"6","Pink Floyd",25
"6","Queen",9
"6","Radiohead",3
"6","Robert Fripp & The League Of Crafty Guitarists",25
"6","Scorpions",1
