"weekday","artist","plays"
"0","Ash",38
"0","Bloc Party",11
"0","Coldplay",29
"0","Editors",14
"0","Feeder",46
"0","Franz Ferdinand",86
"0","Kaiser Chiefs",92
"0","Keane",15
"0","Maxïmo Park",10
"0","Muse",30
"0","Razorlight",12
"0","Snow Patrol",24
"0","Stereophonics",23
"0","The Automatic",25
"0","The Beatles",57
"0","The Cribs",21
"0","The Futureheads",20
"0","The Killers",19
"0","The Kooks",5
"0","The Young Knives",23
"1","Ash",40
"1","Bloc Party",11
"1","Coldplay",25
"1","Editors",20
"1","Feeder",46
"1","Franz Ferdinand",106
"1","Kaiser Chiefs",181
"1","Keane",18
"1","Maxïmo Park",20
"1","Muse",38
"1","Razorlight",15
"1","Snow Patrol",15
"1","Stereophonics",9
"1","The Automatic",28
"1","The Beatles",104
"1","The Cribs",37
"1","The Futureheads",23
"1","The Killers",22
"1","The Kooks",8
"1","The Young Knives",23
"2","Ash",31
"2","Bloc Party",8
"2","Coldplay",23
"2","Editors",17
"2","Feeder",59
"2","Franz Ferdinand",57
"2","Kaiser Chiefs",85
"2","Keane",11
"2","Maxïmo Park",21
"2","Muse",27
"2","Razorlight",15
"2","Snow Patrol",24
"2","Stereophonics",18
"2","The Automatic",26
"2","The Beatles",44
"2","The Cribs",23
"2","The Futureheads",40
"2","The Killers",19
"2","The Kooks",10
"2","The Young Knives",27
"3","Ash",13
"3","Bloc Party",13
"3","Coldplay",22
"3","Editors",13
"3","Feeder",20
"3","Franz Ferdinand",59
"3","Kaiser Chiefs",63
"3","Keane",9
"3","Maxïmo Park",14
"3","Muse",64
"3","Razorlight",28
"3","Snow Patrol",21
"3","Stereophonics",11
"3","The Automatic",17
"3","The Beatles",49
"3","The Cribs",23
"3","The Futureheads",33
"3","The Killers",12
"3","The Kooks",13
"3","The Young Knives",27
"4","Ash",49
"4","Bloc Party",20
"4","Coldplay",22
"4","Editors",14
"4","Feeder",63
"4","Franz Ferdinand",75
"4","Kaiser Chiefs",87
"4","Keane",21
"4","Maxïmo Park",19
"4","Muse",42
"4","Razorlight",27
"4","Snow Patrol",15
"4","Stereophonics",9
"4","The Automatic",29
"4","The Beatles",52
"4","The Cribs",43
"4","The Futureheads",69
"4","The Killers",35
"4","The Kooks",13
"4","The Young Knives",36
"5","Ash",25
"5","Bloc Party",14
"5","Coldplay",23
"5","Editors",12
"5","Feeder",27
"5","Franz Ferdinand",47
"5","Kaiser Chiefs",86
"5","Keane",12
"5","Maxïmo Park",19
"5","Muse",36
"5","Razorlight",16
"5","Snow Patrol",8
"5","Stereophonics",12
"5","The Automatic",11
"5","The Beatles",27
"5","The Cribs",37
"5","The Futureheads",23
"5","The Killers",49
"5","The Kooks",7
"5","The Young Knives",13
"6","Ash",10
"6","Bloc Party",11
"6","Coldplay",17
"6","Editors",17
"6","Feeder",31
"6","Franz Ferdinand",45
"6","Kaiser Chiefs",194
"6","Keane",17
"6","Maxïmo Park",14
"6","Muse",26
"6","Razorlight",27
"6","Snow Patrol",13
"6","Stereophonics",16
"6","The Automatic",17
"6","The Beatles",39
"6","The Cribs",40
"6","The Futureheads",22
"6","The Killers",10
"6","The Kooks",9
"6","The Young Knives",22
