"month","artist","plays"
"2005-02","Alanis Morissette",1
"2005-02","Anna Nalick",0
"2005-02","Avril Lavigne",7
"2005-02","Damien Rice",0
"2005-02","Dido",49
"2005-02","Eminem",11
"2005-02","Evanescence",3
"2005-02","Gwen Stefani",0
"2005-02","James Blunt",0
"2005-02","Jem",0
"2005-02","Maroon 5",0
"2005-02","No Doubt",0
"2005-02","P!Nk",0
"2005-02","Queen",0
"2005-02","Ricardo Arjona",4
"2005-02","Shakira",0
"2005-02","The Beatles",0
"2005-02","The Fray",0
"2005-02","The Wreckers",0
"2005-02","U2",0
"2005-03","Alanis Morissette",0
"2005-03","Anna Nalick",0
"2005-03","Avril Lavigne",17
"2005-03","Damien Rice",66
"2005-03","Dido",29
"2005-03","Eminem",17
"2005-03","Evanescence",6
"2005-03","Gwen Stefani",0
"2005-03","James Blunt",0
"2005-03","Jem",0
"2005-03","Maroon 5",0
"2005-03","No Doubt",12
"2005-03","P!Nk",0
"2005-03","Queen",0
"2005-03","Ricardo Arjona",19
"2005-03","Shakira",2
"2005-03","The Beatles",19
"2005-03","The Fray",0
"2005-03","The Wreckers",0
"2005-03","U2",0
"2005-04","Alanis Morissette",0
"2005-04","Anna Nalick",0
"2005-04","Avril Lavigne",32
"2005-04","Damien Rice",0
"2005-04","Dido",0
"2005-04","Eminem",11
"2005-04","Evanescence",2
"2005-04","Gwen Stefani",25
"2005-04","James Blunt",0
"2005-04","Jem",0
"2005-04","Maroon 5",0
"2005-04","No Doubt",11
"2005-04","P!Nk",0
"2005-04","Queen",0
"2005-04","Ricardo Arjona",18
"2005-04","Shakira",0
"2005-04","The Beatles",19
"2005-04","The Fray",0
"2005-04","The Wreckers",0
"2005-04","U2",0
"2005-05","Alanis Morissette",0
"2005-05","Anna Nalick",0
"2005-05","Avril Lavigne",1
"2005-05","Damien Rice",3
"2005-05","Dido",32
"2005-05","Eminem",7
"2005-05","Evanescence",0
"2005-05","Gwen Stefani",0
"2005-05","James Blunt",0
"2005-05","Jem",0
"2005-05","Maroon 5",0
"2005-05","No Doubt",2
"2005-05","P!Nk",0
"2005-05","Queen",0
