"month","artist","plays"
"2008-01","Ac/Dc",0
"2008-01","Amy Winehouse",20
"2008-01","Bob Dylan",1
"2008-01","Bundestag United",0
"2008-01","Daft Punk",0
"2008-01","Die Fantastischen Vier",0
"2008-01","Dixie Chicks",14
"2008-01","Ernesto",0
"2008-01","Estelle",0
"2008-01","Fettes Brot",0
"2008-01","Icke & Er",0
"2008-01","Joss Stone",0
"2008-01","Michael Jackson",0
"2008-01","Prince",0
"2008-01","Rick James",0
"2008-01","Seeed",0
"2008-01","Sly & The Family Stone",0
"2008-01","Stevie Wonder",0
"2008-01","The Jacksons",0
"2008-01","The Police",0
"2008-02","Ac/Dc",11
"2008-02","Amy Winehouse",181
"2008-02","Bob Dylan",7
"2008-02","Bundestag United",23
"2008-02","Daft Punk",471
"2008-02","Die Fantastischen Vier",41
"2008-02","Dixie Chicks",209
"2008-02","Ernesto",20
"2008-02","Estelle",0
"2008-02","Fettes Brot",20
"2008-02","Icke & Er",5
"2008-02","Joss Stone",54
"2008-02","Michael Jackson",10
"2008-02","Prince",105
"2008-02","Rick James",0
"2008-02","Seeed",72
"2008-02","Sly & The Family Stone",0
"2008-02","Stevie Wonder",0
"2008-02","The Jacksons",5
"2008-02","The Police",5
"2008-03","Ac/Dc",2
"2008-03","Amy Winehouse",15
"2008-03","Bob Dylan",1
"2008-03","Bundestag United",25
"2008-03","Daft Punk",107
"2008-03","Die Fantastischen Vier",38
"2008-03","Dixie Chicks",8
"2008-03","Ernesto",12
"2008-03","Estelle",0
"2008-03","Fettes Brot",123
"2008-03","Icke & Er",1
"2008-03","Joss Stone",16
"2008-03","Michael Jackson",8
"2008-03","Prince",3
"2008-03","Rick James",1
"2008-03","Seeed",11
"2008-03","Sly & The Family Stone",2
"2008-03","Stevie Wonder",1
"2008-03","The Jacksons",1
"2008-03","The Police",1
"2008-04","Ac/Dc",3
"2008-04","Amy Winehouse",590
"2008-04","Bob Dylan",3
"2008-04","Bundestag United",26
"2008-04","Daft Punk",35
"2008-04","Die Fantastischen Vier",31
"2008-04","Dixie Chicks",87
"2008-04","Ernesto",14
"2008-04","Estelle",4
"2008-04","Fettes Brot",6
"2008-04","Icke & Er",16
"2008-04","Joss Stone",783
"2008-04","Michael Jackson",8
"2008-04","Prince",8
"2008-04","Rick James",4
"2008-04","Seeed",29
"2008-04","Sly & The Family Stone",1
"2008-04","Stevie Wonder",4
"2008-04","The Jacksons",6
"2008-04","The Police",2
"2008-05","Ac/Dc",1
"2008-05","Amy Winehouse",475
"2008-05","Bob Dylan",0
"2008-05","Bundestag United",27
"2008-05","Daft Punk",125
"2008-05","Die Fantastischen Vier",0
"2008-05","Dixie Chicks",137
"2008-05","Ernesto",6
"2008-05","Estelle",397
"2008-05","Fettes Brot",10
"2008-05","Icke & Er",14
"2008-05","Joss Stone",650
"2008-05","Michael Jackson",5
"2008-05","Prince",9
"2008-05","Rick James",13
"2008-05","Seeed",36
"2008-05","Sly & The Family Stone",15
"2008-05","Stevie Wonder",13
"2008-05","The Jacksons",11
"2008-05","The Police",0
"2008-06","Ac/Dc",4
"2008-06","Amy Winehouse",146
"2008-06","Bob Dylan",2
"2008-06","Bundestag United",0
"2008-06","Daft Punk",4
"2008-06","Die Fantastischen Vier",104
"2008-06","Dixie Chicks",349
"2008-06","Ernesto",0
"2008-06","Estelle",207
"2008-06","Fettes Brot",100
"2008-06","Icke & Er",0
"2008-06","Joss Stone",195
"2008-06","Michael Jackson",8
"2008-06","Prince",28
"2008-06","Rick James",37
"2008-06","Seeed",133
"2008-06","Sly & The Family Stone",28
"2008-06","Stevie Wonder",32
