"weekday","artist","plays"
"0","Amy Winehouse",19
"0","Arctic Monkeys",58
"0","Bloc Party",129
"0","Cat Power",61
"0","Franz Ferdinand",3
"0","Garbage",1
"0","Hot Chip",5
"0","Interpol",73
"0","Justin Timberlake",7
"0","Keane",23
"0","Kt Tunstall",53
"0","Madonna",10
"0","Oasis",45
"0","Paolo Nutini",63
"0","Pj Harvey",4
"0","Rachael Yamagata",19
"0","Sarah Blasko",41
"0","The Killers",25
"0","The Kooks",26
"0","We Are Scientists",4
"1","Amy Winehouse",31
"1","Arctic Monkeys",93
"1","Bloc Party",35
"1","Cat Power",24
"1","Franz Ferdinand",53
"1","Garbage",5
"1","Hot Chip",10
"1","Interpol",41
"1","Justin Timberlake",7
"1","Keane",11
"1","Kt Tunstall",87
"1","Madonna",5
"1","Oasis",1
"1","Paolo Nutini",10
"1","Pj Harvey",19
"1","Rachael Yamagata",32
"1","Sarah Blasko",24
"1","The Killers",31
"1","The Kooks",115
"1","We Are Scientists",0
"2","Amy Winehouse",27
"2","Arctic Monkeys",99
"2","Bloc Party",60
"2","Cat Power",28
"2","Franz Ferdinand",0
"2","Garbage",37
"2","Hot Chip",9
"2","Interpol",64
"2","Justin Timberlake",5
"2","Keane",54
"2","Kt Tunstall",95
"2","Madonna",25
"2","Oasis",23
"2","Paolo Nutini",5
"2","Pj Harvey",7
"2","Rachael Yamagata",34
"2","Sarah Blasko",50
"2","The Killers",23
"2","The Kooks",29
"2","We Are Scientists",13
"3","Amy Winehouse",44
"3","Arctic Monkeys",87
"3","Bloc Party",27
"3","Cat Power",55
"3","Franz Ferdinand",41
"3","Garbage",16
"3","Hot Chip",7
"3","Interpol",48
"3","Justin Timberlake",6
"3","Keane",62
"3","Kt Tunstall",76
"3","Madonna",17
"3","Oasis",21
"3","Paolo Nutini",33
"3","Pj Harvey",14
"3","Rachael Yamagata",40
"3","Sarah Blasko",68
"3","The Killers",4
"3","The Kooks",90
"3","We Are Scientists",43
"4","Amy Winehouse",36
"4","Arctic Monkeys",48
"4","Bloc Party",30
"4","Cat Power",16
"4","Franz Ferdinand",22
"4","Garbage",8
"4","Hot Chip",15
"4","Interpol",73
"4","Justin Timberlake",11
"4","Keane",65
"4","Kt Tunstall",75
"4","Madonna",36
"4","Oasis",4
"4","Paolo Nutini",26
"4","Pj Harvey",21
"4","Rachael Yamagata",2
"4","Sarah Blasko",25
"4","The Killers",12
"4","The Kooks",118
"4","We Are Scientists",4
"5","Amy Winehouse",19
"5","Arctic Monkeys",87
"5","Bloc Party",51
"5","Cat Power",42
"5","Franz Ferdinand",7
"5","Garbage",38
"5","Hot Chip",11
"5","Interpol",46
"5","Justin Timberlake",3
"5","Keane",6
"5","Kt Tunstall",46
"5","Madonna",10
"5","Oasis",23
"5","Paolo Nutini",8
"5","Pj Harvey",4
"5","Rachael Yamagata",42
"5","Sarah Blasko",26
"5","The Killers",54
"5","The Kooks",9
"5","We Are Scientists",13
"6","Amy Winehouse",8
"6","Arctic Monkeys",80
"6","Bloc Party",141
"6","Cat Power",83
"6","Franz Ferdinand",31
"6","Garbage",42
"6","Hot Chip",19
"6","Interpol",73
"6","Justin Timberlake",2
"6","Keane",6
"6","Kt Tunstall",74
"6","Madonna",18
"6","Oasis",67
"6","Paolo Nutini",35
"6","Pj Harvey",1
"6","Rachael Yamagata",28
"6","Sarah Blasko",41
"6","The Killers",44
"6","The Kooks",35
"6","We Are Scientists",23
