"weekday","artist","plays"
"0","Against Me!",6
"0","Beck",0
"0","Bloc Party",14
"0","Death From Above 1979",7
"0","Franz Ferdinand",4
"0","Goldfrapp",4
"0","Interpol",15
"0","Kasabian",3
"0","Kings Of Leon",2
"0","Le Tigre",12
"0","Louis Xiv",1
"0","Modest Mouse",7
"0","Muse",2
"0","The Bravery",2
"0","The Futureheads",4
"0","The Go! Team",6
"0","The Hives",3
"0","The Rakes",3
"0","The White Stripes",5
"0","Yeah Yeah Yeahs",16
"1","Against Me!",26
"1","Beck",7
"1","Bloc Party",17
"1","Death From Above 1979",16
"1","Franz Ferdinand",8
"1","Goldfrapp",9
"1","Interpol",14
"1","Kasabian",6
"1","Kings Of Leon",4
"1","Le Tigre",14
"1","Louis Xiv",3
"1","Modest Mouse",6
"1","Muse",4
"1","The Bravery",3
"1","The Futureheads",7
"1","The Go! Team",8
"1","The Hives",3
"1","The Rakes",5
"1","The White Stripes",8
"1","Yeah Yeah Yeahs",12
"2","Against Me!",4
"2","Beck",3
"2","Bloc Party",16
"2","Death From Above 1979",8
"2","Franz Ferdinand",14
"2","Goldfrapp",7
"2","Interpol",9
"2","Kasabian",3
"2","Kings Of Leon",8
"2","Le Tigre",11
"2","Louis Xiv",6
"2","Modest Mouse",5
"2","Muse",8
"2","The Bravery",11
"2","The Futureheads",7
"2","The Go! Team",5
"2","The Hives",5
"2","The Rakes",7
"2","The White Stripes",9
"2","Yeah Yeah Yeahs",11
"3","Against Me!",3
"3","Beck",3
"3","Bloc Party",6
"3","Death From Above 1979",10
"3","Franz Ferdinand",3
"3","Goldfrapp",4
"3","Interpol",8
"3","Kasabian",0
"3","Kings Of Leon",3
"3","Le Tigre",8
"3","Louis Xiv",6
"3","Modest Mouse",3
"3","Muse",5
"3","The Bravery",4
"3","The Futureheads",6
"3","The Go! Team",5
"3","The Hives",6
"3","The Rakes",1
"3","The White Stripes",4
"3","Yeah Yeah Yeahs",8
"4","Against Me!",5
"4","Beck",2
"4","Bloc Party",6
"4","Death From Above 1979",10
"4","Franz Ferdinand",6
"4","Goldfrapp",4
"4","Interpol",2
"4","Kasabian",1
"4","Kings Of Leon",3
"4","Le Tigre",3
"4","Louis Xiv",6
"4","Modest Mouse",1
"4","Muse",4
"4","The Bravery",4
"4","The Futureheads",6
"4","The Go! Team",2
"4","The Hives",5
"4","The Rakes",6
"4","The White Stripes",6
"4","Yeah Yeah Yeahs",4
"5","Against Me!",21
"5","Beck",4
"5","Bloc Party",13
"5","Death From Above 1979",22
"5","Franz Ferdinand",11
"5","Goldfrapp",9
"5","Interpol",21
"5","Kasabian",6
"5","Kings Of Leon",6
"5","Le Tigre",8
"5","Louis Xiv",6
"5","Modest Mouse",6
"5","Muse",5
"5","The Bravery",4
"5","The Futureheads",11
"5","The Go! Team",5
"5","The Hives",4
"5","The Rakes",6
"5","The White Stripes",8
"5","Yeah Yeah Yeahs",13
"6","Against Me!",4
"6","Beck",1
"6","Bloc Party",7
"6","Death From Above 1979",4
"6","Franz Ferdinand",4
"6","Goldfrapp",6
"6","Interpol",9
"6","Kasabian",1
"6","Kings Of Leon",6
"6","Le Tigre",7
"6","Louis Xiv",3
"6","Modest Mouse",2
"6","Muse",2
"6","The Bravery",1
"6","The Futureheads",4
"6","The Go! Team",4
"6","The Hives",5
"6","The Rakes",5
"6","The White Stripes",3
"6","Yeah Yeah Yeahs",2
