"month","artist","plays"
"2006-03","...And You Will Know Us By The Trail Of Dead",3
"2006-03","A.C. Newman",0
"2006-03","Air",1
"2006-03","Anti-Flag",1
"2006-03","Architecture In Helsinki",0
"2006-03","Badly Drawn Boy",1
"2006-03","Beck",3
"2006-03","Belle And Sebastian",2
"2006-03","Biffy Clyro",1
"2006-03","Blind Melon",1
"2006-03","Bloc Party",3
"2006-03","Blur",1
"2006-03","Bob Ostertag",1
"2006-03","Brendan Benson",1
"2006-03","Bright Eyes",1
"2006-03","Cat Power",2
"2006-03","Nick Drake",1
"2006-03","Stephen Malkmus",1
"2006-03","The Flaming Lips",3
"2006-03","The Killers",1
"2006-04","...And You Will Know Us By The Trail Of Dead",0
"2006-04","A.C. Newman",0
"2006-04","Air",0
"2006-04","Anti-Flag",0
"2006-04","Architecture In Helsinki",0
"2006-04","Badly Drawn Boy",0
"2006-04","Beck",0
"2006-04","Belle And Sebastian",0
"2006-04","Biffy Clyro",0
"2006-04","Blind Melon",0
"2006-04","Bloc Party",0
"2006-04","Blur",0
"2006-04","Bob Ostertag",0
"2006-04","Brendan Benson",0
"2006-04","Bright Eyes",0
"2006-04","Cat Power",0
"2006-04","Nick Drake",0
"2006-04","Stephen Malkmus",0
"2006-04","The Flaming Lips",0
"2006-04","The Killers",0
"2006-05","...And You Will Know Us By The Trail Of Dead",0
"2006-05","A.C. Newman",1
"2006-05","Air",0
"2006-05","Anti-Flag",0
"2006-05","Architecture In Helsinki",1
"2006-05","Badly Drawn Boy",0
"2006-05","Beck",1
"2006-05","Belle And Sebastian",0
"2006-05","Biffy Clyro",0
"2006-05","Blind Melon",0
"2006-05","Bloc Party",1
"2006-05","Blur",0
"2006-05","Bob Ostertag",0
"2006-05","Brendan Benson",0
"2006-05","Bright Eyes",1
"2006-05","Cat Power",0
"2006-05","Nick Drake",1
"2006-05","Stephen Malkmus",1
"2006-05","The Flaming Lips",1
"2006-05","The Killers",1
"2006-06","...And You Will Know Us By The Trail Of Dead",0
"2006-06","A.C. Newman",0
"2006-06","Air",0
"2006-06","Anti-Flag",0
"2006-06","Architecture In Helsinki",0
"2006-06","Badly Drawn Boy",0
"2006-06","Beck",0
"2006-06","Belle And Sebastian",0
"2006-06","Biffy Clyro",0
"2006-06","Blind Melon",0
"2006-06","Bloc Party",0
"2006-06","Blur",0
"2006-06","Bob Ostertag",0
"2006-06","Brendan Benson",0
"2006-06","Bright Eyes",0
"2006-06","Cat Power",0
"2006-06","Nick Drake",0
"2006-06","Stephen Malkmus",0
"2006-06","The Flaming Lips",0
"2006-06","The Killers",0
"2006-07","...And You Will Know Us By The Trail Of Dead",0
"2006-07","A.C. Newman",0
"2006-07","Air",0
"2006-07","Anti-Flag",0
"2006-07","Architecture In Helsinki",0
"2006-07","Badly Drawn Boy",0
"2006-07","Beck",0
"2006-07","Belle And Sebastian",0
"2006-07","Biffy Clyro",0
"2006-07","Blind Melon",0
"2006-07","Bloc Party",0
"2006-07","Blur",0
"2006-07","Bob Ostertag",0
"2006-07","Brendan Benson",0
"2006-07","Bright Eyes",0
"2006-07","Cat Power",0
"2006-07","Nick Drake",0
"2006-07","Stephen Malkmus",0
"2006-07","The Flaming Lips",0
"2006-07","The Killers",0
"2006-08","...And You Will Know Us By The Trail Of Dead",0
"2006-08","A.C. Newman",0
"2006-08","Air",0
"2006-08","Anti-Flag",0
"2006-08","Architecture In Helsinki",0
"2006-08","Badly Drawn Boy",0
"2006-08","Beck",0
"2006-08","Belle And Sebastian",0
"2006-08","Biffy Clyro",0
"2006-08","Blind Melon",0
"2006-08","Bloc Party",0
"2006-08","Blur",0
"2006-08","Bob Ostertag",0
"2006-08","Brendan Benson",0
"2006-08","Bright Eyes",0
"2006-08","Cat Power",0
"2006-08","Nick Drake",0
"2006-08","Stephen Malkmus",0
"2006-08","The Flaming Lips",0
"2006-08","The Killers",0
"2006-09","...And You Will Know Us By The Trail Of Dead",0
"2006-09","A.C. Newman",0
"2006-09","Air",0
"2006-09","Anti-Flag",0
"2006-09","Architecture In Helsinki",0
"2006-09","Badly Drawn Boy",0
"2006-09","Beck",0
"2006-09","Belle And Sebastian",0
"2006-09","Biffy Clyro",0
"2006-09","Blind Melon",0
"2006-09","Bloc Party",0
"2006-09","Blur",0
"2006-09","Bob Ostertag",0
"2006-09","Brendan Benson",0
"2006-09","Bright Eyes",0
"2006-09","Cat Power",0
"2006-09","Nick Drake",0
"2006-09","Stephen Malkmus",0
"2006-09","The Flaming Lips",0
"2006-09","The Killers",0
"2006-10","...And You Will Know Us By The Trail Of Dead",0
"2006-10","A.C. Newman",0
"2006-10","Air",0
"2006-10","Anti-Flag",0
"2006-10","Architecture In Helsinki",0
"2006-10","Badly Drawn Boy",0
"2006-10","Beck",0
"2006-10","Belle And Sebastian",0
"2006-10","Biffy Clyro",0
"2006-10","Blind Melon",0
"2006-10","Bloc Party",0
"2006-10","Blur",0
"2006-10","Bob Ostertag",0
"2006-10","Brendan Benson",0
"2006-10","Bright Eyes",0
"2006-10","Cat Power",0
"2006-10","Nick Drake",0
"2006-10","Stephen Malkmus",0
"2006-10","The Flaming Lips",0
"2006-10","The Killers",0
"2006-11","...And You Will Know Us By The Trail Of Dead",0
"2006-11","A.C. Newman",0
"2006-11","Air",0
"2006-11","Anti-Flag",0
"2006-11","Architecture In Helsinki",0
"2006-11","Badly Drawn Boy",0
"2006-11","Beck",0
"2006-11","Belle And Sebastian",0
"2006-11","Biffy Clyro",0
"2006-11","Blind Melon",0
"2006-11","Bloc Party",0
"2006-11","Blur",0
"2006-11","Bob Ostertag",0
"2006-11","Brendan Benson",0
"2006-11","Bright Eyes",0
"2006-11","Cat Power",0
"2006-11","Nick Drake",0
"2006-11","Stephen Malkmus",0
"2006-11","The Flaming Lips",0
"2006-11","The Killers",0
"2006-12","...And You Will Know Us By The Trail Of Dead",0
"2006-12","A.C. Newman",0
"2006-12","Air",0
"2006-12","Anti-Flag",0
"2006-12","Architecture In Helsinki",0
"2006-12","Badly Drawn Boy",0
"2006-12","Beck",0
"2006-12","Belle And Sebastian",0
"2006-12","Biffy Clyro",0
"2006-12","Blind Melon",0
"2006-12","Bloc Party",0
"2006-12","Blur",0
"2006-12","Bob Ostertag",0
"2006-12","Brendan Benson",0
"2006-12","Bright Eyes",0
"2006-12","Cat Power",0
"2006-12","Nick Drake",0
"2006-12","Stephen Malkmus",0
"2006-12","The Flaming Lips",0
"2006-12","The Killers",0
"2007-01","...And You Will Know Us By The Trail Of Dead",0
"2007-01","A.C. Newman",0
"2007-01","Air",0
"2007-01","Anti-Flag",0
"2007-01","Architecture In Helsinki",0
"2007-01","Badly Drawn Boy",0
"2007-01","Beck",0
"2007-01","Belle And Sebastian",0
"2007-01","Biffy Clyro",0
"2007-01","Blind Melon",0
"2007-01","Bloc Party",0
"2007-01","Blur",0
"2007-01","Bob Ostertag",0
"2007-01","Brendan Benson",0
"2007-01","Bright Eyes",0
"2007-01","Cat Power",0
"2007-01","Nick Drake",0
"2007-01","Stephen Malkmus",0
"2007-01","The Flaming Lips",0
"2007-01","The Killers",0
"2007-02","...And You Will Know Us By The Trail Of Dead",0
"2007-02","A.C. Newman",0
"2007-02","Air",0
"2007-02","Anti-Flag",0
"2007-02","Architecture In Helsinki",0
"2007-02","Badly Drawn Boy",0
"2007-02","Beck",0
"2007-02","Belle And Sebastian",0
"2007-02","Biffy Clyro",0
"2007-02","Blind Melon",0
"2007-02","Bloc Party",0
"2007-02","Blur",0
"2007-02","Bob Ostertag",0
"2007-02","Brendan Benson",0
"2007-02","Bright Eyes",0
"2007-02","Cat Power",0
"2007-02","Nick Drake",0
"2007-02","Stephen Malkmus",0
"2007-02","The Flaming Lips",0
"2007-02","The Killers",0
"2007-03","...And You Will Know Us By The Trail Of Dead",0
"2007-03","A.C. Newman",0
"2007-03","Air",0
"2007-03","Anti-Flag",0
"2007-03","Architecture In Helsinki",0
"2007-03","Badly Drawn Boy",0
"2007-03","Beck",0
"2007-03","Belle And Sebastian",0
"2007-03","Biffy Clyro",0
"2007-03","Blind Melon",0
"2007-03","Bloc Party",0
"2007-03","Blur",0
"2007-03","Bob Ostertag",0
"2007-03","Brendan Benson",0
"2007-03","Bright Eyes",0
"2007-03","Cat Power",0
"2007-03","Nick Drake",0
"2007-03","Stephen Malkmus",0
"2007-03","The Flaming Lips",0
"2007-03","The Killers",0
"2007-04","...And You Will Know Us By The Trail Of Dead",0
"2007-04","A.C. Newman",0
"2007-04","Air",0
"2007-04","Anti-Flag",0
"2007-04","Architecture In Helsinki",0
"2007-04","Badly Drawn Boy",0
"2007-04","Beck",0
"2007-04","Belle And Sebastian",0
"2007-04","Biffy Clyro",0
"2007-04","Blind Melon",0
"2007-04","Bloc Party",0
"2007-04","Blur",0
"2007-04","Bob Ostertag",0
"2007-04","Brendan Benson",0
"2007-04","Bright Eyes",0
"2007-04","Cat Power",0
"2007-04","Nick Drake",0
"2007-04","Stephen Malkmus",0
"2007-04","The Flaming Lips",0
"2007-04","The Killers",0
"2007-05","...And You Will Know Us By The Trail Of Dead",0
"2007-05","A.C. Newman",0
"2007-05","Air",0
"2007-05","Anti-Flag",0
"2007-05","Architecture In Helsinki",0
"2007-05","Badly Drawn Boy",0
"2007-05","Beck",0
"2007-05","Belle And Sebastian",0
"2007-05","Biffy Clyro",0
"2007-05","Blind Melon",0
"2007-05","Bloc Party",0
"2007-05","Blur",0
"2007-05","Bob Ostertag",0
"2007-05","Brendan Benson",0
"2007-05","Bright Eyes",0
"2007-05","Cat Power",0
"2007-05","Nick Drake",0
"2007-05","Stephen Malkmus",0
"2007-05","The Flaming Lips",0
"2007-05","The Killers",0
"2007-06","...And You Will Know Us By The Trail Of Dead",0
"2007-06","A.C. Newman",0
"2007-06","Air",0
"2007-06","Anti-Flag",0
"2007-06","Architecture In Helsinki",0
"2007-06","Badly Drawn Boy",0
"2007-06","Beck",0
"2007-06","Belle And Sebastian",0
"2007-06","Biffy Clyro",0
"2007-06","Blind Melon",0
"2007-06","Bloc Party",0
"2007-06","Blur",0
"2007-06","Bob Ostertag",0
"2007-06","Brendan Benson",0
"2007-06","Bright Eyes",0
"2007-06","Cat Power",0
"2007-06","Nick Drake",0
"2007-06","Stephen Malkmus",0
"2007-06","The Flaming Lips",0
"2007-06","The Killers",0
"2007-07","...And You Will Know Us By The Trail Of Dead",0
"2007-07","A.C. Newman",0
"2007-07","Air",0
"2007-07","Anti-Flag",0
"2007-07","Architecture In Helsinki",0
"2007-07","Badly Drawn Boy",0
"2007-07","Beck",0
"2007-07","Belle And Sebastian",0
"2007-07","Biffy Clyro",0
"2007-07","Blind Melon",0
"2007-07","Bloc Party",0
"2007-07","Blur",0
"2007-07","Bob Ostertag",0
"2007-07","Brendan Benson",0
"2007-07","Bright Eyes",0
"2007-07","Cat Power",0
"2007-07","Nick Drake",0
"2007-07","Stephen Malkmus",0
"2007-07","The Flaming Lips",0
"2007-07","The Killers",0
"2007-08","...And You Will Know Us By The Trail Of Dead",0
"2007-08","A.C. Newman",0
"2007-08","Air",0
"2007-08","Anti-Flag",0
"2007-08","Architecture In Helsinki",0
"2007-08","Badly Drawn Boy",0
"2007-08","Beck",0
"2007-08","Belle And Sebastian",0
"2007-08","Biffy Clyro",0
"2007-08","Blind Melon",0
"2007-08","Bloc Party",0
"2007-08","Blur",0
"2007-08","Bob Ostertag",0
"2007-08","Brendan Benson",0
"2007-08","Bright Eyes",0
"2007-08","Cat Power",0
"2007-08","Nick Drake",0
"2007-08","Stephen Malkmus",0
"2007-08","The Flaming Lips",0
"2007-08","The Killers",0
"2007-09","...And You Will Know Us By The Trail Of Dead",0
"2007-09","A.C. Newman",0
"2007-09","Air",0
"2007-09","Anti-Flag",0
"2007-09","Architecture In Helsinki",0
"2007-09","Badly Drawn Boy",0
"2007-09","Beck",0
"2007-09","Belle And Sebastian",0
"2007-09","Biffy Clyro",0
"2007-09","Blind Melon",0
"2007-09","Bloc Party",0
"2007-09","Blur",0
"2007-09","Bob Ostertag",0
"2007-09","Brendan Benson",0
"2007-09","Bright Eyes",0
"2007-09","Cat Power",0
"2007-09","Nick Drake",0
"2007-09","Stephen Malkmus",0
"2007-09","The Flaming Lips",0
"2007-09","The Killers",0
"2007-10","...And You Will Know Us By The Trail Of Dead",0
"2007-10","A.C. Newman",0
"2007-10","Air",0
"2007-10","Anti-Flag",0
"2007-10","Architecture In Helsinki",0
"2007-10","Badly Drawn Boy",0
"2007-10","Beck",0
"2007-10","Belle And Sebastian",0
"2007-10","Biffy Clyro",0
"2007-10","Blind Melon",0
"2007-10","Bloc Party",0
"2007-10","Blur",0
"2007-10","Bob Ostertag",0
"2007-10","Brendan Benson",0
"2007-10","Bright Eyes",0
"2007-10","Cat Power",0
"2007-10","Nick Drake",0
"2007-10","Stephen Malkmus",0
"2007-10","The Flaming Lips",0
"2007-10","The Killers",0
"2007-11","...And You Will Know Us By The Trail Of Dead",0
"2007-11","A.C. Newman",0
"2007-11","Air",0
"2007-11","Anti-Flag",0
"2007-11","Architecture In Helsinki",0
"2007-11","Badly Drawn Boy",0
"2007-11","Beck",0
"2007-11","Belle And Sebastian",0
"2007-11","Biffy Clyro",0
"2007-11","Blind Melon",0
"2007-11","Bloc Party",0
"2007-11","Blur",0
"2007-11","Bob Ostertag",0
"2007-11","Brendan Benson",0
"2007-11","Bright Eyes",0
"2007-11","Cat Power",0
"2007-11","Nick Drake",0
"2007-11","Stephen Malkmus",0
"2007-11","The Flaming Lips",0
"2007-11","The Killers",0
"2007-12","...And You Will Know Us By The Trail Of Dead",0
"2007-12","A.C. Newman",0
"2007-12","Air",0
"2007-12","Anti-Flag",0
"2007-12","Architecture In Helsinki",0
"2007-12","Badly Drawn Boy",0
"2007-12","Beck",0
"2007-12","Belle And Sebastian",0
"2007-12","Biffy Clyro",0
"2007-12","Blind Melon",0
"2007-12","Bloc Party",0
"2007-12","Blur",0
"2007-12","Bob Ostertag",0
"2007-12","Brendan Benson",0
"2007-12","Bright Eyes",0
"2007-12","Cat Power",0
"2007-12","Nick Drake",0
"2007-12","Stephen Malkmus",0
"2007-12","The Flaming Lips",0
"2007-12","The Killers",0
"2008-01","...And You Will Know Us By The Trail Of Dead",0
"2008-01","A.C. Newman",0
"2008-01","Air",0
"2008-01","Anti-Flag",0
"2008-01","Architecture In Helsinki",0
"2008-01","Badly Drawn Boy",0
"2008-01","Beck",0
"2008-01","Belle And Sebastian",0
"2008-01","Biffy Clyro",0
"2008-01","Blind Melon",0
"2008-01","Bloc Party",0
"2008-01","Blur",0
"2008-01","Bob Ostertag",0
"2008-01","Brendan Benson",0
"2008-01","Bright Eyes",0
"2008-01","Cat Power",0
"2008-01","Nick Drake",0
"2008-01","Stephen Malkmus",0
"2008-01","The Flaming Lips",0
"2008-01","The Killers",0
"2008-02","...And You Will Know Us By The Trail Of Dead",0
"2008-02","A.C. Newman",0
"2008-02","Air",0
"2008-02","Anti-Flag",0
"2008-02","Architecture In Helsinki",0
"2008-02","Badly Drawn Boy",0
"2008-02","Beck",0
"2008-02","Belle And Sebastian",0
"2008-02","Biffy Clyro",0
"2008-02","Blind Melon",0
"2008-02","Bloc Party",0
"2008-02","Blur",0
"2008-02","Bob Ostertag",0
"2008-02","Brendan Benson",0
"2008-02","Bright Eyes",0
"2008-02","Cat Power",0
"2008-02","Nick Drake",0
"2008-02","Stephen Malkmus",0
"2008-02","The Flaming Lips",0
"2008-02","The Killers",0
"2008-03","...And You Will Know Us By The Trail Of Dead",0
"2008-03","A.C. Newman",0
"2008-03","Air",0
"2008-03","Anti-Flag",0
"2008-03","Architecture In Helsinki",0
"2008-03","Badly Drawn Boy",0
"2008-03","Beck",0
"2008-03","Belle And Sebastian",0
"2008-03","Biffy Clyro",0
"2008-03","Blind Melon",0
"2008-03","Bloc Party",0
"2008-03","Blur",0
"2008-03","Bob Ostertag",0
"2008-03","Brendan Benson",0
"2008-03","Bright Eyes",0
"2008-03","Cat Power",0
"2008-03","Nick Drake",0
"2008-03","Stephen Malkmus",0
"2008-03","The Flaming Lips",0
"2008-03","The Killers",0
"2008-04","...And You Will Know Us By The Trail Of Dead",0
"2008-04","A.C. Newman",0
"2008-04","Air",0
"2008-04","Anti-Flag",0
"2008-04","Architecture In Helsinki",0
"2008-04","Badly Drawn Boy",0
"2008-04","Beck",0
"2008-04","Belle And Sebastian",0
"2008-04","Biffy Clyro",0
"2008-04","Blind Melon",0
"2008-04","Bloc Party",0
"2008-04","Blur",0
"2008-04","Bob Ostertag",0
"2008-04","Brendan Benson",0
"2008-04","Bright Eyes",0
"2008-04","Cat Power",0
"2008-04","Nick Drake",0
"2008-04","Stephen Malkmus",0
