"weekday","artist","plays"
"0","Against Me!",1
"0","Built To Spill",0
"0","Calexico",0
"0","Cockney Rejects",17
"0","Depeche Mode",2
"0","Dinosaur Jr.",21
"0","Fakofbolan",10
"0","Fugazi",0
"0","Gang Of Four",31
"0","Grabovica",1
"0","Hüsker Dü",5
"0","José González",0
"0","Kultur Shock",1
"0","Obojeni Program",47
"0","Okkervil River",36
"0","Ritam Nereda",2
"0","Shellac",0
"0","Sonic Youth",37
"0","The Go! Team",0
"0","The National",2
"1","Against Me!",0
"1","Built To Spill",19
"1","Calexico",2
"1","Cockney Rejects",20
"1","Depeche Mode",2
"1","Dinosaur Jr.",22
"1","Fakofbolan",1
"1","Fugazi",5
"1","Gang Of Four",12
"1","Grabovica",8
"1","Hüsker Dü",16
"1","José González",3
"1","Kultur Shock",0
"1","Obojeni Program",3
"1","Okkervil River",11
"1","Ritam Nereda",2
"1","Shellac",1
"1","Sonic Youth",21
"1","The Go! Team",0
"1","The National",15
"2","Against Me!",2
"2","Built To Spill",0
"2","Calexico",0
"2","Cockney Rejects",1
"2","Depeche Mode",1
"2","Dinosaur Jr.",9
"2","Fakofbolan",13
"2","Fugazi",2
"2","Gang Of Four",8
"2","Grabovica",7
"2","Hüsker Dü",1
"2","José González",1
"2","Kultur Shock",10
"2","Obojeni Program",2
"2","Okkervil River",29
"2","Ritam Nereda",11
"2","Shellac",1
"2","Sonic Youth",17
"2","The Go! Team",31
"2","The National",24
"3","Against Me!",1
"3","Built To Spill",2
"3","Calexico",0
"3","Cockney Rejects",11
"3","Depeche Mode",4
"3","Dinosaur Jr.",19
"3","Fakofbolan",7
"3","Fugazi",1
"3","Gang Of Four",1
"3","Grabovica",1
"3","Hüsker Dü",3
"3","José González",9
"3","Kultur Shock",5
"3","Obojeni Program",19
"3","Okkervil River",2
"3","Ritam Nereda",19
"3","Shellac",18
"3","Sonic Youth",33
"3","The Go! Team",12
"3","The National",4
"4","Against Me!",1
"4","Built To Spill",0
"4","Calexico",15
"4","Cockney Rejects",3
"4","Depeche Mode",1
"4","Dinosaur Jr.",3
"4","Fakofbolan",1
"4","Fugazi",10
"4","Gang Of Four",17
"4","Grabovica",9
"4","Hüsker Dü",6
"4","José González",4
"4","Kultur Shock",17
"4","Obojeni Program",22
"4","Okkervil River",26
"4","Ritam Nereda",9
"4","Shellac",28
"4","Sonic Youth",0
"4","The Go! Team",3
"4","The National",24
"5","Against Me!",1
"5","Built To Spill",8
"5","Calexico",2
"5","Cockney Rejects",7
"5","Depeche Mode",10
"5","Dinosaur Jr.",12
"5","Fakofbolan",3
"5","Fugazi",5
"5","Gang Of Four",18
"5","Grabovica",5
"5","Hüsker Dü",10
"5","José González",1
"5","Kultur Shock",10
"5","Obojeni Program",17
"5","Okkervil River",11
"5","Ritam Nereda",4
"5","Shellac",10
"5","Sonic Youth",17
"5","The Go! Team",59
"5","The National",18
"6","Against Me!",1
"6","Built To Spill",3
"6","Calexico",0
"6","Cockney Rejects",25
"6","Depeche Mode",4
"6","Dinosaur Jr.",37
"6","Fakofbolan",2
"6","Fugazi",1
"6","Gang Of Four",14
"6","Grabovica",1
"6","Hüsker Dü",0
"6","José González",0
"6","Kultur Shock",3
"6","Obojeni Program",13
"6","Okkervil River",3
"6","Ritam Nereda",10
"6","Shellac",5
"6","Sonic Youth",0
"6","The Go! Team",12
"6","The National",0
