"weekday","artist","plays"
"0","65Daysofstatic",97
"0","Aereogramme",303
"0","Arab Strap",24
"0","Battles",23
"0","Benga",19
"0","Björk",21
"0","Bloc Party",1
"0","Byron",88
"0","Death Cab For Cutie",21
"0","Incubus",103
"0","Jeff Buckley",453
"0","Modest Mouse",63
"0","Patrick Wolf",1001
"0","Pj Harvey",357
"0","Radiohead",597
"0","Sigur Rós",30
"0","Skream",20
"0","Slint",145
"0","The Smashing Pumpkins",165
"0","Urma",89
"1","65Daysofstatic",19
"1","Aereogramme",194
"1","Arab Strap",11
"1","Battles",35
"1","Benga",4
"1","Björk",85
"1","Bloc Party",2
"1","Byron",126
"1","Death Cab For Cutie",110
"1","Incubus",285
"1","Jeff Buckley",254
"1","Modest Mouse",107
"1","Patrick Wolf",544
"1","Pj Harvey",665
"1","Radiohead",355
"1","Sigur Rós",105
"1","Skream",3
"1","Slint",128
"1","The Smashing Pumpkins",197
"1","Urma",41
"2","65Daysofstatic",66
"2","Aereogramme",233
"2","Arab Strap",35
"2","Battles",30
"2","Benga",66
"2","Björk",58
"2","Bloc Party",22
"2","Byron",75
"2","Death Cab For Cutie",264
"2","Incubus",121
"2","Jeff Buckley",229
"2","Modest Mouse",93
"2","Patrick Wolf",436
"2","Pj Harvey",318
"2","Radiohead",152
"2","Sigur Rós",238
"2","Skream",0
"2","Slint",3
"2","The Smashing Pumpkins",309
"2","Urma",168
"3","65Daysofstatic",44
"3","Aereogramme",166
"3","Arab Strap",27
"3","Battles",14
"3","Benga",115
"3","Björk",34
"3","Bloc Party",24
"3","Byron",195
"3","Death Cab For Cutie",77
"3","Incubus",119
"3","Jeff Buckley",410
"3","Modest Mouse",39
"3","Patrick Wolf",662
"3","Pj Harvey",178
"3","Radiohead",118
"3","Sigur Rós",406
"3","Skream",7
"3","Slint",7
"3","The Smashing Pumpkins",111
"3","Urma",519
"4","65Daysofstatic",106
"4","Aereogramme",140
"4","Arab Strap",34
"4","Battles",11
"4","Benga",44
"4","Björk",2
"4","Bloc Party",7
"4","Byron",102
"4","Death Cab For Cutie",250
"4","Incubus",189
"4","Jeff Buckley",162
"4","Modest Mouse",31
"4","Patrick Wolf",639
"4","Pj Harvey",200
"4","Radiohead",189
"4","Sigur Rós",239
"4","Skream",34
"4","Slint",78
"4","The Smashing Pumpkins",91
"4","Urma",349
"5","65Daysofstatic",108
"5","Aereogramme",204
"5","Arab Strap",22
"5","Battles",9
"5","Benga",6
"5","Björk",13
"5","Bloc Party",2
"5","Byron",44
"5","Death Cab For Cutie",81
"5","Incubus",245
"5","Jeff Buckley",192
"5","Modest Mouse",0
"5","Patrick Wolf",489
"5","Pj Harvey",122
"5","Radiohead",277
"5","Sigur Rós",345
"5","Skream",24
"5","Slint",18
"5","The Smashing Pumpkins",292
"5","Urma",196
"6","65Daysofstatic",62
"6","Aereogramme",226
"6","Arab Strap",22
"6","Battles",12
"6","Benga",69
"6","Björk",28
"6","Bloc Party",3
"6","Byron",86
"6","Death Cab For Cutie",75
"6","Incubus",183
"6","Jeff Buckley",113
"6","Modest Mouse",7
"6","Patrick Wolf",466
"6","Pj Harvey",432
"6","Radiohead",402
"6","Sigur Rós",79
"6","Skream",44
"6","Slint",48
"6","The Smashing Pumpkins",0
"6","Urma",108
