"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000014","Pretty Girls Make Graves","","Mon/Thu/Fri",NA,NA,NA
"user_000014","Tegan And Sara","","",NA,NA,NA
"user_000014","4 Strings","","Mon/Thu/Sat",NA,NA,NA
"user_000014","Adema","","",NA,NA,NA
"user_000014","Blink-182","","",NA,NA,NA
"user_000014","Coldplay","","Thu/Fri/Sat",NA,NA,NA
"user_000014","Fischerspooner","","Mon/Thu/Fri",NA,NA,NA
"user_000014","Ghostland Observatory","","Sat",NA,NA,NA
"user_000014","Le Tigre","","Mon/Tue/Thu",NA,NA,NA
"user_000014","Metric","","Mon/Tue/Sat",NA,NA,NA
"user_000014","Morningwood","","Tue/Fri/Sat",NA,NA,NA
"user_000014","The Fray","","Tue/Wed/Sat",NA,NA,NA
"user_000014","The Sounds","","",NA,NA,NA
"user_000014","Basement Jaxx","","Mon/Thu/Sat",NA,NA,NA
"user_000014","Bloc Party","","",NA,NA,NA
"user_000014","Copeland","","",NA,NA,NA
"user_000014","Counting Crows","","",NA,NA,NA
"user_000014","Cut Chemist","","Mon/Thu",NA,NA,NA
"user_000014","Federico Aubele","","",NA,NA,NA
"user_000014","Imogen Heap","","Mon/Thu",NA,NA,NA
"user_000014","Incubus","","Mon/Thu/Sat",NA,NA,NA
"user_000014","Justin Timberlake","","",NA,NA,NA
"user_000014","Ladytron","","Mon/Fri",NA,NA,NA
"user_000014","Lifehouse","","Thu/Fri/Sat",NA,NA,NA
"user_000014","Massive Attack","","Thu/Sat",NA,NA,NA
"user_000014","Michelle Branch","","Thu/Fri/Sat",NA,NA,NA
"user_000014","Peaches","","Fri/Sat",NA,NA,NA
"user_000014","Placebo","","Thu/Sat",NA,NA,NA
"user_000014","Portishead","","Mon/Thu",NA,NA,NA
"user_000014","Scarling.","","Mon/Tue/Thu",NA,NA,NA
"user_000014","Sneaker Pimps","","",NA,NA,NA
"user_000014","Spoon","","",NA,NA,NA
"user_000014","The Afters","","",NA,NA,NA
"user_000014","The Killers","","",NA,NA,NA
"user_000014","The Smiths","","Tue/Thu/Fri",NA,NA,NA
"user_000014","Ursula 1000","","Mon/Sat",NA,NA,NA
"user_000014","Veruca Salt","","",NA,NA,NA
"user_000014","Yeah Yeah Yeahs","","Fri",NA,NA,NA
"user_000014","Alicia Keys","","",NA,NA,NA
"user_000014","Ani Difranco","","",NA,NA,NA
"user_000014","Anna Nalick","","",NA,NA,NA
"user_000014","Arcade Fire","","",NA,NA,NA
"user_000014","Armand Van Helden","","",NA,NA,NA
"user_000014","Armor For Sleep","","",NA,NA,NA
"user_000014","Avril Lavigne","","",NA,NA,NA
"user_000014","Bananarama","","",NA,NA,NA
"user_000014","Ben Kweller","","",NA,NA,NA
"user_000014","Brandy","","",NA,NA,NA
"user_000014","Caesars","","",NA,NA,NA
"user_000014","Cansei De Ser Sexy","","",NA,NA,NA
