"weekday","artist","plays"
"0","Anna Schaad",24
"0","Atb",26
"0","Barenaked Ladies",69
"0","Charles Mingus",6
"0","Coldplay",28
"0","Hawksley Workman",0
"0","Kinnie Starr",10
"0","Matthew Good",4
"0","Matthew Good Band",0
"0","Muse",30
"0","Norah Jones",5
"0","Paul Van Dyk",8
"0","Red Hot Chili Peppers",11
"0","Saint Etienne",200
"0","Santana",46
"0","Stanley Clarke",11
"0","Sting",3
"0","The Killers",31
"0","Vanessa Daou",18
"0","We Are Scientists",10
"1","Anna Schaad",135
"1","Atb",201
"1","Barenaked Ladies",257
"1","Charles Mingus",37
"1","Coldplay",154
"1","Hawksley Workman",21
"1","Kinnie Starr",23
"1","Matthew Good",100
"1","Matthew Good Band",18
"1","Muse",208
"1","Norah Jones",143
"1","Paul Van Dyk",93
"1","Red Hot Chili Peppers",57
"1","Saint Etienne",253
"1","Santana",119
"1","Stanley Clarke",40
"1","Sting",89
"1","The Killers",141
"1","Vanessa Daou",137
"1","We Are Scientists",56
"2","Anna Schaad",168
"2","Atb",191
"2","Barenaked Ladies",304
"2","Charles Mingus",50
"2","Coldplay",220
"2","Hawksley Workman",43
"2","Kinnie Starr",43
"2","Matthew Good",77
"2","Matthew Good Band",35
"2","Muse",176
"2","Norah Jones",97
"2","Paul Van Dyk",156
"2","Red Hot Chili Peppers",87
"2","Saint Etienne",339
"2","Santana",195
"2","Stanley Clarke",81
"2","Sting",126
"2","The Killers",140
"2","Vanessa Daou",174
"2","We Are Scientists",51
"3","Anna Schaad",179
"3","Atb",223
"3","Barenaked Ladies",397
"3","Charles Mingus",72
"3","Coldplay",241
"3","Hawksley Workman",44
"3","Kinnie Starr",49
"3","Matthew Good",138
"3","Matthew Good Band",63
"3","Muse",226
"3","Norah Jones",100
"3","Paul Van Dyk",139
"3","Red Hot Chili Peppers",78
"3","Saint Etienne",340
"3","Santana",177
"3","Stanley Clarke",102
"3","Sting",135
"3","The Killers",228
"3","Vanessa Daou",231
"3","We Are Scientists",53
"4","Anna Schaad",182
"4","Atb",167
"4","Barenaked Ladies",320
"4","Charles Mingus",69
"4","Coldplay",191
"4","Hawksley Workman",44
"4","Kinnie Starr",39
"4","Matthew Good",107
"4","Matthew Good Band",68
"4","Muse",185
"4","Norah Jones",97
"4","Paul Van Dyk",110
"4","Red Hot Chili Peppers",68
"4","Saint Etienne",154
"4","Santana",119
"4","Stanley Clarke",98
"4","Sting",246
"4","The Killers",124
"4","Vanessa Daou",167
"4","We Are Scientists",40
"5","Anna Schaad",191
"5","Atb",295
"5","Barenaked Ladies",249
"5","Charles Mingus",39
"5","Coldplay",174
"5","Hawksley Workman",62
"5","Kinnie Starr",46
"5","Matthew Good",122
"5","Matthew Good Band",26
"5","Muse",186
"5","Norah Jones",143
"5","Paul Van Dyk",107
"5","Red Hot Chili Peppers",78
"5","Saint Etienne",132
"5","Santana",147
"5","Stanley Clarke",90
"5","Sting",139
"5","The Killers",150
"5","Vanessa Daou",337
"5","We Are Scientists",79
"6","Anna Schaad",15
"6","Atb",138
"6","Barenaked Ladies",52
"6","Charles Mingus",19
"6","Coldplay",92
"6","Hawksley Workman",4
"6","Kinnie Starr",25
"6","Matthew Good",7
"6","Matthew Good Band",4
"6","Muse",80
"6","Norah Jones",17
"6","Paul Van Dyk",73
"6","Red Hot Chili Peppers",8
"6","Saint Etienne",241
"6","Santana",30
"6","Stanley Clarke",19
"6","Sting",17
"6","The Killers",59
"6","Vanessa Daou",64
"6","We Are Scientists",17
