"weekday","artist","plays"
"0","Acid Bath",15
"0","Agents Of Oblivion",31
"0","Beyond Dawn",6
"0","Botch",0
"0","Deadboy & The Elephantmen",68
"0","Deftones",4
"0","Down",18
"0","Earth",0
"0","Eyehategod",6
"0","Faith No More",1
"0","Incubus",0
"0","Isis",0
"0","Lamb Of God",4
"0","Opeth",26
"0","Pantera",14
"0","Slipknot",1
"0","System Of A Down",1
"0","The Dillinger Escape Plan",1
"0","The Haunted",70
"0","Tom Waits",31
"1","Acid Bath",14
"1","Agents Of Oblivion",30
"1","Beyond Dawn",8
"1","Botch",1
"1","Deadboy & The Elephantmen",8
"1","Deftones",4
"1","Down",33
"1","Earth",4
"1","Eyehategod",11
"1","Faith No More",0
"1","Incubus",0
"1","Isis",8
"1","Lamb Of God",5
"1","Opeth",16
"1","Pantera",40
"1","Slipknot",23
"1","System Of A Down",0
"1","The Dillinger Escape Plan",0
"1","The Haunted",81
"1","Tom Waits",7
"2","Acid Bath",24
"2","Agents Of Oblivion",15
"2","Beyond Dawn",21
"2","Botch",6
"2","Deadboy & The Elephantmen",8
"2","Deftones",16
"2","Down",13
"2","Earth",0
"2","Eyehategod",27
"2","Faith No More",8
"2","Incubus",0
"2","Isis",2
"2","Lamb Of God",6
"2","Opeth",25
"2","Pantera",7
"2","Slipknot",3
"2","System Of A Down",0
"2","The Dillinger Escape Plan",1
"2","The Haunted",66
"2","Tom Waits",0
"3","Acid Bath",5
"3","Agents Of Oblivion",29
"3","Beyond Dawn",20
"3","Botch",1
"3","Deadboy & The Elephantmen",14
"3","Deftones",8
"3","Down",34
"3","Earth",7
"3","Eyehategod",6
"3","Faith No More",4
"3","Incubus",6
"3","Isis",7
"3","Lamb Of God",13
"3","Opeth",17
"3","Pantera",12
"3","Slipknot",12
"3","System Of A Down",30
"3","The Dillinger Escape Plan",4
"3","The Haunted",44
"3","Tom Waits",0
"4","Acid Bath",18
"4","Agents Of Oblivion",14
"4","Beyond Dawn",11
"4","Botch",9
"4","Deadboy & The Elephantmen",12
"4","Deftones",14
"4","Down",20
"4","Earth",15
"4","Eyehategod",6
"4","Faith No More",4
"4","Incubus",5
"4","Isis",18
"4","Lamb Of God",8
"4","Opeth",8
"4","Pantera",19
"4","Slipknot",14
"4","System Of A Down",26
"4","The Dillinger Escape Plan",0
"4","The Haunted",42
"4","Tom Waits",34
"5","Acid Bath",7
"5","Agents Of Oblivion",17
"5","Beyond Dawn",14
"5","Botch",4
"5","Deadboy & The Elephantmen",15
"5","Deftones",8
"5","Down",27
"5","Earth",4
"5","Eyehategod",11
"5","Faith No More",6
"5","Incubus",2
"5","Isis",1
"5","Lamb Of God",12
"5","Opeth",6
"5","Pantera",19
"5","Slipknot",1
"5","System Of A Down",2
"5","The Dillinger Escape Plan",8
"5","The Haunted",43
"5","Tom Waits",7
"6","Acid Bath",14
"6","Agents Of Oblivion",0
"6","Beyond Dawn",4
"6","Botch",0
"6","Deadboy & The Elephantmen",23
"6","Deftones",11
"6","Down",3
"6","Earth",0
"6","Eyehategod",18
"6","Faith No More",7
"6","Incubus",6
"6","Isis",18
"6","Lamb Of God",3
"6","Opeth",7
"6","Pantera",3
"6","Slipknot",0
"6","System Of A Down",2
"6","The Dillinger Escape Plan",0
"6","The Haunted",62
"6","Tom Waits",18
