"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000309","M.I.A.","Sun","",0.74954973685876,0.372981886664816,0.139115487780046
"user_000309","Nick Drake","Fri","",0.575499423982461,0.307015825565794,0.0942587171478459
"user_000309","Prince","Wed/Thu","",0.6596990325686,0.418545882980465,0.175180656159897
"user_000309","Animal Collective","Tue/Thu","",0.743113270011993,0.300179936006689,0.09010799398098
"user_000309","New Order","Sat","",0.756366989045007,0.338736442173016,0.114742377256033
"user_000309","Bob Dylan","Mon/Wed","",0.51041650714465,0.342632355801064,0.117396931241787
"user_000309","Daft Punk","Wed/Thu","",0.751290783406937,0.319102145359178,0.10182617917283
"user_000309","Björk","Sun","",0.698671398264935,0.278634846442858,0.0776373776522349
"user_000309","Arcade Fire","Wed","Sat",0.717655554806788,0.377301177677561,0.142356178676874
"user_000309","Explosions In The Sky","Fri","Sat",0.456451118602267,0.371096201108899,0.137712390477456
"user_000309","Mogwai","Mon","",0.496473788819325,0.248983093887388,0.0619925810417359
"user_000309","Madonna","Thu","",0.442676916063964,0.355125077800234,0.126113820882622
"user_000309","David Bowie","Mon/Sat","Wed",0.440809670658147,0.512653047094532,0.262813146695308
"user_000309","Joni Mitchell","Thu","",0.731618345183024,0.301652934167995,0.0909944926921606
"user_000309","The Smashing Pumpkins","Sat","",0.429236813520792,0.465980098356118,0.217137452063978
"user_000309","Neko Case","Tue","Thu/Fri",0.282351807737732,0.380903421535163,0.145087416537194
"user_000309","Outkast","Thu","Mon",0.722935191465917,0.365617445011366,0.133676116096639
"user_000309","The Cure","Thu/Fri","",0.603718847939783,0.370956137653491,0.137608456062796
"user_000309","The Flaming Lips","Mon/Fri","Tue",0.615030802707474,0.426967778075432,0.182301483514671
"user_000309","Tracy Chapman","Sun/Mon","Wed",0.493007992107478,0.332752950452758,0.110724526035016
"user_000309","Autolux","Mon/Tue","Wed/Thu",0.397424304206337,0.353013200038639,0.12461831940152
"user_000309","Beck","Sun","Fri/Sat",0.346293086424344,0.508647458934396,0.258722237480418
"user_000309","Boy Division","Tue","Wed",0.634618802486713,0.389631874339343,0.151812997501189
"user_000309","Brian Eno","Fri","",0.762407769867587,0.311962270239783,0.0973204580531595
"user_000309","Deltron 3030","Wed","Fri/Sat",0.398978832298797,0.38839159467042,0.150848030810631
"user_000309","Diplo","Fri/Sat","Tue",0.476887237637208,0.489933746379883,0.240035075841828
"user_000309","My Bloody Valentine","Mon/Tue/Fri","Sat",0.611413435547336,0.39904891657085,0.159240037816369
"user_000309","Talking Heads","Sat","",0.788236718349532,0.440061263271135,0.193653915431787
"user_000309","The Notorious B.I.G.","Tue/Thu","",0.317459550701109,0.40741594169495,0.165987749547183
"user_000309","Ani Difranco","Sun/Mon","",0.600398772070206,0.357209642699783,0.127598728837707
"user_000309","Culture Club","Mon","Wed",0.5391689967878,0.326076878813592,0.106326130896814
"user_000309","Cypress Hill","Sun","",0.599520494755547,0.502685151947107,0.252692361988086
"user_000309","Elliott Smith","Sun","",0.759874016664481,0.307879462659594,0.09478976352756
"user_000309","Erykah Badu","Sun/Wed","",0.7149665735007,0.513147935089427,0.263320803286543
"user_000309","The Knife","Fri","",0.664517123505293,0.353014565222008,0.124619283258884
"user_000309","The Smiths","Tue","",0.72694475988653,0.291358643938825,0.0848898593978709
"user_000309","A Tribe Called Quest","Tue/Wed/Fri","Sat",0.594252081572052,0.500194246709346,0.25019428444113
"user_000309","Damian Marley","Fri","",0.413164279932946,0.37983276108994,0.144272926397207
"user_000309","Devendra Banhart","Mon","",0.619272477729874,0.325282214437007,0.105808519029043
"user_000309","Do Make Say Think","Sun","",0.524689919180499,0.436689829712386,0.190698007374233
"user_000309","Girl Talk","Tue","Sat",0.519739609513708,0.353423162682212,0.124907931920297
"user_000309","Interpol","","",0.810899262989138,0.357606186002081,0.127882184266955
"user_000309","Ladytron","Tue","",0.549869501520038,0.326615580939759,0.106677737712616
"user_000309","M.I.A./Diplo","Fri","",0.690700823840874,0.420334035793046,0.176680701646069
"user_000309","Nina Simone","Sun/Sat","",0.688883337230204,0.518553501287501,0.268897733697526
"user_000309","Paul Simon","Sun/Wed","Mon/Fri",0.411179288694327,0.496225676709025,0.24623992222533
"user_000309","Saul Williams","Sun","Thu/Fri",0.691311351317363,0.504019387162876,0.254035542636041
"user_000309","The Beach Boys","Sun/Tue","Thu/Fri/Sat",0.381784917576157,0.521470423345958,0.271931402424613
"user_000309","The Coup","Sun/Mon","Thu/Sat",0.421115252444215,0.529518713156393,0.280390067582802
"user_000309","Air","Sun/Sat","Mon/Wed",0.465422073426423,0.556800273008763,0.310026544022633
