"month","artist","plays"
"2005-05","Architecture In Helsinki",4
"2005-05","Belle And Sebastian",12
"2005-05","Boards Of Canada",2
"2005-05","Bonnie 'Prince' Billy",5
"2005-05","Broadcast",1
"2005-05","Curve",1
"2005-05","David Bowie",6
"2005-05","Devendra Banhart",6
"2005-05","Feist",2
"2005-05","Galaxie 500",10
"2005-05","Interpol",4
"2005-05","New Order",6
"2005-05","Of Montreal",2
"2005-05","Pale Saints",2
"2005-05","Radiohead",2
"2005-05","Sonic Youth",2
"2005-05","Stereolab",8
"2005-05","Talulah Gosh",5
"2005-05","The Cure",6
"2005-05","The Decemberists",7
"2005-06","Architecture In Helsinki",0
"2005-06","Belle And Sebastian",0
"2005-06","Boards Of Canada",0
"2005-06","Bonnie 'Prince' Billy",0
"2005-06","Broadcast",0
"2005-06","Curve",0
"2005-06","David Bowie",0
"2005-06","Devendra Banhart",0
"2005-06","Feist",0
"2005-06","Galaxie 500",0
"2005-06","Interpol",0
"2005-06","New Order",0
"2005-06","Of Montreal",0
"2005-06","Pale Saints",0
"2005-06","Radiohead",0
"2005-06","Sonic Youth",0
"2005-06","Stereolab",0
"2005-06","Talulah Gosh",0
"2005-06","The Cure",0
"2005-06","The Decemberists",0
"2005-07","Architecture In Helsinki",1
"2005-07","Belle And Sebastian",1
"2005-07","Boards Of Canada",1
"2005-07","Bonnie 'Prince' Billy",0
"2005-07","Broadcast",1
"2005-07","Curve",1
"2005-07","David Bowie",0
"2005-07","Devendra Banhart",1
"2005-07","Feist",0
"2005-07","Galaxie 500",1
"2005-07","Interpol",0
"2005-07","New Order",1
"2005-07","Of Montreal",1
"2005-07","Pale Saints",1
"2005-07","Radiohead",1
"2005-07","Sonic Youth",0
"2005-07","Stereolab",0
"2005-07","Talulah Gosh",1
"2005-07","The Cure",0
"2005-07","The Decemberists",1
"2005-08","Architecture In Helsinki",0
"2005-08","Belle And Sebastian",0
"2005-08","Boards Of Canada",0
"2005-08","Bonnie 'Prince' Billy",0
"2005-08","Broadcast",0
"2005-08","Curve",0
"2005-08","David Bowie",0
"2005-08","Devendra Banhart",0
"2005-08","Feist",0
"2005-08","Galaxie 500",0
"2005-08","Interpol",0
"2005-08","New Order",0
"2005-08","Of Montreal",0
"2005-08","Pale Saints",0
"2005-08","Radiohead",0
"2005-08","Sonic Youth",0
"2005-08","Stereolab",0
"2005-08","Talulah Gosh",0
"2005-08","The Cure",0
"2005-08","The Decemberists",0
"2005-09","Architecture In Helsinki",0
"2005-09","Belle And Sebastian",0
"2005-09","Boards Of Canada",0
"2005-09","Bonnie 'Prince' Billy",0
