"weekday","artist","plays"
"0","4 Strings",95
"0","A*Teens",7
"0","Abba",55
"0","Agnelli & Nelson",8
"0","Alex Gaudino",20
"0","Alice Deejay",19
"0","Amber",22
"0","Armand Van Helden",46
"0","Atb",73
"0","Atrium",5
"0","Aubrey",9
"0","Aurora",6
"0","Basement Jaxx",13
"0","Benassi Bros.",7
"0","Benny Benassi",30
"0","Beyoncé",27
"0","Bob Sinclar",23
"0","Booty Luv",17
"0","Britney Spears",46
"0","Byron Stingily",19
"1","4 Strings",72
"1","A*Teens",19
"1","Abba",76
"1","Agnelli & Nelson",20
"1","Alex Gaudino",26
"1","Alice Deejay",19
"1","Amber",20
"1","Armand Van Helden",28
"1","Atb",47
"1","Atrium",7
"1","Aubrey",4
"1","Aurora",8
"1","Basement Jaxx",17
"1","Benassi Bros.",16
"1","Benny Benassi",23
"1","Beyoncé",34
"1","Bob Sinclar",22
"1","Booty Luv",9
"1","Britney Spears",37
"1","Byron Stingily",21
"2","4 Strings",80
"2","A*Teens",12
"2","Abba",54
"2","Agnelli & Nelson",10
"2","Alex Gaudino",16
"2","Alice Deejay",22
"2","Amber",7
"2","Armand Van Helden",47
"2","Atb",79
"2","Atrium",6
"2","Aubrey",11
"2","Aurora",12
"2","Basement Jaxx",15
"2","Benassi Bros.",14
"2","Benny Benassi",27
"2","Beyoncé",30
"2","Bob Sinclar",28
"2","Booty Luv",13
"2","Britney Spears",42
"2","Byron Stingily",16
"3","4 Strings",95
"3","A*Teens",11
"3","Abba",68
"3","Agnelli & Nelson",13
"3","Alex Gaudino",16
"3","Alice Deejay",21
"3","Amber",10
"3","Armand Van Helden",48
"3","Atb",82
"3","Atrium",3
"3","Aubrey",12
"3","Aurora",5
"3","Basement Jaxx",31
"3","Benassi Bros.",7
"3","Benny Benassi",35
"3","Beyoncé",41
"3","Bob Sinclar",23
"3","Booty Luv",15
"3","Britney Spears",46
"3","Byron Stingily",21
"4","4 Strings",89
"4","A*Teens",12
"4","Abba",69
"4","Agnelli & Nelson",14
"4","Alex Gaudino",21
"4","Alice Deejay",20
"4","Amber",23
"4","Armand Van Helden",45
"4","Atb",67
"4","Atrium",11
"4","Aubrey",6
"4","Aurora",8
"4","Basement Jaxx",25
"4","Benassi Bros.",16
"4","Benny Benassi",26
"4","Beyoncé",31
"4","Bob Sinclar",28
"4","Booty Luv",14
"4","Britney Spears",32
"4","Byron Stingily",16
"5","4 Strings",109
"5","A*Teens",8
"5","Abba",60
"5","Agnelli & Nelson",15
"5","Alex Gaudino",22
"5","Alice Deejay",16
"5","Amber",23
"5","Armand Van Helden",75
"5","Atb",78
"5","Atrium",7
"5","Aubrey",8
"5","Aurora",12
"5","Basement Jaxx",20
"5","Benassi Bros.",16
"5","Benny Benassi",44
"5","Beyoncé",41
"5","Bob Sinclar",30
"5","Booty Luv",23
"5","Britney Spears",54
"5","Byron Stingily",23
"6","4 Strings",101
"6","A*Teens",9
"6","Abba",66
"6","Agnelli & Nelson",7
"6","Alex Gaudino",17
"6","Alice Deejay",38
"6","Amber",18
"6","Armand Van Helden",37
"6","Atb",81
"6","Atrium",5
"6","Aubrey",11
"6","Aurora",10
"6","Basement Jaxx",22
"6","Benassi Bros.",16
"6","Benny Benassi",43
"6","Beyoncé",39
"6","Bob Sinclar",19
"6","Booty Luv",19
"6","Britney Spears",51
"6","Byron Stingily",26
