"weekday","artist","plays"
"0","Anointed",24
"0","Aqua Bassino",5
"0","B-A-C",4
"0","Boney James",1
"0","Cherokee",0
"0","Daan",8
"0","Des'Ree",1
"0","Donell Jones",1
"0","Gecko Yamori",24
"0","Groovemaster303",4
"0","Incognito",5
"0","Jodeci",0
"0","Jon B.",0
"0","Kissogram",3
"0","Sade",5
"0","Sting",2
"0","Utada",6
"0","White Town",3
"0","古代祐三",4
"0","宇多田ヒカル",2
"1","Anointed",13
"1","Aqua Bassino",1
"1","B-A-C",9
"1","Boney James",6
"1","Cherokee",0
"1","Daan",0
"1","Des'Ree",1
"1","Donell Jones",0
"1","Gecko Yamori",40
"1","Groovemaster303",16
"1","Incognito",6
"1","Jodeci",1
"1","Jon B.",11
"1","Kissogram",2
"1","Sade",0
"1","Sting",5
"1","Utada",4
"1","White Town",2
"1","古代祐三",24
"1","宇多田ヒカル",6
"2","Anointed",5
"2","Aqua Bassino",1
"2","B-A-C",6
"2","Boney James",7
"2","Cherokee",3
"2","Daan",5
"2","Des'Ree",1
"2","Donell Jones",6
"2","Gecko Yamori",21
"2","Groovemaster303",11
"2","Incognito",8
"2","Jodeci",4
"2","Jon B.",1
"2","Kissogram",2
"2","Sade",0
"2","Sting",4
"2","Utada",11
"2","White Town",3
"2","古代祐三",7
"2","宇多田ヒカル",4
"3","Anointed",23
"3","Aqua Bassino",4
"3","B-A-C",2
"3","Boney James",2
"3","Cherokee",3
"3","Daan",3
"3","Des'Ree",3
"3","Donell Jones",2
"3","Gecko Yamori",14
"3","Groovemaster303",3
"3","Incognito",3
"3","Jodeci",0
"3","Jon B.",25
"3","Kissogram",2
"3","Sade",1
"3","Sting",7
"3","Utada",2
"3","White Town",2
"3","古代祐三",22
"3","宇多田ヒカル",3
"4","Anointed",12
"4","Aqua Bassino",2
"4","B-A-C",6
"4","Boney James",3
"4","Cherokee",3
"4","Daan",5
"4","Des'Ree",1
"4","Donell Jones",3
"4","Gecko Yamori",28
"4","Groovemaster303",12
"4","Incognito",5
"4","Jodeci",5
"4","Jon B.",8
"4","Kissogram",4
"4","Sade",1
"4","Sting",5
"4","Utada",5
"4","White Town",6
"4","古代祐三",22
"4","宇多田ヒカル",2
"5","Anointed",1
"5","Aqua Bassino",3
"5","B-A-C",10
"5","Boney James",1
"5","Cherokee",4
"5","Daan",6
"5","Des'Ree",3
"5","Donell Jones",4
"5","Gecko Yamori",35
"5","Groovemaster303",14
"5","Incognito",6
"5","Jodeci",3
"5","Jon B.",4
"5","Kissogram",3
"5","Sade",7
"5","Sting",4
"5","Utada",5
"5","White Town",1
"5","古代祐三",24
"5","宇多田ヒカル",7
"6","Anointed",6
"6","Aqua Bassino",3
"6","B-A-C",3
"6","Boney James",4
"6","Cherokee",1
"6","Daan",9
"6","Des'Ree",2
"6","Donell Jones",3
"6","Gecko Yamori",12
"6","Groovemaster303",3
"6","Incognito",5
"6","Jodeci",2
"6","Jon B.",7
"6","Kissogram",0
"6","Sade",3
"6","Sting",3
"6","Utada",5
"6","White Town",0
"6","古代祐三",18
"6","宇多田ヒカル",5
