"weekday","artist","plays"
"0","Adventure Time",65
"0","Ammoncontact",152
"0","Bonobo",60
"0","Boom Bip",14
"0","Build An Ark",141
"0","Caribou",66
"0","Daedelus",243
"0","Dimlite",126
"0","Dntel",28
"0","Forss",27
"0","Four Tet",26
"0","Lcd Soundsystem",7
"0","Lusine",129
"0","Max Richter",42
"0","Milosh",63
"0","Murcof",72
"0","Prefuse 73",234
"0","Telefon Tel Aviv",78
"0","The Cinematic Orchestra",21
"0","Tm Juke",19
"1","Adventure Time",102
"1","Ammoncontact",86
"1","Bonobo",76
"1","Boom Bip",62
"1","Build An Ark",158
"1","Caribou",107
"1","Daedelus",212
"1","Dimlite",152
"1","Dntel",73
"1","Forss",53
"1","Four Tet",102
"1","Lcd Soundsystem",21
"1","Lusine",125
"1","Max Richter",49
"1","Milosh",61
"1","Murcof",127
"1","Prefuse 73",264
"1","Telefon Tel Aviv",71
"1","The Cinematic Orchestra",52
"1","Tm Juke",39
"2","Adventure Time",72
"2","Ammoncontact",154
"2","Bonobo",120
"2","Boom Bip",52
"2","Build An Ark",174
"2","Caribou",88
"2","Daedelus",251
"2","Dimlite",203
"2","Dntel",101
"2","Forss",62
"2","Four Tet",83
"2","Lcd Soundsystem",21
"2","Lusine",127
"2","Max Richter",64
"2","Milosh",60
"2","Murcof",88
"2","Prefuse 73",399
"2","Telefon Tel Aviv",155
"2","The Cinematic Orchestra",79
"2","Tm Juke",97
"3","Adventure Time",68
"3","Ammoncontact",248
"3","Bonobo",62
"3","Boom Bip",22
"3","Build An Ark",153
"3","Caribou",53
"3","Daedelus",226
"3","Dimlite",191
"3","Dntel",67
"3","Forss",79
"3","Four Tet",56
"3","Lcd Soundsystem",29
"3","Lusine",116
"3","Max Richter",44
"3","Milosh",23
"3","Murcof",71
"3","Prefuse 73",414
"3","Telefon Tel Aviv",98
"3","The Cinematic Orchestra",67
"3","Tm Juke",30
"4","Adventure Time",63
"4","Ammoncontact",124
"4","Bonobo",132
"4","Boom Bip",42
"4","Build An Ark",162
"4","Caribou",81
"4","Daedelus",222
"4","Dimlite",114
"4","Dntel",69
"4","Forss",51
"4","Four Tet",66
"4","Lcd Soundsystem",43
"4","Lusine",147
"4","Max Richter",37
"4","Milosh",39
"4","Murcof",89
"4","Prefuse 73",388
"4","Telefon Tel Aviv",112
"4","The Cinematic Orchestra",57
"4","Tm Juke",56
"5","Adventure Time",71
"5","Ammoncontact",118
"5","Bonobo",101
"5","Boom Bip",33
"5","Build An Ark",203
"5","Caribou",63
"5","Daedelus",211
"5","Dimlite",210
"5","Dntel",82
"5","Forss",71
"5","Four Tet",50
"5","Lcd Soundsystem",49
"5","Lusine",89
"5","Max Richter",44
"5","Milosh",45
"5","Murcof",75
"5","Prefuse 73",594
"5","Telefon Tel Aviv",129
"5","The Cinematic Orchestra",59
"5","Tm Juke",43
"6","Adventure Time",77
"6","Ammoncontact",159
"6","Bonobo",54
"6","Boom Bip",15
"6","Build An Ark",249
"6","Caribou",61
"6","Daedelus",265
"6","Dimlite",147
"6","Dntel",76
"6","Forss",54
"6","Four Tet",17
"6","Lcd Soundsystem",3
"6","Lusine",107
"6","Max Richter",42
"6","Milosh",78
"6","Murcof",82
"6","Prefuse 73",710
"6","Telefon Tel Aviv",64
"6","The Cinematic Orchestra",9
"6","Tm Juke",33
