"weekday","artist","plays"
"0","All Girl Summer Fun Band",25
"0","Ballboy",110
"0","Bombay Bicycle Club",78
"0","Camera Obscura",115
"0","Decoration",180
"0","Dustin'S Bar Mitzvah",250
"0","Headland",70
"0","King Creosote",137
"0","Louie",59
"0","Mando Diao",105
"0","My Latest Novel",99
"0","Neutral Milk Hotel",55
"0","Quasi",165
"0","Spacemen 3",63
"0","The Broken Family Band",151
"0","The Gerbils",50
"0","The Jesus And Mary Chain",49
"0","The Sea Urchins",48
"0","The Wedding Present",132
"0","Tullycraft",46
"1","All Girl Summer Fun Band",14
"1","Ballboy",51
"1","Bombay Bicycle Club",42
"1","Camera Obscura",39
"1","Decoration",76
"1","Dustin'S Bar Mitzvah",74
"1","Headland",24
"1","King Creosote",34
"1","Louie",38
"1","Mando Diao",48
"1","My Latest Novel",18
"1","Neutral Milk Hotel",23
"1","Quasi",50
"1","Spacemen 3",34
"1","The Broken Family Band",59
"1","The Gerbils",15
"1","The Jesus And Mary Chain",20
"1","The Sea Urchins",21
"1","The Wedding Present",34
"1","Tullycraft",24
"2","All Girl Summer Fun Band",13
"2","Ballboy",71
"2","Bombay Bicycle Club",46
"2","Camera Obscura",43
"2","Decoration",107
"2","Dustin'S Bar Mitzvah",74
"2","Headland",35
"2","King Creosote",58
"2","Louie",41
"2","Mando Diao",24
"2","My Latest Novel",24
"2","Neutral Milk Hotel",25
"2","Quasi",37
"2","Spacemen 3",46
"2","The Broken Family Band",48
"2","The Gerbils",21
"2","The Jesus And Mary Chain",28
"2","The Sea Urchins",33
"2","The Wedding Present",54
"2","Tullycraft",28
"3","All Girl Summer Fun Band",12
"3","Ballboy",51
"3","Bombay Bicycle Club",23
"3","Camera Obscura",25
"3","Decoration",63
"3","Dustin'S Bar Mitzvah",74
"3","Headland",25
"3","King Creosote",34
"3","Louie",34
"3","Mando Diao",16
"3","My Latest Novel",24
"3","Neutral Milk Hotel",12
"3","Quasi",48
"3","Spacemen 3",19
"3","The Broken Family Band",61
"3","The Gerbils",19
"3","The Jesus And Mary Chain",19
"3","The Sea Urchins",22
"3","The Wedding Present",39
"3","Tullycraft",22
"4","All Girl Summer Fun Band",10
"4","Ballboy",61
"4","Bombay Bicycle Club",50
"4","Camera Obscura",37
"4","Decoration",132
"4","Dustin'S Bar Mitzvah",105
"4","Headland",51
"4","King Creosote",76
"4","Louie",44
"4","Mando Diao",28
"4","My Latest Novel",33
"4","Neutral Milk Hotel",22
"4","Quasi",118
"4","Spacemen 3",31
"4","The Broken Family Band",60
"4","The Gerbils",33
"4","The Jesus And Mary Chain",35
"4","The Sea Urchins",28
"4","The Wedding Present",54
"4","Tullycraft",29
"5","All Girl Summer Fun Band",13
"5","Ballboy",69
"5","Bombay Bicycle Club",41
"5","Camera Obscura",35
"5","Decoration",119
"5","Dustin'S Bar Mitzvah",99
"5","Headland",24
"5","King Creosote",83
"5","Louie",35
"5","Mando Diao",19
"5","My Latest Novel",23
"5","Neutral Milk Hotel",16
"5","Quasi",65
"5","Spacemen 3",30
"5","The Broken Family Band",53
"5","The Gerbils",31
"5","The Jesus And Mary Chain",35
"5","The Sea Urchins",20
"5","The Wedding Present",47
"5","Tullycraft",22
"6","All Girl Summer Fun Band",28
"6","Ballboy",109
"6","Bombay Bicycle Club",84
"6","Camera Obscura",144
"6","Decoration",225
"6","Dustin'S Bar Mitzvah",223
"6","Headland",58
"6","King Creosote",139
"6","Louie",83
"6","Mando Diao",70
"6","My Latest Novel",88
"6","Neutral Milk Hotel",56
"6","Quasi",128
"6","Spacemen 3",48
"6","The Broken Family Band",166
"6","The Gerbils",51
"6","The Jesus And Mary Chain",48
"6","The Sea Urchins",52
"6","The Wedding Present",170
"6","Tullycraft",52
