"month","artist","plays"
"2006-06","...And Oceans",18
"2006-06","Blind Stare",50
"2006-06","Catamenia",38
"2006-06","Children Of Bodom",9
"2006-06","Dark Funeral",33
"2006-06","Division ",87
"2006-06","Eternal Tears Of Sorrow",24
"2006-06","Hypocrisy",122
"2006-06","In Flames",1
"2006-06","Judas Priest",0
"2006-06","Machinae Supremacy",0
"2006-06","Moonsorrow",0
"2006-06","Mötley Crüe",0
"2006-06","Norther",20
"2006-06","Noumena",51
"2006-06","Shade Empire",13
"2006-06","Soilwork",4
"2006-06","The Duskfall",44
"2006-06","Thyrane",4
"2006-06","Turbonegro",30
"2006-07","...And Oceans",16
"2006-07","Blind Stare",27
"2006-07","Catamenia",43
"2006-07","Children Of Bodom",0
"2006-07","Dark Funeral",61
"2006-07","Division ",56
"2006-07","Eternal Tears Of Sorrow",18
"2006-07","Hypocrisy",113
"2006-07","In Flames",2
"2006-07","Judas Priest",0
"2006-07","Machinae Supremacy",0
"2006-07","Moonsorrow",0
"2006-07","Mötley Crüe",0
"2006-07","Norther",1
"2006-07","Noumena",39
"2006-07","Shade Empire",26
"2006-07","Soilwork",1
"2006-07","The Duskfall",50
"2006-07","Thyrane",2
"2006-07","Turbonegro",6
"2006-08","...And Oceans",0
"2006-08","Blind Stare",11
"2006-08","Catamenia",32
"2006-08","Children Of Bodom",3
"2006-08","Dark Funeral",38
"2006-08","Division ",25
"2006-08","Eternal Tears Of Sorrow",7
"2006-08","Hypocrisy",100
"2006-08","In Flames",1
"2006-08","Judas Priest",0
"2006-08","Machinae Supremacy",0
"2006-08","Moonsorrow",0
"2006-08","Mötley Crüe",0
"2006-08","Norther",7
"2006-08","Noumena",9
"2006-08","Shade Empire",3
"2006-08","Soilwork",1
"2006-08","The Duskfall",77
"2006-08","Thyrane",2
"2006-08","Turbonegro",28
"2006-09","...And Oceans",0
"2006-09","Blind Stare",5
"2006-09","Catamenia",8
"2006-09","Children Of Bodom",0
"2006-09","Dark Funeral",85
"2006-09","Division ",10
"2006-09","Eternal Tears Of Sorrow",1
"2006-09","Hypocrisy",68
"2006-09","In Flames",1
"2006-09","Judas Priest",0
"2006-09","Machinae Supremacy",1
"2006-09","Moonsorrow",0
"2006-09","Mötley Crüe",0
"2006-09","Norther",1
"2006-09","Noumena",53
"2006-09","Shade Empire",8
"2006-09","Soilwork",0
"2006-09","The Duskfall",54
"2006-09","Thyrane",2
"2006-09","Turbonegro",12
"2006-10","...And Oceans",14
"2006-10","Blind Stare",9
"2006-10","Catamenia",32
"2006-10","Children Of Bodom",3
"2006-10","Dark Funeral",43
"2006-10","Division ",17
"2006-10","Eternal Tears Of Sorrow",26
"2006-10","Hypocrisy",41
"2006-10","In Flames",0
"2006-10","Judas Priest",0
"2006-10","Machinae Supremacy",0
"2006-10","Moonsorrow",0
"2006-10","Mötley Crüe",0
"2006-10","Norther",2
"2006-10","Noumena",34
"2006-10","Shade Empire",5
"2006-10","Soilwork",0
"2006-10","The Duskfall",54
"2006-10","Thyrane",2
"2006-10","Turbonegro",20
"2006-11","...And Oceans",21
"2006-11","Blind Stare",15
"2006-11","Catamenia",48
"2006-11","Children Of Bodom",4
"2006-11","Dark Funeral",195
"2006-11","Division ",28
"2006-11","Eternal Tears Of Sorrow",23
"2006-11","Hypocrisy",148
"2006-11","In Flames",1
"2006-11","Judas Priest",0
"2006-11","Machinae Supremacy",1
"2006-11","Moonsorrow",0
"2006-11","Mötley Crüe",0
"2006-11","Norther",8
"2006-11","Noumena",53
"2006-11","Shade Empire",2
"2006-11","Soilwork",11
"2006-11","The Duskfall",95
"2006-11","Thyrane",3
"2006-11","Turbonegro",40
"2006-12","...And Oceans",18
"2006-12","Blind Stare",9
"2006-12","Catamenia",31
"2006-12","Children Of Bodom",0
"2006-12","Dark Funeral",593
"2006-12","Division ",49
"2006-12","Eternal Tears Of Sorrow",14
"2006-12","Hypocrisy",396
"2006-12","In Flames",1
"2006-12","Judas Priest",0
"2006-12","Machinae Supremacy",0
"2006-12","Moonsorrow",0
"2006-12","Mötley Crüe",56
"2006-12","Norther",4
"2006-12","Noumena",53
"2006-12","Shade Empire",0
"2006-12","Soilwork",22
"2006-12","The Duskfall",185
"2006-12","Thyrane",0
"2006-12","Turbonegro",47
"2007-01","...And Oceans",17
"2007-01","Blind Stare",0
"2007-01","Catamenia",21
"2007-01","Children Of Bodom",13
"2007-01","Dark Funeral",310
"2007-01","Division ",16
"2007-01","Eternal Tears Of Sorrow",16
"2007-01","Hypocrisy",169
"2007-01","In Flames",1
"2007-01","Judas Priest",0
"2007-01","Machinae Supremacy",0
"2007-01","Moonsorrow",3
"2007-01","Mötley Crüe",102
"2007-01","Norther",30
"2007-01","Noumena",20
"2007-01","Shade Empire",9
"2007-01","Soilwork",21
"2007-01","The Duskfall",53
"2007-01","Thyrane",0
"2007-01","Turbonegro",62
"2007-02","...And Oceans",14
"2007-02","Blind Stare",11
"2007-02","Catamenia",14
"2007-02","Children Of Bodom",1
"2007-02","Dark Funeral",190
"2007-02","Division ",25
"2007-02","Eternal Tears Of Sorrow",0
"2007-02","Hypocrisy",96
"2007-02","In Flames",1
"2007-02","Judas Priest",4
"2007-02","Machinae Supremacy",0
"2007-02","Moonsorrow",0
"2007-02","Mötley Crüe",57
"2007-02","Norther",22
"2007-02","Noumena",12
"2007-02","Shade Empire",11
"2007-02","Soilwork",32
"2007-02","The Duskfall",20
"2007-02","Thyrane",1
"2007-02","Turbonegro",28
"2007-03","...And Oceans",22
"2007-03","Blind Stare",6
"2007-03","Catamenia",28
"2007-03","Children Of Bodom",13
"2007-03","Dark Funeral",175
"2007-03","Division ",32
"2007-03","Eternal Tears Of Sorrow",8
"2007-03","Hypocrisy",278
"2007-03","In Flames",1
"2007-03","Judas Priest",9
"2007-03","Machinae Supremacy",1
"2007-03","Moonsorrow",0
"2007-03","Mötley Crüe",72
"2007-03","Norther",13
"2007-03","Noumena",10
"2007-03","Shade Empire",9
"2007-03","Soilwork",16
"2007-03","The Duskfall",54
"2007-03","Thyrane",1
"2007-03","Turbonegro",50
"2007-04","...And Oceans",2
"2007-04","Blind Stare",0
"2007-04","Catamenia",18
"2007-04","Children Of Bodom",28
"2007-04","Dark Funeral",41
"2007-04","Division ",27
"2007-04","Eternal Tears Of Sorrow",6
"2007-04","Hypocrisy",298
"2007-04","In Flames",5
"2007-04","Judas Priest",1
"2007-04","Machinae Supremacy",0
"2007-04","Moonsorrow",2
"2007-04","Mötley Crüe",29
"2007-04","Norther",6
"2007-04","Noumena",13
"2007-04","Shade Empire",9
"2007-04","Soilwork",5
"2007-04","The Duskfall",23
"2007-04","Thyrane",23
"2007-04","Turbonegro",43
"2007-05","...And Oceans",0
"2007-05","Blind Stare",4
"2007-05","Catamenia",62
"2007-05","Children Of Bodom",30
"2007-05","Dark Funeral",96
"2007-05","Division ",13
"2007-05","Eternal Tears Of Sorrow",9
"2007-05","Hypocrisy",191
"2007-05","In Flames",11
"2007-05","Judas Priest",31
"2007-05","Machinae Supremacy",0
"2007-05","Moonsorrow",0
"2007-05","Mötley Crüe",19
"2007-05","Norther",21
"2007-05","Noumena",10
"2007-05","Shade Empire",9
"2007-05","Soilwork",11
"2007-05","The Duskfall",90
"2007-05","Thyrane",100
"2007-05","Turbonegro",10
"2007-06","...And Oceans",14
"2007-06","Blind Stare",13
"2007-06","Catamenia",67
"2007-06","Children Of Bodom",3
"2007-06","Dark Funeral",80
"2007-06","Division ",23
"2007-06","Eternal Tears Of Sorrow",10
"2007-06","Hypocrisy",78
"2007-06","In Flames",53
"2007-06","Judas Priest",89
"2007-06","Machinae Supremacy",1
"2007-06","Moonsorrow",0
"2007-06","Mötley Crüe",4
"2007-06","Norther",13
"2007-06","Noumena",26
"2007-06","Shade Empire",9
"2007-06","Soilwork",34
"2007-06","The Duskfall",36
"2007-06","Thyrane",63
"2007-06","Turbonegro",2
"2007-07","...And Oceans",1
"2007-07","Blind Stare",0
"2007-07","Catamenia",40
"2007-07","Children Of Bodom",1
"2007-07","Dark Funeral",54
"2007-07","Division ",30
"2007-07","Eternal Tears Of Sorrow",0
"2007-07","Hypocrisy",124
"2007-07","In Flames",83
"2007-07","Judas Priest",88
"2007-07","Machinae Supremacy",0
"2007-07","Moonsorrow",15
"2007-07","Mötley Crüe",15
"2007-07","Norther",0
"2007-07","Noumena",2
"2007-07","Shade Empire",3
"2007-07","Soilwork",27
"2007-07","The Duskfall",40
"2007-07","Thyrane",14
"2007-07","Turbonegro",15
"2007-08","...And Oceans",1
"2007-08","Blind Stare",0
"2007-08","Catamenia",2
"2007-08","Children Of Bodom",5
"2007-08","Dark Funeral",13
"2007-08","Division ",0
"2007-08","Eternal Tears Of Sorrow",0
"2007-08","Hypocrisy",52
"2007-08","In Flames",169
"2007-08","Judas Priest",87
"2007-08","Machinae Supremacy",1
"2007-08","Moonsorrow",0
"2007-08","Mötley Crüe",13
"2007-08","Norther",0
"2007-08","Noumena",0
"2007-08","Shade Empire",0
"2007-08","Soilwork",5
"2007-08","The Duskfall",15
"2007-08","Thyrane",10
"2007-08","Turbonegro",5
"2007-09","...And Oceans",1
"2007-09","Blind Stare",0
"2007-09","Catamenia",5
"2007-09","Children Of Bodom",0
"2007-09","Dark Funeral",0
"2007-09","Division ",1
"2007-09","Eternal Tears Of Sorrow",0
"2007-09","Hypocrisy",29
"2007-09","In Flames",54
"2007-09","Judas Priest",336
"2007-09","Machinae Supremacy",0
"2007-09","Moonsorrow",0
"2007-09","Mötley Crüe",34
"2007-09","Norther",1
"2007-09","Noumena",2
"2007-09","Shade Empire",0
"2007-09","Soilwork",1
"2007-09","The Duskfall",37
"2007-09","Thyrane",5
"2007-09","Turbonegro",112
"2007-10","...And Oceans",0
"2007-10","Blind Stare",0
"2007-10","Catamenia",0
"2007-10","Children Of Bodom",1
"2007-10","Dark Funeral",0
"2007-10","Division ",0
"2007-10","Eternal Tears Of Sorrow",0
"2007-10","Hypocrisy",3
"2007-10","In Flames",0
"2007-10","Judas Priest",18
"2007-10","Machinae Supremacy",0
"2007-10","Moonsorrow",0
"2007-10","Mötley Crüe",5
"2007-10","Norther",0
"2007-10","Noumena",0
"2007-10","Shade Empire",0
"2007-10","Soilwork",0
"2007-10","The Duskfall",3
"2007-10","Thyrane",0
"2007-10","Turbonegro",28
"2007-11","...And Oceans",0
"2007-11","Blind Stare",0
"2007-11","Catamenia",25
"2007-11","Children Of Bodom",0
"2007-11","Dark Funeral",32
"2007-11","Division ",8
"2007-11","Eternal Tears Of Sorrow",0
"2007-11","Hypocrisy",32
"2007-11","In Flames",5
"2007-11","Judas Priest",9
"2007-11","Machinae Supremacy",0
"2007-11","Moonsorrow",0
"2007-11","Mötley Crüe",0
"2007-11","Norther",0
"2007-11","Noumena",0
"2007-11","Shade Empire",0
"2007-11","Soilwork",10
"2007-11","The Duskfall",9
"2007-11","Thyrane",10
"2007-11","Turbonegro",12
"2007-12","...And Oceans",0
"2007-12","Blind Stare",0
"2007-12","Catamenia",4
"2007-12","Children Of Bodom",2
"2007-12","Dark Funeral",4
"2007-12","Division ",1
"2007-12","Eternal Tears Of Sorrow",5
"2007-12","Hypocrisy",44
"2007-12","In Flames",2
"2007-12","Judas Priest",120
"2007-12","Machinae Supremacy",0
"2007-12","Moonsorrow",0
"2007-12","Mötley Crüe",14
"2007-12","Norther",2
"2007-12","Noumena",0
"2007-12","Shade Empire",1
"2007-12","Soilwork",0
"2007-12","The Duskfall",0
"2007-12","Thyrane",0
"2007-12","Turbonegro",22
"2008-01","...And Oceans",1
"2008-01","Blind Stare",0
"2008-01","Catamenia",15
"2008-01","Children Of Bodom",0
"2008-01","Dark Funeral",27
"2008-01","Division ",2
"2008-01","Eternal Tears Of Sorrow",5
"2008-01","Hypocrisy",33
"2008-01","In Flames",31
"2008-01","Judas Priest",44
"2008-01","Machinae Supremacy",27
"2008-01","Moonsorrow",0
"2008-01","Mötley Crüe",18
"2008-01","Norther",1
"2008-01","Noumena",1
"2008-01","Shade Empire",0
"2008-01","Soilwork",0
"2008-01","The Duskfall",1
"2008-01","Thyrane",1
"2008-01","Turbonegro",37
"2008-02","...And Oceans",13
