"weekday","artist","plays"
"0","Alien Sex Fiend",23
"0","Bauhaus",185
"0","Christian Death",150
"0","Cradle Of Filth",32
"0","David Bowie",236
"0","Emilie Autumn",545
"0","Epica",399
"0","Frédéric Chopin",7
"0","Goblin",40
"0","Indica",37
"0","Johann Sebastian Bach",29
"0","Joy Division",25
"0","London After Midnight",186
"0","Nightwish",7
"0","Paradise Lost",30
"0","Rozz Williams",55
"0","Siouxsie And The Banshees",51
"0","Within Temptation",610
"0","Wolfgang Amadeus Mozart",16
"0","浜崎あゆみ",65
"1","Alien Sex Fiend",9
"1","Bauhaus",105
"1","Christian Death",78
"1","Cradle Of Filth",13
"1","David Bowie",160
"1","Emilie Autumn",339
"1","Epica",205
"1","Frédéric Chopin",3
"1","Goblin",16
"1","Indica",15
"1","Johann Sebastian Bach",17
"1","Joy Division",15
"1","London After Midnight",116
"1","Nightwish",5
"1","Paradise Lost",24
"1","Rozz Williams",39
"1","Siouxsie And The Banshees",22
"1","Within Temptation",342
"1","Wolfgang Amadeus Mozart",3
"1","浜崎あゆみ",40
"2","Alien Sex Fiend",11
"2","Bauhaus",150
"2","Christian Death",114
"2","Cradle Of Filth",5
"2","David Bowie",186
"2","Emilie Autumn",285
"2","Epica",183
"2","Frédéric Chopin",4
"2","Goblin",7
"2","Indica",33
"2","Johann Sebastian Bach",14
"2","Joy Division",12
"2","London After Midnight",125
"2","Nightwish",4
"2","Paradise Lost",30
"2","Rozz Williams",68
"2","Siouxsie And The Banshees",15
"2","Within Temptation",413
"2","Wolfgang Amadeus Mozart",7
"2","浜崎あゆみ",66
"3","Alien Sex Fiend",6
"3","Bauhaus",114
"3","Christian Death",82
"3","Cradle Of Filth",13
"3","David Bowie",175
"3","Emilie Autumn",315
"3","Epica",191
"3","Frédéric Chopin",11
"3","Goblin",15
"3","Indica",13
"3","Johann Sebastian Bach",12
"3","Joy Division",8
"3","London After Midnight",148
"3","Nightwish",2
"3","Paradise Lost",28
"3","Rozz Williams",27
"3","Siouxsie And The Banshees",28
"3","Within Temptation",370
"3","Wolfgang Amadeus Mozart",10
"3","浜崎あゆみ",17
"4","Alien Sex Fiend",18
"4","Bauhaus",184
"4","Christian Death",119
"4","Cradle Of Filth",12
"4","David Bowie",199
"4","Emilie Autumn",295
"4","Epica",233
"4","Frédéric Chopin",4
"4","Goblin",27
"4","Indica",21
"4","Johann Sebastian Bach",11
"4","Joy Division",17
"4","London After Midnight",141
"4","Nightwish",7
"4","Paradise Lost",32
"4","Rozz Williams",62
"4","Siouxsie And The Banshees",32
"4","Within Temptation",422
"4","Wolfgang Amadeus Mozart",3
"4","浜崎あゆみ",48
"5","Alien Sex Fiend",16
"5","Bauhaus",185
"5","Christian Death",89
"5","Cradle Of Filth",21
"5","David Bowie",251
"5","Emilie Autumn",275
"5","Epica",160
"5","Frédéric Chopin",7
"5","Goblin",25
"5","Indica",18
"5","Johann Sebastian Bach",20
"5","Joy Division",19
"5","London After Midnight",134
"5","Nightwish",6
"5","Paradise Lost",22
"5","Rozz Williams",45
"5","Siouxsie And The Banshees",36
"5","Within Temptation",417
"5","Wolfgang Amadeus Mozart",13
"5","浜崎あゆみ",60
"6","Alien Sex Fiend",13
"6","Bauhaus",214
"6","Christian Death",109
"6","Cradle Of Filth",16
"6","David Bowie",212
"6","Emilie Autumn",312
"6","Epica",256
"6","Frédéric Chopin",14
"6","Goblin",39
"6","Indica",35
"6","Johann Sebastian Bach",24
"6","Joy Division",22
"6","London After Midnight",107
"6","Nightwish",9
"6","Paradise Lost",46
"6","Rozz Williams",46
"6","Siouxsie And The Banshees",39
"6","Within Temptation",544
"6","Wolfgang Amadeus Mozart",19
"6","浜崎あゆみ",83
