"weekday","artist","plays"
"0","Afx",73
"0","Aphex Twin",357
"0","Autechre",119
"0","Björk",7
"0","Boards Of Canada",320
"0","Dangerdoom",8
"0","Dj Shadow",19
"0","El-P",21
"0","Gnarls Barkley",12
"0","Gorillaz",27
"0","Madvillain",26
"0","Mf Doom",32
"0","Prefuse 73",83
"0","Public Enemy",2
"0","Quasimoto",41
"0","Radiohead",26
"0","Röyksopp",20
"0","Squarepusher",80
"0","The Tuss",18
"0","Venetian Snares",217
"1","Afx",91
"1","Aphex Twin",234
"1","Autechre",97
"1","Björk",27
"1","Boards Of Canada",235
"1","Dangerdoom",47
"1","Dj Shadow",19
"1","El-P",3
"1","Gnarls Barkley",44
"1","Gorillaz",15
"1","Madvillain",45
"1","Mf Doom",91
"1","Prefuse 73",139
"1","Public Enemy",22
"1","Quasimoto",49
"1","Radiohead",98
"1","Röyksopp",39
"1","Squarepusher",110
"1","The Tuss",14
"1","Venetian Snares",148
"2","Afx",17
"2","Aphex Twin",238
"2","Autechre",94
"2","Björk",14
"2","Boards Of Canada",256
"2","Dangerdoom",6
"2","Dj Shadow",15
"2","El-P",24
"2","Gnarls Barkley",19
"2","Gorillaz",25
"2","Madvillain",29
"2","Mf Doom",40
"2","Prefuse 73",66
"2","Public Enemy",32
"2","Quasimoto",9
"2","Radiohead",75
"2","Röyksopp",21
"2","Squarepusher",52
"2","The Tuss",4
"2","Venetian Snares",155
"3","Afx",38
"3","Aphex Twin",298
"3","Autechre",80
"3","Björk",13
"3","Boards Of Canada",125
"3","Dangerdoom",22
"3","Dj Shadow",15
"3","El-P",27
"3","Gnarls Barkley",12
"3","Gorillaz",9
"3","Madvillain",11
"3","Mf Doom",30
"3","Prefuse 73",130
"3","Public Enemy",0
"3","Quasimoto",95
"3","Radiohead",108
"3","Röyksopp",4
"3","Squarepusher",49
"3","The Tuss",12
"3","Venetian Snares",111
"4","Afx",105
"4","Aphex Twin",360
"4","Autechre",95
"4","Björk",32
"4","Boards Of Canada",263
"4","Dangerdoom",39
"4","Dj Shadow",26
"4","El-P",60
"4","Gnarls Barkley",16
"4","Gorillaz",62
"4","Madvillain",29
"4","Mf Doom",20
"4","Prefuse 73",49
"4","Public Enemy",7
"4","Quasimoto",43
"4","Radiohead",50
"4","Röyksopp",3
"4","Squarepusher",81
"4","The Tuss",11
"4","Venetian Snares",184
"5","Afx",52
"5","Aphex Twin",210
"5","Autechre",93
"5","Björk",19
"5","Boards Of Canada",188
"5","Dangerdoom",3
"5","Dj Shadow",15
"5","El-P",5
"5","Gnarls Barkley",0
"5","Gorillaz",26
"5","Madvillain",1
"5","Mf Doom",3
"5","Prefuse 73",110
"5","Public Enemy",18
"5","Quasimoto",1
"5","Radiohead",39
"5","Röyksopp",25
"5","Squarepusher",98
"5","The Tuss",4
"5","Venetian Snares",129
"6","Afx",14
"6","Aphex Twin",135
"6","Autechre",40
"6","Björk",3
"6","Boards Of Canada",132
"6","Dangerdoom",0
"6","Dj Shadow",1
"6","El-P",17
"6","Gnarls Barkley",5
"6","Gorillaz",44
"6","Madvillain",1
"6","Mf Doom",19
"6","Prefuse 73",86
"6","Public Enemy",16
"6","Quasimoto",2
"6","Radiohead",40
"6","Röyksopp",31
"6","Squarepusher",20
"6","The Tuss",14
"6","Venetian Snares",36
