"weekday","artist","plays"
"0","Aim",0
"0","Air",0
"0","Beck",0
"0","Björk",0
"0","Bob Dylan",0
"0","Bonobo",0
"0","Dire Straits",0
"0","Fatboy Slim",0
"0","Groove Armada",2
"0","Indiefeed.Com Community",2
"0","Jimi Hendrix",0
"0","Neko Case",1
"0","Nightmares On Wax",0
"0","Oasis",0
"0","Piano Magic",0
"0","Slipknot",0
"0","The Beatles",2
"0","The Chemical Brothers",0
"0","The Prodigy",1
"0","The Rolling Stones",0
"1","Aim",34
"1","Air",5
"1","Beck",13
"1","Björk",10
"1","Bob Dylan",7
"1","Bonobo",47
"1","Dire Straits",39
"1","Fatboy Slim",8
"1","Groove Armada",6
"1","Indiefeed.Com Community",52
"1","Jimi Hendrix",21
"1","Neko Case",6
"1","Nightmares On Wax",11
"1","Oasis",6
"1","Piano Magic",5
"1","Slipknot",5
"1","The Beatles",9
"1","The Chemical Brothers",26
"1","The Prodigy",11
"1","The Rolling Stones",4
"2","Aim",74
"2","Air",48
"2","Beck",6
"2","Björk",28
"2","Bob Dylan",10
"2","Bonobo",72
"2","Dire Straits",7
"2","Fatboy Slim",9
"2","Groove Armada",38
"2","Indiefeed.Com Community",66
"2","Jimi Hendrix",28
"2","Neko Case",16
"2","Nightmares On Wax",14
"2","Oasis",6
"2","Piano Magic",7
"2","Slipknot",1
"2","The Beatles",28
"2","The Chemical Brothers",12
"2","The Prodigy",15
"2","The Rolling Stones",9
"3","Aim",10
"3","Air",6
"3","Beck",8
"3","Björk",30
"3","Bob Dylan",9
"3","Bonobo",8
"3","Dire Straits",8
"3","Fatboy Slim",21
"3","Groove Armada",22
"3","Indiefeed.Com Community",92
"3","Jimi Hendrix",47
"3","Neko Case",14
"3","Nightmares On Wax",17
"3","Oasis",12
"3","Piano Magic",2
"3","Slipknot",1
"3","The Beatles",42
"3","The Chemical Brothers",69
"3","The Prodigy",23
"3","The Rolling Stones",7
"4","Aim",4
"4","Air",3
"4","Beck",51
"4","Björk",9
"4","Bob Dylan",9
"4","Bonobo",4
"4","Dire Straits",10
"4","Fatboy Slim",5
"4","Groove Armada",11
"4","Indiefeed.Com Community",40
"4","Jimi Hendrix",16
"4","Neko Case",6
"4","Nightmares On Wax",24
"4","Oasis",5
"4","Piano Magic",2
"4","Slipknot",3
"4","The Beatles",141
"4","The Chemical Brothers",8
"4","The Prodigy",12
"4","The Rolling Stones",11
"5","Aim",36
"5","Air",4
"5","Beck",31
"5","Björk",8
"5","Bob Dylan",14
"5","Bonobo",59
"5","Dire Straits",34
"5","Fatboy Slim",58
"5","Groove Armada",32
"5","Indiefeed.Com Community",26
"5","Jimi Hendrix",88
"5","Neko Case",6
"5","Nightmares On Wax",17
"5","Oasis",6
"5","Piano Magic",10
"5","Slipknot",13
"5","The Beatles",33
"5","The Chemical Brothers",33
"5","The Prodigy",10
"5","The Rolling Stones",16
"6","Aim",4
"6","Air",22
"6","Beck",0
"6","Björk",0
"6","Bob Dylan",1
"6","Bonobo",2
"6","Dire Straits",1
"6","Fatboy Slim",2
"6","Groove Armada",1
"6","Indiefeed.Com Community",7
"6","Jimi Hendrix",1
"6","Neko Case",1
"6","Nightmares On Wax",0
"6","Oasis",0
"6","Piano Magic",0
"6","Slipknot",1
"6","The Beatles",1
"6","The Chemical Brothers",3
"6","The Prodigy",1
"6","The Rolling Stones",1
