"month","artist","plays"
"2005-06","Belle And Sebastian",2
"2005-06","Beth Gibbons & Rustin Man",32
"2005-06","Bob Dylan",54
"2005-06","Bright Eyes",22
"2005-06","Joy Division",0
"2005-06","Leonard Cohen",3
"2005-06","Miles Davis",0
"2005-06","Morrissey",3
"2005-06","Neil Young",3
"2005-06","Nick Cave & The Bad Seeds",30
"2005-06","Pixies",1
"2005-06","Radiohead",50
"2005-06","Sonic Youth",0
"2005-06","The Beatles",16
"2005-06","The Clash",71
"2005-06","The Cure",17
"2005-06","The Rolling Stones",27
"2005-06","The Smiths",1
"2005-06","The Velvet Underground",68
"2005-06","Wilco",0
"2005-07","Belle And Sebastian",32
"2005-07","Beth Gibbons & Rustin Man",3
"2005-07","Bob Dylan",26
"2005-07","Bright Eyes",5
"2005-07","Joy Division",0
"2005-07","Leonard Cohen",0
"2005-07","Miles Davis",0
"2005-07","Morrissey",0
"2005-07","Neil Young",4
"2005-07","Nick Cave & The Bad Seeds",4
"2005-07","Pixies",0
"2005-07","Radiohead",22
"2005-07","Sonic Youth",0
"2005-07","The Beatles",174
"2005-07","The Clash",48
"2005-07","The Cure",11
"2005-07","The Rolling Stones",20
"2005-07","The Smiths",0
"2005-07","The Velvet Underground",24
"2005-07","Wilco",4
"2005-08","Belle And Sebastian",1
"2005-08","Beth Gibbons & Rustin Man",3
"2005-08","Bob Dylan",28
"2005-08","Bright Eyes",1
"2005-08","Joy Division",0
"2005-08","Leonard Cohen",35
"2005-08","Miles Davis",0
"2005-08","Morrissey",0
"2005-08","Neil Young",13
"2005-08","Nick Cave & The Bad Seeds",27
"2005-08","Pixies",0
"2005-08","Radiohead",57
"2005-08","Sonic Youth",0
"2005-08","The Beatles",95
"2005-08","The Clash",32
"2005-08","The Cure",1
"2005-08","The Rolling Stones",33
"2005-08","The Smiths",0
"2005-08","The Velvet Underground",10
"2005-08","Wilco",0
"2005-09","Belle And Sebastian",3
"2005-09","Beth Gibbons & Rustin Man",6
"2005-09","Bob Dylan",22
"2005-09","Bright Eyes",1
"2005-09","Joy Division",1
"2005-09","Leonard Cohen",8
"2005-09","Miles Davis",1
"2005-09","Morrissey",2
"2005-09","Neil Young",1
"2005-09","Nick Cave & The Bad Seeds",21
"2005-09","Pixies",0
"2005-09","Radiohead",64
"2005-09","Sonic Youth",0
"2005-09","The Beatles",50
"2005-09","The Clash",51
"2005-09","The Cure",33
"2005-09","The Rolling Stones",7
"2005-09","The Smiths",2
"2005-09","The Velvet Underground",29
"2005-09","Wilco",12
"2005-10","Belle And Sebastian",1
"2005-10","Beth Gibbons & Rustin Man",1
"2005-10","Bob Dylan",31
"2005-10","Bright Eyes",8
"2005-10","Joy Division",0
"2005-10","Leonard Cohen",4
"2005-10","Miles Davis",0
"2005-10","Morrissey",2
"2005-10","Neil Young",0
"2005-10","Nick Cave & The Bad Seeds",18
"2005-10","Pixies",0
"2005-10","Radiohead",22
"2005-10","Sonic Youth",0
"2005-10","The Beatles",11
"2005-10","The Clash",11
"2005-10","The Cure",19
"2005-10","The Rolling Stones",14
"2005-10","The Smiths",1
"2005-10","The Velvet Underground",29
"2005-10","Wilco",9
"2005-11","Belle And Sebastian",0
"2005-11","Beth Gibbons & Rustin Man",11
"2005-11","Bob Dylan",3
"2005-11","Bright Eyes",6
"2005-11","Joy Division",0
"2005-11","Leonard Cohen",0
"2005-11","Miles Davis",0
"2005-11","Morrissey",0
"2005-11","Neil Young",2
"2005-11","Nick Cave & The Bad Seeds",11
"2005-11","Pixies",0
"2005-11","Radiohead",6
"2005-11","Sonic Youth",0
"2005-11","The Beatles",12
"2005-11","The Clash",5
"2005-11","The Cure",2
"2005-11","The Rolling Stones",1
"2005-11","The Smiths",0
"2005-11","The Velvet Underground",19
"2005-11","Wilco",1
"2005-12","Belle And Sebastian",0
"2005-12","Beth Gibbons & Rustin Man",13
"2005-12","Bob Dylan",17
"2005-12","Bright Eyes",94
"2005-12","Joy Division",1
"2005-12","Leonard Cohen",6
"2005-12","Miles Davis",0
"2005-12","Morrissey",0
"2005-12","Neil Young",2
"2005-12","Nick Cave & The Bad Seeds",32
"2005-12","Pixies",2
"2005-12","Radiohead",3
"2005-12","Sonic Youth",0
"2005-12","The Beatles",33
"2005-12","The Clash",11
"2005-12","The Cure",11
"2005-12","The Rolling Stones",5
"2005-12","The Smiths",0
"2005-12","The Velvet Underground",58
"2005-12","Wilco",4
"2006-01","Belle And Sebastian",1
"2006-01","Beth Gibbons & Rustin Man",10
"2006-01","Bob Dylan",40
"2006-01","Bright Eyes",83
"2006-01","Joy Division",0
"2006-01","Leonard Cohen",4
"2006-01","Miles Davis",2
"2006-01","Morrissey",1
"2006-01","Neil Young",0
"2006-01","Nick Cave & The Bad Seeds",1
"2006-01","Pixies",32
"2006-01","Radiohead",24
"2006-01","Sonic Youth",42
"2006-01","The Beatles",54
"2006-01","The Clash",20
"2006-01","The Cure",0
"2006-01","The Rolling Stones",3
"2006-01","The Smiths",146
"2006-01","The Velvet Underground",4
"2006-01","Wilco",93
"2006-02","Belle And Sebastian",0
"2006-02","Beth Gibbons & Rustin Man",0
