"weekday","artist","plays"
"0","Arcade Fire",1
"0","Beck",1
"0","Belle And Sebastian",1
"0","Bob Dylan",0
"0","David Bowie",1
"0","Devendra Banhart",1
"0","Islands",1
"0","Ladytron",0
"0","Lcd Soundsystem",1
"0","My Bloody Valentine",1
"0","Neil Young",0
"0","Pavement",1
"0","Simon & Garfunkel",0
"0","Talking Heads",0
"0","The Byrds",0
"0","The Go! Team",1
"0","The Kinks",0
"0","The Rolling Stones",0
"0","The Velvet Underground",1
"0","The White Stripes",0
"1","Arcade Fire",0
"1","Beck",2
"1","Belle And Sebastian",1
"1","Bob Dylan",1
"1","David Bowie",2
"1","Devendra Banhart",0
"1","Islands",0
"1","Ladytron",2
"1","Lcd Soundsystem",3
"1","My Bloody Valentine",0
"1","Neil Young",1
"1","Pavement",0
"1","Simon & Garfunkel",1
"1","Talking Heads",2
"1","The Byrds",1
"1","The Go! Team",3
"1","The Kinks",2
"1","The Rolling Stones",1
"1","The Velvet Underground",1
"1","The White Stripes",1
"2","Arcade Fire",3
"2","Beck",3
"2","Belle And Sebastian",1
"2","Bob Dylan",2
"2","David Bowie",0
"2","Devendra Banhart",1
"2","Islands",2
"2","Ladytron",1
"2","Lcd Soundsystem",1
"2","My Bloody Valentine",0
"2","Neil Young",2
"2","Pavement",0
"2","Simon & Garfunkel",1
"2","Talking Heads",0
"2","The Byrds",0
"2","The Go! Team",1
"2","The Kinks",0
"2","The Rolling Stones",0
"2","The Velvet Underground",2
"2","The White Stripes",0
"3","Arcade Fire",0
"3","Beck",0
"3","Belle And Sebastian",0
"3","Bob Dylan",0
"3","David Bowie",0
"3","Devendra Banhart",0
"3","Islands",0
"3","Ladytron",1
"3","Lcd Soundsystem",1
"3","My Bloody Valentine",1
"3","Neil Young",0
"3","Pavement",0
"3","Simon & Garfunkel",0
"3","Talking Heads",1
"3","The Byrds",1
"3","The Go! Team",0
"3","The Kinks",0
"3","The Rolling Stones",0
"3","The Velvet Underground",1
"3","The White Stripes",1
"4","Arcade Fire",1
"4","Beck",1
"4","Belle And Sebastian",1
"4","Bob Dylan",1
"4","David Bowie",1
"4","Devendra Banhart",3
"4","Islands",1
"4","Ladytron",0
"4","Lcd Soundsystem",0
"4","My Bloody Valentine",2
"4","Neil Young",1
"4","Pavement",3
"4","Simon & Garfunkel",0
"4","Talking Heads",1
"4","The Byrds",2
"4","The Go! Team",2
"4","The Kinks",1
"4","The Rolling Stones",0
"4","The Velvet Underground",3
"4","The White Stripes",0
"5","Arcade Fire",0
"5","Beck",0
"5","Belle And Sebastian",1
"5","Bob Dylan",3
"5","David Bowie",1
"5","Devendra Banhart",2
"5","Islands",0
"5","Ladytron",1
"5","Lcd Soundsystem",1
"5","My Bloody Valentine",0
"5","Neil Young",2
"5","Pavement",0
"5","Simon & Garfunkel",2
"5","Talking Heads",1
"5","The Byrds",1
"5","The Go! Team",0
"5","The Kinks",3
"5","The Rolling Stones",2
"5","The Velvet Underground",3
"5","The White Stripes",2
"6","Arcade Fire",1
"6","Beck",0
"6","Belle And Sebastian",1
"6","Bob Dylan",0
"6","David Bowie",1
"6","Devendra Banhart",0
"6","Islands",0
"6","Ladytron",1
"6","Lcd Soundsystem",1
"6","My Bloody Valentine",1
"6","Neil Young",0
"6","Pavement",0
"6","Simon & Garfunkel",0
"6","Talking Heads",1
"6","The Byrds",0
"6","The Go! Team",0
"6","The Kinks",0
"6","The Rolling Stones",1
"6","The Velvet Underground",1
"6","The White Stripes",1
