"month","artist","plays"
"2009-02","Al Green",1
"2009-02","Annie Ross",0
"2009-02","Bo Diddley",0
"2009-02","Boards Of Canada",36
"2009-02","Bob Dylan",4
"2009-02","Broken Flowers Ost",138
"2009-02","Captain Beefheart & His Magic Band",11
"2009-02","Charlie Parker",0
"2009-02","Cliff Martinez",49
"2009-02","Danzig",2
"2009-02","Dead Can Dance",9
"2009-02","Dinah Washington",0
"2009-02","Eddie Cochran",0
"2009-02","Eurythmics",10
"2009-02","Faith No More",0
"2009-02","Gibson Brothers",0
"2009-02","Grinderman",1
"2009-02","Hot Lips Page",1
"2009-02","Patsy Cline",1
"2009-02","Sonic Youth",2
"2009-03","Al Green",0
"2009-03","Annie Ross",4
"2009-03","Bo Diddley",5
"2009-03","Boards Of Canada",0
"2009-03","Bob Dylan",36
"2009-03","Broken Flowers Ost",0
"2009-03","Captain Beefheart & His Magic Band",0
"2009-03","Charlie Parker",1
"2009-03","Cliff Martinez",0
"2009-03","Danzig",0
"2009-03","Dead Can Dance",0
"2009-03","Dinah Washington",5
"2009-03","Eddie Cochran",1
"2009-03","Eurythmics",0
"2009-03","Faith No More",5
"2009-03","Gibson Brothers",4
"2009-03","Grinderman",0
"2009-03","Hot Lips Page",0
"2009-03","Patsy Cline",1
"2009-03","Sonic Youth",0
"2009-04","Al Green",0
"2009-04","Annie Ross",0
"2009-04","Bo Diddley",0
"2009-04","Boards Of Canada",0
"2009-04","Bob Dylan",0
"2009-04","Broken Flowers Ost",0
"2009-04","Captain Beefheart & His Magic Band",0
"2009-04","Charlie Parker",0
"2009-04","Cliff Martinez",0
"2009-04","Danzig",0
"2009-04","Dead Can Dance",0
"2009-04","Dinah Washington",0
"2009-04","Eddie Cochran",0
"2009-04","Eurythmics",0
"2009-04","Faith No More",0
"2009-04","Gibson Brothers",0
"2009-04","Grinderman",0
"2009-04","Hot Lips Page",0
"2009-04","Patsy Cline",0
"2009-04","Sonic Youth",1
