"weekday","artist","plays"
"0","Air",15
"0","Arcade Fire",52
"0","Boards Of Canada",24
"0","Broken Social Scene",57
"0","Common",41
"0","Curtis Mayfield",81
"0","Ghostface Killah",83
"0","J Dilla",57
"0","Jay-Z",22
"0","Kanye West",45
"0","Lupe Fiasco",11
"0","Nas",11
"0","Nick Drake",26
"0","Outkast",39
"0","Radiohead",53
"0","Sufjan Stevens",35
"0","Talib Kweli",57
"0","The Beatles",97
"0","The Roots",28
"0","Yo La Tengo",12
"1","Air",52
"1","Arcade Fire",38
"1","Boards Of Canada",55
"1","Broken Social Scene",77
"1","Common",50
"1","Curtis Mayfield",57
"1","Ghostface Killah",38
"1","J Dilla",91
"1","Jay-Z",24
"1","Kanye West",31
"1","Lupe Fiasco",10
"1","Nas",19
"1","Nick Drake",35
"1","Outkast",25
"1","Radiohead",108
"1","Sufjan Stevens",24
"1","Talib Kweli",14
"1","The Beatles",89
"1","The Roots",21
"1","Yo La Tengo",15
"2","Air",31
"2","Arcade Fire",39
"2","Boards Of Canada",30
"2","Broken Social Scene",82
"2","Common",25
"2","Curtis Mayfield",51
"2","Ghostface Killah",61
"2","J Dilla",29
"2","Jay-Z",28
"2","Kanye West",29
"2","Lupe Fiasco",27
"2","Nas",32
"2","Nick Drake",31
"2","Outkast",22
"2","Radiohead",48
"2","Sufjan Stevens",19
"2","Talib Kweli",16
"2","The Beatles",89
"2","The Roots",9
"2","Yo La Tengo",12
"3","Air",11
"3","Arcade Fire",20
"3","Boards Of Canada",11
"3","Broken Social Scene",38
"3","Common",32
"3","Curtis Mayfield",16
"3","Ghostface Killah",45
"3","J Dilla",12
"3","Jay-Z",11
"3","Kanye West",36
"3","Lupe Fiasco",54
"3","Nas",27
"3","Nick Drake",43
"3","Outkast",14
"3","Radiohead",103
"3","Sufjan Stevens",23
"3","Talib Kweli",18
"3","The Beatles",76
"3","The Roots",9
"3","Yo La Tengo",9
"4","Air",10
"4","Arcade Fire",29
"4","Boards Of Canada",58
"4","Broken Social Scene",27
"4","Common",34
"4","Curtis Mayfield",14
"4","Ghostface Killah",36
"4","J Dilla",46
"4","Jay-Z",34
"4","Kanye West",62
"4","Lupe Fiasco",31
"4","Nas",23
"4","Nick Drake",17
"4","Outkast",5
"4","Radiohead",53
"4","Sufjan Stevens",20
"4","Talib Kweli",10
"4","The Beatles",43
"4","The Roots",40
"4","Yo La Tengo",24
"5","Air",18
"5","Arcade Fire",20
"5","Boards Of Canada",11
"5","Broken Social Scene",15
"5","Common",30
"5","Curtis Mayfield",12
"5","Ghostface Killah",42
"5","J Dilla",7
"5","Jay-Z",21
"5","Kanye West",37
"5","Lupe Fiasco",19
"5","Nas",5
"5","Nick Drake",25
"5","Outkast",7
"5","Radiohead",39
"5","Sufjan Stevens",52
"5","Talib Kweli",7
"5","The Beatles",21
"5","The Roots",29
"5","Yo La Tengo",4
"6","Air",2
"6","Arcade Fire",36
"6","Boards Of Canada",13
"6","Broken Social Scene",38
"6","Common",29
"6","Curtis Mayfield",17
"6","Ghostface Killah",31
"6","J Dilla",15
"6","Jay-Z",11
"6","Kanye West",11
"6","Lupe Fiasco",12
"6","Nas",27
"6","Nick Drake",56
"6","Outkast",10
"6","Radiohead",87
"6","Sufjan Stevens",17
"6","Talib Kweli",5
"6","The Beatles",120
"6","The Roots",32
"6","Yo La Tengo",8
