"weekday","artist","plays"
"0","Cake",0
"0","Patrick Wolf",0
"0","Stars",0
"0","The Cure",0
"0","The Shins",0
"0","The Vines",0
"1","Cake",0
"1","Patrick Wolf",0
"1","Stars",0
"1","The Cure",0
"1","The Shins",0
"1","The Vines",0
"2","Cake",0
"2","Patrick Wolf",0
"2","Stars",0
"2","The Cure",0
"2","The Shins",0
"2","The Vines",0
"3","Cake",0
"3","Patrick Wolf",0
"3","Stars",0
"3","The Cure",0
"3","The Shins",0
"3","The Vines",0
"4","Cake",1
"4","Patrick Wolf",0
"4","Stars",1
"4","The Cure",1
"4","The Shins",1
"4","The Vines",1
"5","Cake",0
"5","Patrick Wolf",0
"5","Stars",0
"5","The Cure",0
"5","The Shins",0
"5","The Vines",0
"6","Cake",0
"6","Patrick Wolf",1
"6","Stars",0
"6","The Cure",0
"6","The Shins",0
"6","The Vines",0
