"weekday","artist","plays"
"0",":Wumpscut:",26
"0","Akira Yamaoka",65
"0","Aphex Twin",31
"0","Clint Mansell",128
"0","Coldplay",154
"0","Daft Punk",51
"0","Everclear",117
"0","Garbage",10
"0","Gogol Bordello",64
"0","Horrorpops",8
"0","Katamari Damacy",1
"0","Ladytron",106
"0","Mindless Self Indulgence",33
"0","Nine Inch Nails",468
"0","Oingo Boingo",39
"0","Placebo",101
"0","Radiohead",72
"0","The Aquabats!",19
"0","下村陽子",154
"0","近藤浩治",63
"1",":Wumpscut:",8
"1","Akira Yamaoka",37
"1","Aphex Twin",36
"1","Clint Mansell",297
"1","Coldplay",4
"1","Daft Punk",122
"1","Everclear",99
"1","Garbage",20
"1","Gogol Bordello",22
"1","Horrorpops",0
"1","Katamari Damacy",24
"1","Ladytron",18
"1","Mindless Self Indulgence",52
"1","Nine Inch Nails",324
"1","Oingo Boingo",33
"1","Placebo",32
"1","Radiohead",28
"1","The Aquabats!",98
"1","下村陽子",5
"1","近藤浩治",10
"2",":Wumpscut:",6
"2","Akira Yamaoka",36
"2","Aphex Twin",5
"2","Clint Mansell",310
"2","Coldplay",10
"2","Daft Punk",68
"2","Everclear",2
"2","Garbage",65
"2","Gogol Bordello",1
"2","Horrorpops",1
"2","Katamari Damacy",0
"2","Ladytron",50
"2","Mindless Self Indulgence",96
"2","Nine Inch Nails",89
"2","Oingo Boingo",28
"2","Placebo",16
"2","Radiohead",16
"2","The Aquabats!",71
"2","下村陽子",4
"2","近藤浩治",8
"3",":Wumpscut:",1
"3","Akira Yamaoka",3
"3","Aphex Twin",2
"3","Clint Mansell",54
"3","Coldplay",3
"3","Daft Punk",8
"3","Everclear",2
"3","Garbage",46
"3","Gogol Bordello",0
"3","Horrorpops",0
"3","Katamari Damacy",6
"3","Ladytron",56
"3","Mindless Self Indulgence",34
"3","Nine Inch Nails",366
"3","Oingo Boingo",42
"3","Placebo",23
"3","Radiohead",16
"3","The Aquabats!",130
"3","下村陽子",68
"3","近藤浩治",144
"4",":Wumpscut:",0
"4","Akira Yamaoka",1
"4","Aphex Twin",3
"4","Clint Mansell",69
"4","Coldplay",23
"4","Daft Punk",3
"4","Everclear",28
"4","Garbage",21
"4","Gogol Bordello",16
"4","Horrorpops",1
"4","Katamari Damacy",3
"4","Ladytron",18
"4","Mindless Self Indulgence",27
"4","Nine Inch Nails",524
"4","Oingo Boingo",0
"4","Placebo",2
"4","Radiohead",97
"4","The Aquabats!",58
"4","下村陽子",4
"4","近藤浩治",73
"5",":Wumpscut:",11
"5","Akira Yamaoka",15
"5","Aphex Twin",4
"5","Clint Mansell",42
"5","Coldplay",18
"5","Daft Punk",40
"5","Everclear",243
"5","Garbage",2
"5","Gogol Bordello",85
"5","Horrorpops",13
"5","Katamari Damacy",2
"5","Ladytron",27
"5","Mindless Self Indulgence",5
"5","Nine Inch Nails",764
"5","Oingo Boingo",13
"5","Placebo",46
"5","Radiohead",28
"5","The Aquabats!",74
"5","下村陽子",11
"5","近藤浩治",30
"6",":Wumpscut:",60
"6","Akira Yamaoka",17
"6","Aphex Twin",4
"6","Clint Mansell",208
"6","Coldplay",22
"6","Daft Punk",115
"6","Everclear",121
"6","Garbage",5
"6","Gogol Bordello",5
"6","Horrorpops",22
"6","Katamari Damacy",10
"6","Ladytron",107
"6","Mindless Self Indulgence",64
"6","Nine Inch Nails",498
"6","Oingo Boingo",8
"6","Placebo",27
"6","Radiohead",31
"6","The Aquabats!",136
"6","下村陽子",2
"6","近藤浩治",31
