"month","artist","plays"
"2006-02","A Flock Of Seagulls",27
"2006-02","Air",4
"2006-02","Alphaville",26
"2006-02","Art Of Noise",10
"2006-02","Bad Manners",2
"2006-02","Björk",12
"2006-02","Brian Eno",5
"2006-02","Camouflage",38
"2006-02","Client",8
"2006-02","Danza Invisible",3
"2006-02","David Bowie",52
"2006-02","Depeche Mode",138
"2006-02","Devo",6
"2006-02","Duran Duran",35
"2006-02","Echo & The Bunnymen",30
"2006-02","Erasure",15
"2006-02","Frankie Goes To Hollywood",11
"2006-02","Front 242",24
"2006-02","Gary Numan",13
"2006-02","Heaven 17",4
"2006-03","A Flock Of Seagulls",42
"2006-03","Air",17
"2006-03","Alphaville",77
"2006-03","Art Of Noise",35
"2006-03","Bad Manners",4
"2006-03","Björk",23
"2006-03","Brian Eno",11
"2006-03","Camouflage",60
"2006-03","Client",32
"2006-03","Danza Invisible",18
"2006-03","David Bowie",77
"2006-03","Depeche Mode",309
"2006-03","Devo",24
"2006-03","Duran Duran",47
"2006-03","Echo & The Bunnymen",37
"2006-03","Erasure",43
"2006-03","Frankie Goes To Hollywood",6
"2006-03","Front 242",33
"2006-03","Gary Numan",39
"2006-03","Heaven 17",6
"2006-04","A Flock Of Seagulls",33
"2006-04","Air",5
"2006-04","Alphaville",25
"2006-04","Art Of Noise",16
"2006-04","Bad Manners",3
"2006-04","Björk",24
"2006-04","Brian Eno",13
"2006-04","Camouflage",40
"2006-04","Client",25
"2006-04","Danza Invisible",12
"2006-04","David Bowie",80
"2006-04","Depeche Mode",223
"2006-04","Devo",19
"2006-04","Duran Duran",59
"2006-04","Echo & The Bunnymen",22
"2006-04","Erasure",31
"2006-04","Frankie Goes To Hollywood",1
"2006-04","Front 242",15
"2006-04","Gary Numan",12
"2006-04","Heaven 17",43
"2006-05","A Flock Of Seagulls",34
"2006-05","Air",4
"2006-05","Alphaville",15
"2006-05","Art Of Noise",10
"2006-05","Bad Manners",2
"2006-05","Björk",22
"2006-05","Brian Eno",10
"2006-05","Camouflage",36
"2006-05","Client",25
"2006-05","Danza Invisible",7
"2006-05","David Bowie",62
"2006-05","Depeche Mode",226
"2006-05","Devo",13
"2006-05","Duran Duran",42
"2006-05","Echo & The Bunnymen",21
"2006-05","Erasure",21
"2006-05","Frankie Goes To Hollywood",4
"2006-05","Front 242",21
"2006-05","Gary Numan",33
"2006-05","Heaven 17",11
"2006-06","A Flock Of Seagulls",22
"2006-06","Air",8
"2006-06","Alphaville",26
"2006-06","Art Of Noise",12
"2006-06","Bad Manners",5
"2006-06","Björk",17
"2006-06","Brian Eno",2
"2006-06","Camouflage",27
"2006-06","Client",27
"2006-06","Danza Invisible",8
"2006-06","David Bowie",58
"2006-06","Depeche Mode",210
"2006-06","Devo",17
"2006-06","Duran Duran",44
"2006-06","Echo & The Bunnymen",35
"2006-06","Erasure",18
"2006-06","Frankie Goes To Hollywood",1
"2006-06","Front 242",25
"2006-06","Gary Numan",11
"2006-06","Heaven 17",10
"2006-07","A Flock Of Seagulls",35
"2006-07","Air",7
"2006-07","Alphaville",22
"2006-07","Art Of Noise",21
"2006-07","Bad Manners",26
"2006-07","Björk",8
"2006-07","Brian Eno",1
"2006-07","Camouflage",27
"2006-07","Client",26
"2006-07","Danza Invisible",15
"2006-07","David Bowie",42
"2006-07","Depeche Mode",180
"2006-07","Devo",16
"2006-07","Duran Duran",45
"2006-07","Echo & The Bunnymen",45
"2006-07","Erasure",21
"2006-07","Frankie Goes To Hollywood",12
"2006-07","Front 242",28
"2006-07","Gary Numan",54
"2006-07","Heaven 17",77
"2006-08","A Flock Of Seagulls",14
"2006-08","Air",6
"2006-08","Alphaville",14
"2006-08","Art Of Noise",18
"2006-08","Bad Manners",12
"2006-08","Björk",6
"2006-08","Brian Eno",2
