"month","artist","plays"
"2005-03","Anna Schaad",8
"2005-03","Atb",3
"2005-03","Barenaked Ladies",15
"2005-03","Charles Mingus",7
"2005-03","Coldplay",0
"2005-03","Hawksley Workman",7
"2005-03","Kinnie Starr",0
"2005-03","Matthew Good",4
"2005-03","Matthew Good Band",2
"2005-03","Muse",8
"2005-03","Norah Jones",4
"2005-03","Paul Van Dyk",8
"2005-03","Red Hot Chili Peppers",0
"2005-03","Saint Etienne",3
"2005-03","Santana",16
"2005-03","Stanley Clarke",3
"2005-03","Sting",6
"2005-03","The Killers",0
"2005-03","Vanessa Daou",1
"2005-03","We Are Scientists",1
"2005-04","Anna Schaad",15
"2005-04","Atb",12
"2005-04","Barenaked Ladies",67
"2005-04","Charles Mingus",10
"2005-04","Coldplay",0
"2005-04","Hawksley Workman",13
"2005-04","Kinnie Starr",14
"2005-04","Matthew Good",25
"2005-04","Matthew Good Band",26
"2005-04","Muse",27
"2005-04","Norah Jones",17
"2005-04","Paul Van Dyk",23
"2005-04","Red Hot Chili Peppers",0
"2005-04","Saint Etienne",25
"2005-04","Santana",15
"2005-04","Stanley Clarke",14
"2005-04","Sting",44
"2005-04","The Killers",0
"2005-04","Vanessa Daou",9
"2005-04","We Are Scientists",1
"2005-05","Anna Schaad",0
"2005-05","Atb",0
"2005-05","Barenaked Ladies",26
"2005-05","Charles Mingus",0
"2005-05","Coldplay",0
"2005-05","Hawksley Workman",4
"2005-05","Kinnie Starr",11
"2005-05","Matthew Good",18
"2005-05","Matthew Good Band",0
"2005-05","Muse",26
"2005-05","Norah Jones",13
"2005-05","Paul Van Dyk",6
"2005-05","Red Hot Chili Peppers",15
"2005-05","Saint Etienne",12
"2005-05","Santana",11
"2005-05","Stanley Clarke",2
"2005-05","Sting",31
"2005-05","The Killers",0
"2005-05","Vanessa Daou",0
"2005-05","We Are Scientists",0
"2005-06","Anna Schaad",11
"2005-06","Atb",26
"2005-06","Barenaked Ladies",47
"2005-06","Charles Mingus",0
"2005-06","Coldplay",50
"2005-06","Hawksley Workman",24
"2005-06","Kinnie Starr",0
"2005-06","Matthew Good",74
"2005-06","Matthew Good Band",15
"2005-06","Muse",65
"2005-06","Norah Jones",17
"2005-06","Paul Van Dyk",37
"2005-06","Red Hot Chili Peppers",0
"2005-06","Saint Etienne",43
"2005-06","Santana",0
"2005-06","Stanley Clarke",5
"2005-06","Sting",58
"2005-06","The Killers",47
"2005-06","Vanessa Daou",24
"2005-06","We Are Scientists",0
"2005-07","Anna Schaad",45
"2005-07","Atb",63
"2005-07","Barenaked Ladies",55
"2005-07","Charles Mingus",0
"2005-07","Coldplay",80
"2005-07","Hawksley Workman",47
"2005-07","Kinnie Starr",12
"2005-07","Matthew Good",44
"2005-07","Matthew Good Band",0
"2005-07","Muse",26
"2005-07","Norah Jones",0
"2005-07","Paul Van Dyk",40
"2005-07","Red Hot Chili Peppers",0
"2005-07","Saint Etienne",71
"2005-07","Santana",27
"2005-07","Stanley Clarke",0
"2005-07","Sting",37
"2005-07","The Killers",66
"2005-07","Vanessa Daou",48
"2005-07","We Are Scientists",0
"2005-08","Anna Schaad",18
"2005-08","Atb",6
"2005-08","Barenaked Ladies",28
"2005-08","Charles Mingus",16
"2005-08","Coldplay",22
"2005-08","Hawksley Workman",3
"2005-08","Kinnie Starr",5
"2005-08","Matthew Good",5
"2005-08","Matthew Good Band",11
"2005-08","Muse",27
"2005-08","Norah Jones",25
"2005-08","Paul Van Dyk",24
"2005-08","Red Hot Chili Peppers",7
"2005-08","Saint Etienne",40
"2005-08","Santana",18
"2005-08","Stanley Clarke",5
"2005-08","Sting",24
"2005-08","The Killers",16
"2005-08","Vanessa Daou",4
"2005-08","We Are Scientists",0
"2005-09","Anna Schaad",27
"2005-09","Atb",16
"2005-09","Barenaked Ladies",29
"2005-09","Charles Mingus",3
"2005-09","Coldplay",15
"2005-09","Hawksley Workman",5
"2005-09","Kinnie Starr",8
"2005-09","Matthew Good",8
"2005-09","Matthew Good Band",9
"2005-09","Muse",8
"2005-09","Norah Jones",10
"2005-09","Paul Van Dyk",11
"2005-09","Red Hot Chili Peppers",6
"2005-09","Saint Etienne",11
"2005-09","Santana",15
"2005-09","Stanley Clarke",11
"2005-09","Sting",24
"2005-09","The Killers",5
"2005-09","Vanessa Daou",16
"2005-09","We Are Scientists",1
"2005-10","Anna Schaad",13
"2005-10","Atb",6
"2005-10","Barenaked Ladies",17
"2005-10","Charles Mingus",13
