"month","artist","plays"
"2005-02","Alanis Morissette",8
"2005-02","All Saints",23
"2005-02","Damien Rice",0
"2005-02","Darren Hayes",14
"2005-02","Dido",4
"2005-02","Emma Bunton",31
"2005-02","Erasure",17
"2005-02","Espen Lind",21
"2005-02","Fiona Apple",15
"2005-02","George Michael",9
"2005-02","Jamiroquai",12
"2005-02","Maroon 5",22
"2005-02","Matchbox Twenty",26
"2005-02","Melanie C",151
"2005-02","Natalie Imbruglia",30
"2005-02","Nelly Furtado",6
"2005-02","Radiohead",0
"2005-02","Robbie Williams",34
"2005-02","Roxette",2
"2005-02","Shakira",0
"2005-03","Alanis Morissette",23
"2005-03","All Saints",49
"2005-03","Damien Rice",1
"2005-03","Darren Hayes",9
"2005-03","Dido",5
"2005-03","Emma Bunton",40
"2005-03","Erasure",23
"2005-03","Espen Lind",30
"2005-03","Fiona Apple",34
"2005-03","George Michael",24
"2005-03","Jamiroquai",23
"2005-03","Maroon 5",3
"2005-03","Matchbox Twenty",81
"2005-03","Melanie C",205
"2005-03","Natalie Imbruglia",50
"2005-03","Nelly Furtado",26
"2005-03","Radiohead",4
"2005-03","Robbie Williams",43
"2005-03","Roxette",29
"2005-03","Shakira",15
"2005-04","Alanis Morissette",25
"2005-04","All Saints",75
"2005-04","Damien Rice",97
"2005-04","Darren Hayes",21
"2005-04","Dido",29
"2005-04","Emma Bunton",104
"2005-04","Erasure",24
"2005-04","Espen Lind",139
"2005-04","Fiona Apple",55
"2005-04","George Michael",8
"2005-04","Jamiroquai",84
"2005-04","Maroon 5",14
"2005-04","Matchbox Twenty",151
"2005-04","Melanie C",496
"2005-04","Natalie Imbruglia",108
"2005-04","Nelly Furtado",27
"2005-04","Radiohead",31
"2005-04","Robbie Williams",108
"2005-04","Roxette",38
"2005-04","Shakira",62
"2005-05","Alanis Morissette",14
"2005-05","All Saints",19
"2005-05","Damien Rice",73
"2005-05","Darren Hayes",0
"2005-05","Dido",10
"2005-05","Emma Bunton",177
"2005-05","Erasure",17
"2005-05","Espen Lind",167
"2005-05","Fiona Apple",41
"2005-05","George Michael",6
"2005-05","Jamiroquai",90
"2005-05","Maroon 5",52
"2005-05","Matchbox Twenty",41
"2005-05","Melanie C",1011
"2005-05","Natalie Imbruglia",99
"2005-05","Nelly Furtado",55
"2005-05","Radiohead",9
"2005-05","Robbie Williams",61
"2005-05","Roxette",17
"2005-05","Shakira",35
"2005-06","Alanis Morissette",15
"2005-06","All Saints",78
"2005-06","Damien Rice",55
"2005-06","Darren Hayes",0
"2005-06","Dido",35
"2005-06","Emma Bunton",212
"2005-06","Erasure",15
"2005-06","Espen Lind",178
"2005-06","Fiona Apple",50
"2005-06","George Michael",10
"2005-06","Jamiroquai",77
"2005-06","Maroon 5",78
"2005-06","Matchbox Twenty",148
"2005-06","Melanie C",857
"2005-06","Natalie Imbruglia",156
"2005-06","Nelly Furtado",71
"2005-06","Radiohead",13
"2005-06","Robbie Williams",83
"2005-06","Roxette",43
"2005-06","Shakira",88
"2005-07","Alanis Morissette",10
"2005-07","All Saints",49
"2005-07","Damien Rice",46
"2005-07","Darren Hayes",26
"2005-07","Dido",23
"2005-07","Emma Bunton",127
"2005-07","Erasure",17
"2005-07","Espen Lind",78
"2005-07","Fiona Apple",40
"2005-07","George Michael",8
"2005-07","Jamiroquai",64
"2005-07","Maroon 5",120
"2005-07","Matchbox Twenty",170
"2005-07","Melanie C",428
"2005-07","Natalie Imbruglia",89
"2005-07","Nelly Furtado",38
"2005-07","Radiohead",7
"2005-07","Robbie Williams",80
"2005-07","Roxette",24
"2005-07","Shakira",57
"2005-08","Alanis Morissette",11
"2005-08","All Saints",5
"2005-08","Damien Rice",44
"2005-08","Darren Hayes",15
"2005-08","Dido",27
"2005-08","Emma Bunton",82
"2005-08","Erasure",13
"2005-08","Espen Lind",13
"2005-08","Fiona Apple",44
"2005-08","George Michael",0
"2005-08","Jamiroquai",68
"2005-08","Maroon 5",35
"2005-08","Matchbox Twenty",127
