"month","artist","plays"
"2007-02","Amber Pacific",41
"2007-02","Bird York",15
"2007-02","Damien Rice",4
"2007-02","Daughtry",0
"2007-02","Death Cab For Cutie",702
"2007-02","Hellogoodbye",0
"2007-02","Howie Day",39
"2007-02","Imogen Heap",113
"2007-02","Lifehouse",14
"2007-02","Mat Kearney",1
"2007-02","Michelle Branch",37
"2007-02","Mylo",86
"2007-02","Nickelback",25
"2007-02","Plumb",56
"2007-02","Snow Patrol",559
"2007-02","Stars",768
"2007-02","Switchfoot",13
"2007-02","The Fray",359
"2007-02","The Goo Goo Dolls",12
"2007-02","The Postal Service",417
"2007-03","Amber Pacific",57
"2007-03","Bird York",30
"2007-03","Damien Rice",5
"2007-03","Daughtry",321
"2007-03","Death Cab For Cutie",308
"2007-03","Hellogoodbye",0
"2007-03","Howie Day",52
"2007-03","Imogen Heap",130
"2007-03","Lifehouse",25
"2007-03","Mat Kearney",4
"2007-03","Michelle Branch",57
"2007-03","Mylo",45
"2007-03","Nickelback",43
"2007-03","Plumb",123
"2007-03","Snow Patrol",357
"2007-03","Stars",277
"2007-03","Switchfoot",17
"2007-03","The Fray",459
"2007-03","The Goo Goo Dolls",162
"2007-03","The Postal Service",368
"2007-04","Amber Pacific",30
"2007-04","Bird York",14
"2007-04","Damien Rice",1
"2007-04","Daughtry",1
"2007-04","Death Cab For Cutie",731
"2007-04","Hellogoodbye",0
"2007-04","Howie Day",17
"2007-04","Imogen Heap",840
"2007-04","Lifehouse",215
"2007-04","Mat Kearney",1
"2007-04","Michelle Branch",38
"2007-04","Mylo",16
"2007-04","Nickelback",145
"2007-04","Plumb",2
"2007-04","Snow Patrol",267
"2007-04","Stars",174
"2007-04","Switchfoot",4
"2007-04","The Fray",375
"2007-04","The Goo Goo Dolls",312
"2007-04","The Postal Service",629
"2007-05","Amber Pacific",17
"2007-05","Bird York",0
"2007-05","Damien Rice",0
"2007-05","Daughtry",0
"2007-05","Death Cab For Cutie",148
"2007-05","Hellogoodbye",509
"2007-05","Howie Day",16
"2007-05","Imogen Heap",122
"2007-05","Lifehouse",335
"2007-05","Mat Kearney",1
"2007-05","Michelle Branch",17
"2007-05","Mylo",16
"2007-05","Nickelback",145
"2007-05","Plumb",17
"2007-05","Snow Patrol",504
"2007-05","Stars",170
"2007-05","Switchfoot",16
"2007-05","The Fray",791
"2007-05","The Goo Goo Dolls",17
"2007-05","The Postal Service",654
"2007-06","Amber Pacific",1
"2007-06","Bird York",0
"2007-06","Damien Rice",0
"2007-06","Daughtry",374
"2007-06","Death Cab For Cutie",64
"2007-06","Hellogoodbye",681
"2007-06","Howie Day",15
"2007-06","Imogen Heap",0
"2007-06","Lifehouse",135
"2007-06","Mat Kearney",0
"2007-06","Michelle Branch",0
"2007-06","Mylo",0
"2007-06","Nickelback",0
"2007-06","Plumb",0
"2007-06","Snow Patrol",24
"2007-06","Stars",275
"2007-06","Switchfoot",17
"2007-06","The Fray",471
"2007-06","The Goo Goo Dolls",0
"2007-06","The Postal Service",246
