"month","artist","plays"
"2006-03","A Perfect Circle",1
"2006-03","Aphex Twin",0
"2006-03","Bauhaus",1
"2006-03","Cyndi Lauper",1
"2006-03","Depeche Mode",4
"2006-03","Echo & The Bunnymen",2
"2006-03","Einstürzende Neubauten",1
"2006-03","Erasure",1
"2006-03","Fischerspooner",1
"2006-03","Garbage",2
"2006-03","Gary Numan",1
"2006-03","Madonna",0
"2006-03","Massive Attack",1
"2006-03","Morrissey",1
"2006-03","Nine Inch Nails",5
"2006-03","Peaches",0
"2006-03","Placebo",2
"2006-03","R.E.M.",1
"2006-03","Siouxsie And The Banshees",1
"2006-03","The Cure",1
"2006-04","A Perfect Circle",0
"2006-04","Aphex Twin",5
"2006-04","Bauhaus",5
"2006-04","Cyndi Lauper",0
"2006-04","Depeche Mode",20
"2006-04","Echo & The Bunnymen",10
"2006-04","Einstürzende Neubauten",4
"2006-04","Erasure",3
"2006-04","Fischerspooner",2
"2006-04","Garbage",2
"2006-04","Gary Numan",2
"2006-04","Madonna",1
"2006-04","Massive Attack",2
"2006-04","Morrissey",6
"2006-04","Nine Inch Nails",21
"2006-04","Peaches",1
"2006-04","Placebo",4
"2006-04","R.E.M.",1
"2006-04","Siouxsie And The Banshees",3
"2006-04","The Cure",18
"2006-05","A Perfect Circle",6
"2006-05","Aphex Twin",6
"2006-05","Bauhaus",4
"2006-05","Cyndi Lauper",3
"2006-05","Depeche Mode",24
"2006-05","Echo & The Bunnymen",10
"2006-05","Einstürzende Neubauten",2
"2006-05","Erasure",3
"2006-05","Fischerspooner",6
"2006-05","Garbage",3
"2006-05","Gary Numan",3
"2006-05","Madonna",1
"2006-05","Massive Attack",7
"2006-05","Morrissey",13
"2006-05","Nine Inch Nails",24
"2006-05","Peaches",13
"2006-05","Placebo",11
"2006-05","R.E.M.",3
"2006-05","Siouxsie And The Banshees",8
"2006-05","The Cure",23
"2006-06","A Perfect Circle",0
"2006-06","Aphex Twin",0
"2006-06","Bauhaus",0
"2006-06","Cyndi Lauper",0
"2006-06","Depeche Mode",0
"2006-06","Echo & The Bunnymen",0
"2006-06","Einstürzende Neubauten",0
"2006-06","Erasure",0
"2006-06","Fischerspooner",0
"2006-06","Garbage",0
"2006-06","Gary Numan",0
"2006-06","Madonna",0
"2006-06","Massive Attack",0
"2006-06","Morrissey",0
"2006-06","Nine Inch Nails",0
"2006-06","Peaches",0
"2006-06","Placebo",0
"2006-06","R.E.M.",0
"2006-06","Siouxsie And The Banshees",0
"2006-06","The Cure",0
"2006-07","A Perfect Circle",0
"2006-07","Aphex Twin",0
"2006-07","Bauhaus",0
"2006-07","Cyndi Lauper",0
"2006-07","Depeche Mode",0
"2006-07","Echo & The Bunnymen",0
"2006-07","Einstürzende Neubauten",0
"2006-07","Erasure",0
"2006-07","Fischerspooner",0
"2006-07","Garbage",0
"2006-07","Gary Numan",0
"2006-07","Madonna",0
"2006-07","Massive Attack",0
"2006-07","Morrissey",0
"2006-07","Nine Inch Nails",0
"2006-07","Peaches",0
"2006-07","Placebo",0
"2006-07","R.E.M.",0
"2006-07","Siouxsie And The Banshees",0
"2006-07","The Cure",0
"2006-08","A Perfect Circle",0
"2006-08","Aphex Twin",0
"2006-08","Bauhaus",0
"2006-08","Cyndi Lauper",0
"2006-08","Depeche Mode",0
"2006-08","Echo & The Bunnymen",0
"2006-08","Einstürzende Neubauten",0
"2006-08","Erasure",0
"2006-08","Fischerspooner",0
"2006-08","Garbage",0
"2006-08","Gary Numan",0
"2006-08","Madonna",0
"2006-08","Massive Attack",0
"2006-08","Morrissey",0
"2006-08","Nine Inch Nails",0
"2006-08","Peaches",0
"2006-08","Placebo",0
"2006-08","R.E.M.",0
"2006-08","Siouxsie And The Banshees",0
"2006-08","The Cure",0
"2006-09","A Perfect Circle",0
"2006-09","Aphex Twin",0
