"user.id","artist","preferred.listening.weekdays","avoided.listening.weekdays","mean.plays","sd.plays","var.plays"
"user_000236","Donell Jones","Thu/Sat","",0.665210302940688,0.426991596934337,0.182321823852536
"user_000236","Ledisi","Mon/Wed","",0.624097903535072,0.388812297013882,0.151175002309211
"user_000236","Raheem Devaughn","","",0.901933136503398,0.253526395170186,0.0642756330479895
"user_000236","Amerie","Tue","",0.711981272472404,0.305917673804967,0.0935856231462424
"user_000236","Crystal Kay","Tue","",0.597386584386981,0.448210986713195,0.200893088610416
"user_000236","Erykah Badu","Thu","Mon",0.754044954263613,0.420933387242793,0.177184916495691
"user_000236","Javier","","",0.837441280344406,0.289411604747152,0.0837590769623216
"user_000236","John Legend","Fri/Sat","",0.499510549627473,0.380402528782841,0.14470608390438
"user_000236","Musiq","Fri","",0.757653664396478,0.427234897637193,0.182529657759063
"user_000236","Rahsaan Patterson","Mon/Wed","",0.595804961964968,0.362436665532095,0.131360336522024
"user_000236","Reel People","Tue","",0.764164700019424,0.359369539090633,0.129146465626214
"user_000236","Usher","Wed","",0.634064217633447,0.306152381561901,0.0937292807360236
"user_000236","Brandy","Tue/Thu","",0.588620689564151,0.449858522812225,0.202372690546797
"user_000236","Deborah Cox","Thu","",0.674487244811802,0.486782794966442,0.236957489475341
"user_000236","Destiny'S Child","Thu/Fri","",0.734900197212744,0.551164863266754,0.303782706499859
"user_000236","Emily King","Thu","",0.632500533506663,0.411623313363547,0.169433752104385
"user_000236","Eric Roberson","Tue","",0.749744745379525,0.456349051392176,0.208254456706539
"user_000236","Eric Roberson,Raheem Devaughn & V.","Thu","",0.809836794238715,0.358094922670656,0.128231973642503
"user_000236","Estelle","Sun/Sat","Wed",0.459360849836944,0.349946767459774,0.122462740055545
"user_000236","Kanye West","Wed","Tue",0.3477291677053,0.381094948925165,0.145233360096274
"user_000236","Mariah Carey","Fri","",0.72085943657254,0.485546731820643,0.235755628781707
"user_000236","Tamia","Tue","",0.476202999123418,0.494508482112969,0.244538638881672
"user_000236","Alicia Keys","Tue","",0.944847096110305,0.375591446105357,0.141068934387513
"user_000236","Amel Larrieux","Mon","Tue",0.271922651691449,0.326757876629353,0.106770709939324
"user_000236","Beyoncé","Wed","",0.514104680801462,0.350164465903392,0.122615153181408
"user_000236","Chrisette Michele","Thu/Fri","Mon",0.553171840779465,0.488520072261206,0.238651861002094
"user_000236","Floetry","Wed","",0.426429835043028,0.335011351257897,0.112232605471642
"user_000236","Groove Theory","","Thu",0.74529152241593,0.360791815762174,0.130170734320966
"user_000236","Jill Scott","Wed/Fri","Mon",0.618713933192692,0.391679781148199,0.153413050960301
"user_000236","Keyshia Cole","Fri/Sat","Sun",0.677920382150221,0.481501371889481,0.231843571131452
"user_000236","Kirk Franklin","Sun/Mon","Wed",0.381248654666777,0.416696382606366,0.173635875277231
"user_000236","Linkin Park","Wed/Fri","Sun/Thu",0.523208109215327,0.580452952621075,0.336925630206524
"user_000236","Mary J. Blige","Thu/Fri","",0.790681096197985,0.411478044957002,0.169314181481637
"user_000236","Nickelback","Tue","Mon",0.692312084478445,0.428706707523084,0.183789441075283
"user_000236","Adele","Fri","",0.747681431856587,0.38396471101645,0.147428899305946
"user_000236","Akon","Sun/Thu","",0.544913032904684,0.321218084552231,0.103181057843405
"user_000236","Angie Stone","Wed","",0.765389964304542,0.338682890729417,0.114706100472834
"user_000236","Bell Biv Devoe","Sun/Mon","",0.589143556958138,0.263005148730688,0.0691717082588514
"user_000236","Craig David","Mon","",0.45168177719565,0.269650995965262,0.0727116596250576
"user_000236","Dwele","Sun/Sat","Mon",0.482115253228164,0.430694752853833,0.185497970135825
"user_000236","Incubus","Mon/Fri","",0.293319241163525,0.417114531515433,0.173984532401339
"user_000236","Janelle Monáe","Wed/Fri/Sat","Mon/Tue",0.506027613184201,0.45514279262166,0.207154961675443
"user_000236","Janet Jackson","Sat","",0.751723843304038,0.378155453075317,0.143001546690599
"user_000236","Kindred The Family Soul","Sun/Sat","Mon",0.396422003700749,0.454146389599477,0.20624894318624
"user_000236","Kylie Minogue","Thu/Fri","Tue/Wed",0.530102149628295,0.504077781963917,0.254094410269662
"user_000236","Ne-Yo","Fri/Sat","Mon",0.576429529299169,0.431953514615847,0.186583838788983
"user_000236","Robin Thicke","Tue","Thu",0.519479684201847,0.511978273764555,0.262121752806933
"user_000236","Sam Sparro","Sun/Wed","",0.597540678330179,0.395505885735506,0.156424905651427
"user_000236","Tony! Toni! Toné!","","",0.778800983526469,0.318664400458447,0.101547000119541
"user_000236","Amp Fiddler","","Mon/Wed",0.637226341736692,0.490933034427816,0.241015244292503
