"month","artist","plays"
"2007-04","Babyshambles",38
"2007-04","Blackfield",11
"2007-04","Blur",4
"2007-04","Boy Division",0
"2007-04","David Bowie",27
"2007-04","Elastica",0
"2007-04","Gang Of Four",6
"2007-04","Gary Numan",4
"2007-04","Joy Division",6
"2007-04","Kate Bush",2
"2007-04","Nirvana",5
"2007-04","Pixies",4
"2007-04","Placebo",8
"2007-04","Porcupine Tree",5
"2007-04","Siouxsie And The Banshees",5
"2007-04","The Clash",0
"2007-04","The Cure",0
"2007-04","The Libertines",4
"2007-04","The Smiths",5
"2007-04","The Stone Roses",0
"2007-05","Babyshambles",44
"2007-05","Blackfield",11
"2007-05","Blur",11
"2007-05","Boy Division",0
"2007-05","David Bowie",187
"2007-05","Elastica",3
"2007-05","Gang Of Four",145
"2007-05","Gary Numan",28
"2007-05","Joy Division",31
"2007-05","Kate Bush",0
"2007-05","Nirvana",32
"2007-05","Pixies",57
"2007-05","Placebo",12
"2007-05","Porcupine Tree",110
"2007-05","Siouxsie And The Banshees",10
"2007-05","The Clash",9
"2007-05","The Cure",6
"2007-05","The Libertines",54
"2007-05","The Smiths",25
"2007-05","The Stone Roses",11
"2007-06","Babyshambles",27
"2007-06","Blackfield",7
"2007-06","Blur",1
"2007-06","Boy Division",3
"2007-06","David Bowie",240
"2007-06","Elastica",0
"2007-06","Gang Of Four",72
"2007-06","Gary Numan",8
"2007-06","Joy Division",126
"2007-06","Kate Bush",0
"2007-06","Nirvana",0
"2007-06","Pixies",119
"2007-06","Placebo",0
"2007-06","Porcupine Tree",92
"2007-06","Siouxsie And The Banshees",0
"2007-06","The Clash",1
"2007-06","The Cure",58
"2007-06","The Libertines",0
"2007-06","The Smiths",186
"2007-06","The Stone Roses",28
"2007-07","Babyshambles",26
"2007-07","Blackfield",19
"2007-07","Blur",31
"2007-07","Boy Division",0
"2007-07","David Bowie",153
"2007-07","Elastica",2
"2007-07","Gang Of Four",119
"2007-07","Gary Numan",1
"2007-07","Joy Division",0
"2007-07","Kate Bush",0
"2007-07","Nirvana",53
"2007-07","Pixies",0
"2007-07","Placebo",27
"2007-07","Porcupine Tree",14
"2007-07","Siouxsie And The Banshees",41
"2007-07","The Clash",35
"2007-07","The Cure",57
"2007-07","The Libertines",31
