"weekday","artist","plays"
"0","Antique",44
"0","Antonio José",5
"0","Ashley Tisdale",54
"0","Basshunter",10
"0","Britney Spears",188
"0","Carola",26
"0","Cascada",28
"0","Daddy Yankee",10
"0","Dani",13
"0","Jennifer Lopez",28
"0","Kelly Clarkson",38
"0","Kudai",39
"0","Maroon 5",43
"0","Molley Sandén",29
"0","Natalia Barbu",178
"0","Rbd",98
"0","Sofie",75
"0","Έλενα Παπαρίζου",510
"0","Дима Билан",15
"0","שירי מימון",77
"1","Antique",34
"1","Antonio José",3
"1","Ashley Tisdale",42
"1","Basshunter",17
"1","Britney Spears",183
"1","Carola",30
"1","Cascada",25
"1","Daddy Yankee",22
"1","Dani",24
"1","Jennifer Lopez",18
"1","Kelly Clarkson",35
"1","Kudai",37
"1","Maroon 5",47
"1","Molley Sandén",19
"1","Natalia Barbu",125
"1","Rbd",89
"1","Sofie",92
"1","Έλενα Παπαρίζου",394
"1","Дима Билан",28
"1","שירי מימון",91
"2","Antique",29
"2","Antonio José",1
"2","Ashley Tisdale",32
"2","Basshunter",21
"2","Britney Spears",169
"2","Carola",32
"2","Cascada",27
"2","Daddy Yankee",11
"2","Dani",8
"2","Jennifer Lopez",13
"2","Kelly Clarkson",30
"2","Kudai",34
"2","Maroon 5",29
"2","Molley Sandén",26
"2","Natalia Barbu",102
"2","Rbd",57
"2","Sofie",69
"2","Έλενα Παπαρίζου",384
"2","Дима Билан",15
"2","שירי מימון",81
"3","Antique",31
"3","Antonio José",6
"3","Ashley Tisdale",52
"3","Basshunter",38
"3","Britney Spears",210
"3","Carola",30
"3","Cascada",38
"3","Daddy Yankee",7
"3","Dani",15
"3","Jennifer Lopez",20
"3","Kelly Clarkson",23
"3","Kudai",27
"3","Maroon 5",27
"3","Molley Sandén",28
"3","Natalia Barbu",116
"3","Rbd",78
"3","Sofie",75
"3","Έλενα Παπαρίζου",395
"3","Дима Билан",20
"3","שירי מימון",82
"4","Antique",25
"4","Antonio José",5
"4","Ashley Tisdale",43
"4","Basshunter",24
"4","Britney Spears",128
"4","Carola",21
"4","Cascada",29
"4","Daddy Yankee",10
"4","Dani",16
"4","Jennifer Lopez",19
"4","Kelly Clarkson",24
"4","Kudai",29
"4","Maroon 5",28
"4","Molley Sandén",24
"4","Natalia Barbu",91
"4","Rbd",97
"4","Sofie",85
"4","Έλενα Παπαρίζου",336
"4","Дима Билан",24
"4","שירי מימון",60
"5","Antique",40
"5","Antonio José",1
"5","Ashley Tisdale",74
"5","Basshunter",16
"5","Britney Spears",167
"5","Carola",18
"5","Cascada",22
"5","Daddy Yankee",18
"5","Dani",9
"5","Jennifer Lopez",14
"5","Kelly Clarkson",30
"5","Kudai",21
"5","Maroon 5",29
"5","Molley Sandén",28
"5","Natalia Barbu",134
"5","Rbd",62
"5","Sofie",94
"5","Έλενα Παπαρίζου",401
"5","Дима Билан",14
"5","שירי מימון",73
"6","Antique",48
"6","Antonio José",9
"6","Ashley Tisdale",62
"6","Basshunter",9
"6","Britney Spears",224
"6","Carola",26
"6","Cascada",43
"6","Daddy Yankee",20
"6","Dani",9
"6","Jennifer Lopez",19
"6","Kelly Clarkson",47
"6","Kudai",27
"6","Maroon 5",38
"6","Molley Sandén",35
"6","Natalia Barbu",154
"6","Rbd",93
"6","Sofie",121
"6","Έλενα Παπαρίζου",494
"6","Дима Билан",25
"6","שירי מימון",97
