"weekday","artist","plays"
"0","Black Rebel Motorcycle Club",33
"0","Blondie",2
"0","Bob Dylan",87
"0","Buzzcocks",50
"0","David Bowie",42
"0","Elliott Smith",202
"0","Franz Ferdinand",1
"0","Gorillaz",0
"0","Juanes",42
"0","Medeski Martin And Wood",67
"0","Nick Cave & The Bad Seeds",4
"0","Nirvana",11
"0","Pink Floyd",0
"0","Rufus Wainwright",18
"0","Ted Leo And The Pharmacists",19
"0","The Beach Boys",1
"0","The Dandy Warhols",19
"0","The Decemberists",10
"0","The Killers",4
"0","The Wallflowers",5
"1","Black Rebel Motorcycle Club",54
"1","Blondie",3
"1","Bob Dylan",328
"1","Buzzcocks",3
"1","David Bowie",23
"1","Elliott Smith",337
"1","Franz Ferdinand",1
"1","Gorillaz",3
"1","Juanes",15
"1","Medeski Martin And Wood",76
"1","Nick Cave & The Bad Seeds",5
"1","Nirvana",108
"1","Pink Floyd",8
"1","Rufus Wainwright",59
"1","Ted Leo And The Pharmacists",14
"1","The Beach Boys",3
"1","The Dandy Warhols",44
"1","The Decemberists",43
"1","The Killers",10
"1","The Wallflowers",17
"2","Black Rebel Motorcycle Club",111
"2","Blondie",12
"2","Bob Dylan",235
"2","Buzzcocks",0
"2","David Bowie",33
"2","Elliott Smith",264
"2","Franz Ferdinand",0
"2","Gorillaz",0
"2","Juanes",19
"2","Medeski Martin And Wood",48
"2","Nick Cave & The Bad Seeds",5
"2","Nirvana",36
"2","Pink Floyd",5
"2","Rufus Wainwright",47
"2","Ted Leo And The Pharmacists",2
"2","The Beach Boys",0
"2","The Dandy Warhols",39
"2","The Decemberists",32
"2","The Killers",2
"2","The Wallflowers",6
"3","Black Rebel Motorcycle Club",41
"3","Blondie",0
"3","Bob Dylan",257
"3","Buzzcocks",1
"3","David Bowie",2
"3","Elliott Smith",135
"3","Franz Ferdinand",3
"3","Gorillaz",4
"3","Juanes",25
"3","Medeski Martin And Wood",54
"3","Nick Cave & The Bad Seeds",11
"3","Nirvana",19
"3","Pink Floyd",0
"3","Rufus Wainwright",80
"3","Ted Leo And The Pharmacists",1
"3","The Beach Boys",2
"3","The Dandy Warhols",27
"3","The Decemberists",10
"3","The Killers",4
"3","The Wallflowers",2
"4","Black Rebel Motorcycle Club",122
"4","Blondie",1
"4","Bob Dylan",250
"4","Buzzcocks",2
"4","David Bowie",29
"4","Elliott Smith",110
"4","Franz Ferdinand",8
"4","Gorillaz",9
"4","Juanes",33
"4","Medeski Martin And Wood",103
"4","Nick Cave & The Bad Seeds",2
"4","Nirvana",35
"4","Pink Floyd",10
"4","Rufus Wainwright",122
"4","Ted Leo And The Pharmacists",1
"4","The Beach Boys",5
"4","The Dandy Warhols",41
"4","The Decemberists",26
"4","The Killers",2
"4","The Wallflowers",3
"5","Black Rebel Motorcycle Club",129
"5","Blondie",1
"5","Bob Dylan",227
"5","Buzzcocks",0
"5","David Bowie",0
"5","Elliott Smith",232
"5","Franz Ferdinand",4
"5","Gorillaz",1
"5","Juanes",42
"5","Medeski Martin And Wood",46
"5","Nick Cave & The Bad Seeds",3
"5","Nirvana",21
"5","Pink Floyd",0
"5","Rufus Wainwright",38
"5","Ted Leo And The Pharmacists",0
"5","The Beach Boys",2
"5","The Dandy Warhols",24
"5","The Decemberists",18
"5","The Killers",4
"5","The Wallflowers",19
"6","Black Rebel Motorcycle Club",31
"6","Blondie",2
"6","Bob Dylan",174
"6","Buzzcocks",27
"6","David Bowie",21
"6","Elliott Smith",276
"6","Franz Ferdinand",4
"6","Gorillaz",11
"6","Juanes",26
"6","Medeski Martin And Wood",31
"6","Nick Cave & The Bad Seeds",20
"6","Nirvana",13
"6","Pink Floyd",5
"6","Rufus Wainwright",38
"6","Ted Leo And The Pharmacists",27
"6","The Beach Boys",1
"6","The Dandy Warhols",20
"6","The Decemberists",14
"6","The Killers",18
"6","The Wallflowers",8
