"weekday","artist","plays"
"0","Anathallo",2
"0","Bob Marley",7
"0","Death Cab For Cutie",62
"0","Dispatch",74
"0","Jack Johnson",94
"0","Mae",24
"0","Of Montreal",50
"0","Phish",13
"0","Saosin",15
"0","Say Anything",12
"0","Stars",15
"0","State Radio",128
"0","Sublime",53
"0","Sufjan Stevens",57
"0","The Decemberists",53
"0","The Postal Service",42
"0","The Shins",61
"0","The Unicorns",12
"0","This Providence",10
"0","Zox",9
"1","Anathallo",1
"1","Bob Marley",4
"1","Death Cab For Cutie",61
"1","Dispatch",97
"1","Jack Johnson",42
"1","Mae",1
"1","Of Montreal",52
"1","Phish",3
"1","Saosin",16
"1","Say Anything",14
"1","Stars",31
"1","State Radio",101
"1","Sublime",46
"1","Sufjan Stevens",45
"1","The Decemberists",19
"1","The Postal Service",19
"1","The Shins",62
"1","The Unicorns",6
"1","This Providence",4
"1","Zox",10
"2","Anathallo",7
"2","Bob Marley",19
"2","Death Cab For Cutie",82
"2","Dispatch",109
"2","Jack Johnson",58
"2","Mae",13
"2","Of Montreal",41
"2","Phish",8
"2","Saosin",30
"2","Say Anything",7
"2","Stars",25
"2","State Radio",93
"2","Sublime",66
"2","Sufjan Stevens",48
"2","The Decemberists",41
"2","The Postal Service",12
"2","The Shins",44
"2","The Unicorns",15
"2","This Providence",9
"2","Zox",18
"3","Anathallo",3
"3","Bob Marley",4
"3","Death Cab For Cutie",64
"3","Dispatch",73
"3","Jack Johnson",48
"3","Mae",24
"3","Of Montreal",49
"3","Phish",2
"3","Saosin",13
"3","Say Anything",5
"3","Stars",28
"3","State Radio",46
"3","Sublime",47
"3","Sufjan Stevens",77
"3","The Decemberists",37
"3","The Postal Service",12
"3","The Shins",38
"3","The Unicorns",10
"3","This Providence",12
"3","Zox",14
"4","Anathallo",1
"4","Bob Marley",14
"4","Death Cab For Cutie",65
"4","Dispatch",57
"4","Jack Johnson",65
"4","Mae",32
"4","Of Montreal",34
"4","Phish",1
"4","Saosin",25
"4","Say Anything",15
"4","Stars",13
"4","State Radio",36
"4","Sublime",88
"4","Sufjan Stevens",65
"4","The Decemberists",30
"4","The Postal Service",34
"4","The Shins",78
"4","The Unicorns",6
"4","This Providence",11
"4","Zox",22
"5","Anathallo",3
"5","Bob Marley",11
"5","Death Cab For Cutie",46
"5","Dispatch",68
"5","Jack Johnson",38
"5","Mae",22
"5","Of Montreal",50
"5","Phish",16
"5","Saosin",25
"5","Say Anything",6
"5","Stars",16
"5","State Radio",61
"5","Sublime",25
"5","Sufjan Stevens",29
"5","The Decemberists",8
"5","The Postal Service",10
"5","The Shins",32
"5","The Unicorns",5
"5","This Providence",10
"5","Zox",11
"6","Anathallo",3
"6","Bob Marley",27
"6","Death Cab For Cutie",83
"6","Dispatch",142
"6","Jack Johnson",90
"6","Mae",3
"6","Of Montreal",40
"6","Phish",10
"6","Saosin",20
"6","Say Anything",11
"6","Stars",17
"6","State Radio",109
"6","Sublime",49
"6","Sufjan Stevens",36
"6","The Decemberists",22
"6","The Postal Service",15
"6","The Shins",36
"6","The Unicorns",24
"6","This Providence",9
"6","Zox",20
