"weekday","artist","plays"
"0","Aerosmith",0
"0","Anne Murray",1
"0","Any Monday",0
"0","Ben Folds",0
"0","Blondie",0
"0","Bob Marley",1
"0","Bob Marley & The Wailers",0
"0","Coldplay",0
"0","Craig David",0
"0","Green Day",0
"0","Mariah Carey",0
"0","Ramones",1
"0","Ryan Adams",1
"0","Shania Twain",0
"0","Stevie Wonder",0
"0","The Bouncing Souls",0
"0","The Presidents Of The United States Of America",0
"0","The Temptations",0
"0","The White Stripes",1
"0","The Who",0
"1","Aerosmith",0
"1","Anne Murray",0
"1","Any Monday",0
"1","Ben Folds",0
"1","Blondie",0
"1","Bob Marley",0
"1","Bob Marley & The Wailers",0
"1","Coldplay",0
"1","Craig David",0
"1","Green Day",0
"1","Mariah Carey",0
"1","Ramones",0
"1","Ryan Adams",0
"1","Shania Twain",0
"1","Stevie Wonder",0
"1","The Bouncing Souls",0
"1","The Presidents Of The United States Of America",0
"1","The Temptations",0
"1","The White Stripes",0
"1","The Who",0
"2","Aerosmith",3
"2","Anne Murray",0
"2","Any Monday",0
"2","Ben Folds",0
"2","Blondie",0
"2","Bob Marley",0
"2","Bob Marley & The Wailers",0
"2","Coldplay",1
"2","Craig David",0
"2","Green Day",0
"2","Mariah Carey",1
"2","Ramones",0
"2","Ryan Adams",1
"2","Shania Twain",1
"2","Stevie Wonder",0
"2","The Bouncing Souls",0
"2","The Presidents Of The United States Of America",0
"2","The Temptations",0
"2","The White Stripes",0
"2","The Who",0
"3","Aerosmith",0
"3","Anne Murray",0
"3","Any Monday",0
"3","Ben Folds",0
"3","Blondie",0
"3","Bob Marley",0
"3","Bob Marley & The Wailers",0
"3","Coldplay",0
"3","Craig David",0
"3","Green Day",0
"3","Mariah Carey",0
"3","Ramones",0
"3","Ryan Adams",0
"3","Shania Twain",0
"3","Stevie Wonder",0
"3","The Bouncing Souls",0
"3","The Presidents Of The United States Of America",0
"3","The Temptations",0
"3","The White Stripes",0
"3","The Who",0
"4","Aerosmith",0
"4","Anne Murray",0
"4","Any Monday",0
"4","Ben Folds",0
"4","Blondie",0
"4","Bob Marley",0
"4","Bob Marley & The Wailers",0
"4","Coldplay",0
"4","Craig David",0
"4","Green Day",0
"4","Mariah Carey",0
"4","Ramones",0
"4","Ryan Adams",0
"4","Shania Twain",0
"4","Stevie Wonder",0
"4","The Bouncing Souls",0
"4","The Presidents Of The United States Of America",0
"4","The Temptations",0
"4","The White Stripes",0
"4","The Who",0
"5","Aerosmith",0
"5","Anne Murray",1
"5","Any Monday",0
"5","Ben Folds",1
"5","Blondie",0
"5","Bob Marley",1
"5","Bob Marley & The Wailers",0
"5","Coldplay",1
"5","Craig David",0
"5","Green Day",1
"5","Mariah Carey",1
"5","Ramones",4
"5","Ryan Adams",3
"5","Shania Twain",0
"5","Stevie Wonder",2
"5","The Bouncing Souls",2
"5","The Presidents Of The United States Of America",2
"5","The Temptations",2
"5","The White Stripes",1
"5","The Who",1
"6","Aerosmith",4
"6","Anne Murray",0
"6","Any Monday",1
"6","Ben Folds",0
"6","Blondie",1
"6","Bob Marley",0
"6","Bob Marley & The Wailers",1
"6","Coldplay",0
"6","Craig David",1
"6","Green Day",1
"6","Mariah Carey",0
"6","Ramones",1
"6","Ryan Adams",7
"6","Shania Twain",1
"6","Stevie Wonder",1
"6","The Bouncing Souls",1
"6","The Presidents Of The United States Of America",0
"6","The Temptations",0
"6","The White Stripes",0
"6","The Who",1
