"weekday","artist","plays"
"0","Aimee Mann",74
"0","Bettye Lavette",51
"0","Brendan Benson",53
"0","Cat Power",101
"0","Feist",68
"0","Johnny Cash",14
"0","Jolie Holland",53
"0","Liz Phair",11
"0","Lucinda Williams",64
"0","Madonna",73
"0","Morcheeba",36
"0","Nancy Sinatra",33
"0","Neko Case",141
"0","Nick Cave & The Bad Seeds",121
"0","Pj Harvey",215
"0","Suzanne Vega",50
"0","The Band",6
"0","The Decemberists",66
"0","The Donnas",116
"0","The New Pornographers",29
"1","Aimee Mann",190
"1","Bettye Lavette",84
"1","Brendan Benson",61
"1","Cat Power",121
"1","Feist",100
"1","Johnny Cash",27
"1","Jolie Holland",60
"1","Liz Phair",50
"1","Lucinda Williams",96
"1","Madonna",76
"1","Morcheeba",45
"1","Nancy Sinatra",72
"1","Neko Case",211
"1","Nick Cave & The Bad Seeds",87
"1","Pj Harvey",291
"1","Suzanne Vega",22
"1","The Band",38
"1","The Decemberists",20
"1","The Donnas",27
"1","The New Pornographers",78
"2","Aimee Mann",117
"2","Bettye Lavette",54
"2","Brendan Benson",29
"2","Cat Power",54
"2","Feist",46
"2","Johnny Cash",17
"2","Jolie Holland",95
"2","Liz Phair",77
"2","Lucinda Williams",80
"2","Madonna",36
"2","Morcheeba",58
"2","Nancy Sinatra",68
"2","Neko Case",174
"2","Nick Cave & The Bad Seeds",91
"2","Pj Harvey",266
"2","Suzanne Vega",41
"2","The Band",38
"2","The Decemberists",46
"2","The Donnas",149
"2","The New Pornographers",111
"3","Aimee Mann",59
"3","Bettye Lavette",69
"3","Brendan Benson",30
"3","Cat Power",106
"3","Feist",80
"3","Johnny Cash",64
"3","Jolie Holland",54
"3","Liz Phair",60
"3","Lucinda Williams",63
"3","Madonna",23
"3","Morcheeba",30
"3","Nancy Sinatra",35
"3","Neko Case",214
"3","Nick Cave & The Bad Seeds",106
"3","Pj Harvey",228
"3","Suzanne Vega",49
"3","The Band",47
"3","The Decemberists",50
"3","The Donnas",99
"3","The New Pornographers",116
"4","Aimee Mann",194
"4","Bettye Lavette",82
"4","Brendan Benson",67
"4","Cat Power",109
"4","Feist",70
"4","Johnny Cash",25
"4","Jolie Holland",126
"4","Liz Phair",32
"4","Lucinda Williams",109
"4","Madonna",17
"4","Morcheeba",26
"4","Nancy Sinatra",17
"4","Neko Case",150
"4","Nick Cave & The Bad Seeds",139
"4","Pj Harvey",157
"4","Suzanne Vega",25
"4","The Band",12
"4","The Decemberists",17
"4","The Donnas",91
"4","The New Pornographers",70
"5","Aimee Mann",66
"5","Bettye Lavette",35
"5","Brendan Benson",49
"5","Cat Power",109
"5","Feist",59
"5","Johnny Cash",8
"5","Jolie Holland",39
"5","Liz Phair",15
"5","Lucinda Williams",57
"5","Madonna",24
"5","Morcheeba",74
"5","Nancy Sinatra",32
"5","Neko Case",230
"5","Nick Cave & The Bad Seeds",51
"5","Pj Harvey",334
"5","Suzanne Vega",9
"5","The Band",41
"5","The Decemberists",17
"5","The Donnas",102
"5","The New Pornographers",109
"6","Aimee Mann",92
"6","Bettye Lavette",48
"6","Brendan Benson",70
"6","Cat Power",67
"6","Feist",91
"6","Johnny Cash",55
"6","Jolie Holland",77
"6","Liz Phair",24
"6","Lucinda Williams",95
"6","Madonna",41
"6","Morcheeba",19
"6","Nancy Sinatra",39
"6","Neko Case",195
"6","Nick Cave & The Bad Seeds",226
"6","Pj Harvey",290
"6","Suzanne Vega",29
"6","The Band",29
"6","The Decemberists",28
"6","The Donnas",47
"6","The New Pornographers",63
