"month","artist","plays"
"2006-03","A Perfect Circle",25
"2006-03","Air",0
"2006-03","Cannibal Corpse",0
"2006-03","Carcass",0
"2006-03","Danny Elfman",0
"2006-03","Dimmu Borgir",0
"2006-03","Immortal",0
"2006-03","Interpol",0
"2006-03","Julie London",0
"2006-03","Manic Street Preachers",0
"2006-03","Massive Attack",0
"2006-03","Morbid Angel",0
"2006-03","Muse",10
"2006-03","Nekropsi",16
"2006-03","Nirvana",0
"2006-03","Radiohead",58
"2006-03","Replikas",105
"2006-03","The Smashing Pumpkins",2
"2006-03","Thom Yorke",0
"2006-03","Tool",21
"2006-04","A Perfect Circle",0
"2006-04","Air",0
"2006-04","Cannibal Corpse",12
"2006-04","Carcass",0
"2006-04","Danny Elfman",0
"2006-04","Dimmu Borgir",4
"2006-04","Immortal",0
"2006-04","Interpol",0
"2006-04","Julie London",0
"2006-04","Manic Street Preachers",0
"2006-04","Massive Attack",0
"2006-04","Morbid Angel",7
"2006-04","Muse",1
"2006-04","Nekropsi",12
"2006-04","Nirvana",0
"2006-04","Radiohead",39
"2006-04","Replikas",43
"2006-04","The Smashing Pumpkins",0
"2006-04","Thom Yorke",0
"2006-04","Tool",53
"2006-05","A Perfect Circle",3
"2006-05","Air",0
"2006-05","Cannibal Corpse",0
"2006-05","Carcass",0
"2006-05","Danny Elfman",0
"2006-05","Dimmu Borgir",0
"2006-05","Immortal",0
"2006-05","Interpol",15
"2006-05","Julie London",0
"2006-05","Manic Street Preachers",0
"2006-05","Massive Attack",117
"2006-05","Morbid Angel",0
"2006-05","Muse",0
"2006-05","Nekropsi",0
"2006-05","Nirvana",0
"2006-05","Radiohead",81
"2006-05","Replikas",15
"2006-05","The Smashing Pumpkins",6
"2006-05","Thom Yorke",0
"2006-05","Tool",0
"2006-06","A Perfect Circle",0
"2006-06","Air",0
"2006-06","Cannibal Corpse",0
"2006-06","Carcass",0
"2006-06","Danny Elfman",0
"2006-06","Dimmu Borgir",0
"2006-06","Immortal",0
"2006-06","Interpol",2
"2006-06","Julie London",0
"2006-06","Manic Street Preachers",0
"2006-06","Massive Attack",3
"2006-06","Morbid Angel",26
"2006-06","Muse",0
"2006-06","Nekropsi",16
"2006-06","Nirvana",0
"2006-06","Radiohead",32
"2006-06","Replikas",0
"2006-06","The Smashing Pumpkins",0
"2006-06","Thom Yorke",0
"2006-06","Tool",2
"2006-07","A Perfect Circle",71
"2006-07","Air",0
"2006-07","Cannibal Corpse",0
"2006-07","Carcass",8
"2006-07","Danny Elfman",0
"2006-07","Dimmu Borgir",0
"2006-07","Immortal",0
