"weekday","artist","plays"
"0","7 Seconds",602
"0","Against All Authority",37
"0","Aus-Rotten",22
"0","Career Soldiers",17
"0","Cock Sparrer",1
"0","Conflict",11
"0","Crass",53
"0","Disfear",0
"0","Distemper",16
"0","Dropkick Murphys",2
"0","Fergie",0
"0","Good Clean Fun",1
"0","Los Fastidios",11
"0","Minor Threat",3
"0","Nofx",3
"0","Operation Ivy",606
"0","Paragraf 119",6
"0","Rancid",1263
"0","The Adicts",35
"0","Youth Of Today",1
"1","7 Seconds",3
"1","Against All Authority",240
"1","Aus-Rotten",62
"1","Career Soldiers",306
"1","Cock Sparrer",3
"1","Conflict",8
"1","Crass",25
"1","Disfear",0
"1","Distemper",15
"1","Dropkick Murphys",0
"1","Fergie",0
"1","Good Clean Fun",286
"1","Los Fastidios",60
"1","Minor Threat",1
"1","Nofx",27
"1","Operation Ivy",849
"1","Paragraf 119",96
"1","Rancid",2394
"1","The Adicts",0
"1","Youth Of Today",0
"2","7 Seconds",0
"2","Against All Authority",658
"2","Aus-Rotten",258
"2","Career Soldiers",24
"2","Cock Sparrer",1
"2","Conflict",14
"2","Crass",80
"2","Disfear",0
"2","Distemper",0
"2","Dropkick Murphys",59
"2","Fergie",0
"2","Good Clean Fun",222
"2","Los Fastidios",65
"2","Minor Threat",0
"2","Nofx",14
"2","Operation Ivy",745
"2","Paragraf 119",257
"2","Rancid",2276
"2","The Adicts",0
"2","Youth Of Today",0
"3","7 Seconds",32
"3","Against All Authority",354
"3","Aus-Rotten",467
"3","Career Soldiers",38
"3","Cock Sparrer",0
"3","Conflict",3
"3","Crass",22
"3","Disfear",8
"3","Distemper",0
"3","Dropkick Murphys",265
"3","Fergie",2
"3","Good Clean Fun",318
"3","Los Fastidios",39
"3","Minor Threat",7
"3","Nofx",0
"3","Operation Ivy",116
"3","Paragraf 119",75
"3","Rancid",2018
"3","The Adicts",0
"3","Youth Of Today",64
"4","7 Seconds",43
"4","Against All Authority",73
"4","Aus-Rotten",267
"4","Career Soldiers",100
"4","Cock Sparrer",0
"4","Conflict",17
"4","Crass",13
"4","Disfear",0
"4","Distemper",19
"4","Dropkick Murphys",0
"4","Fergie",0
"4","Good Clean Fun",293
"4","Los Fastidios",0
"4","Minor Threat",10
"4","Nofx",0
"4","Operation Ivy",224
"4","Paragraf 119",354
"4","Rancid",1713
"4","The Adicts",0
"4","Youth Of Today",284
"5","7 Seconds",10
"5","Against All Authority",42
"5","Aus-Rotten",226
"5","Career Soldiers",0
"5","Cock Sparrer",0
"5","Conflict",43
"5","Crass",81
"5","Disfear",19
"5","Distemper",144
"5","Dropkick Murphys",0
"5","Fergie",0
"5","Good Clean Fun",349
"5","Los Fastidios",0
"5","Minor Threat",8
"5","Nofx",0
"5","Operation Ivy",350
"5","Paragraf 119",272
"5","Rancid",404
"5","The Adicts",3
"5","Youth Of Today",0
"6","7 Seconds",0
"6","Against All Authority",37
"6","Aus-Rotten",0
"6","Career Soldiers",0
"6","Cock Sparrer",0
"6","Conflict",4
"6","Crass",4
"6","Disfear",0
"6","Distemper",0
"6","Dropkick Murphys",2
"6","Fergie",1
"6","Good Clean Fun",352
"6","Los Fastidios",0
"6","Minor Threat",0
"6","Nofx",4
"6","Operation Ivy",640
"6","Paragraf 119",1
"6","Rancid",1301
"6","The Adicts",18
"6","Youth Of Today",0
