"weekday","artist","plays"
"0","Amon Düül Ii",0
"0","Aphex Twin",0
"0","Ash Ra Tempel",0
"0","Black Dice",0
"0","Brainticket",0
"0","Brian Eno",4
"0","Can",6
"0","Captain Beefheart & His Magic Band",0
"0","David Bowie",5
"0","Faust",6
"0","Henry Cow",3
"0","Jimi Hendrix",2
"0","Lee Hazlewood",4
"0","Public Image Ltd.",2
"0","Robert Wyatt",5
"0","The Beatles",3
"0","The Stooges",0
"0","The Velvet Underground",0
"0","This Heat",3
"0","Ιάννης Ξενάκης",3
"1","Amon Düül Ii",0
"1","Aphex Twin",1
"1","Ash Ra Tempel",0
"1","Black Dice",1
"1","Brainticket",1
"1","Brian Eno",1
"1","Can",2
"1","Captain Beefheart & His Magic Band",0
"1","David Bowie",0
"1","Faust",1
"1","Henry Cow",0
"1","Jimi Hendrix",1
"1","Lee Hazlewood",4
"1","Public Image Ltd.",0
"1","Robert Wyatt",0
"1","The Beatles",1
"1","The Stooges",1
"1","The Velvet Underground",1
"1","This Heat",2
"1","Ιάννης Ξενάκης",9
"2","Amon Düül Ii",0
"2","Aphex Twin",0
"2","Ash Ra Tempel",0
"2","Black Dice",1
"2","Brainticket",0
"2","Brian Eno",0
"2","Can",5
"2","Captain Beefheart & His Magic Band",5
"2","David Bowie",1
"2","Faust",4
"2","Henry Cow",0
"2","Jimi Hendrix",1
"2","Lee Hazlewood",0
"2","Public Image Ltd.",3
"2","Robert Wyatt",0
"2","The Beatles",1
"2","The Stooges",3
"2","The Velvet Underground",3
"2","This Heat",4
"2","Ιάννης Ξενάκης",4
"3","Amon Düül Ii",3
"3","Aphex Twin",1
"3","Ash Ra Tempel",1
"3","Black Dice",3
"3","Brainticket",0
"3","Brian Eno",2
"3","Can",9
"3","Captain Beefheart & His Magic Band",8
"3","David Bowie",1
"3","Faust",6
"3","Henry Cow",3
"3","Jimi Hendrix",0
"3","Lee Hazlewood",0
"3","Public Image Ltd.",5
"3","Robert Wyatt",1
"3","The Beatles",2
"3","The Stooges",6
"3","The Velvet Underground",7
"3","This Heat",10
"3","Ιάννης Ξενάκης",1
"4","Amon Düül Ii",1
"4","Aphex Twin",1
"4","Ash Ra Tempel",1
"4","Black Dice",0
"4","Brainticket",0
"4","Brian Eno",0
"4","Can",4
"4","Captain Beefheart & His Magic Band",4
"4","David Bowie",0
"4","Faust",1
"4","Henry Cow",1
"4","Jimi Hendrix",0
"4","Lee Hazlewood",0
"4","Public Image Ltd.",1
"4","Robert Wyatt",0
"4","The Beatles",0
"4","The Stooges",2
"4","The Velvet Underground",1
"4","This Heat",3
"4","Ιάννης Ξενάκης",0
"5","Amon Düül Ii",1
"5","Aphex Twin",1
"5","Ash Ra Tempel",1
"5","Black Dice",1
"5","Brainticket",2
"5","Brian Eno",2
"5","Can",3
"5","Captain Beefheart & His Magic Band",2
"5","David Bowie",2
"5","Faust",2
"5","Henry Cow",2
"5","Jimi Hendrix",2
"5","Lee Hazlewood",0
"5","Public Image Ltd.",1
"5","Robert Wyatt",2
"5","The Beatles",2
"5","The Stooges",1
"5","The Velvet Underground",1
"5","This Heat",2
"5","Ιάννης Ξενάκης",0
"6","Amon Düül Ii",0
"6","Aphex Twin",1
"6","Ash Ra Tempel",0
"6","Black Dice",0
"6","Brainticket",0
"6","Brian Eno",0
"6","Can",0
"6","Captain Beefheart & His Magic Band",0
"6","David Bowie",0
"6","Faust",0
"6","Henry Cow",0
"6","Jimi Hendrix",0
"6","Lee Hazlewood",0
"6","Public Image Ltd.",0
"6","Robert Wyatt",0
"6","The Beatles",0
"6","The Stooges",0
"6","The Velvet Underground",0
"6","This Heat",0
"6","Ιάννης Ξενάκης",0
