"month","artist","plays"
"2005-03","Bob Dylan",0
"2005-03","David Bowie",1
"2005-03","Funkadelic",3
"2005-03","Interpol",0
"2005-03","My Bloody Valentine",15
"2005-03","Queens Of The Stone Age",12
"2005-03","Radiohead",12
"2005-03","Slowdive",0
"2005-03","Sonic Youth",0
"2005-03","Spacemen 3",0
"2005-03","Spiritualized",0
"2005-03","Syd Barrett",0
"2005-03","The Brian Jonestown Massacre",0
"2005-03","The Jimi Hendrix Experience",19
"2005-03","The Rolling Stones",0
"2005-03","The Stooges",3
"2005-03","The Telescopes",0
"2005-03","The Velvet Underground",11
"2005-03","The Verve",47
"2005-03","The Warlocks",5
"2005-04","Bob Dylan",4
"2005-04","David Bowie",2
"2005-04","Funkadelic",2
"2005-04","Interpol",1
"2005-04","My Bloody Valentine",10
"2005-04","Queens Of The Stone Age",6
"2005-04","Radiohead",2
"2005-04","Slowdive",0
"2005-04","Sonic Youth",0
"2005-04","Spacemen 3",0
"2005-04","Spiritualized",0
"2005-04","Syd Barrett",0
"2005-04","The Brian Jonestown Massacre",0
"2005-04","The Jimi Hendrix Experience",7
"2005-04","The Rolling Stones",0
"2005-04","The Stooges",6
"2005-04","The Telescopes",0
"2005-04","The Velvet Underground",5
"2005-04","The Verve",13
"2005-04","The Warlocks",1
"2005-05","Bob Dylan",0
"2005-05","David Bowie",0
"2005-05","Funkadelic",0
"2005-05","Interpol",0
"2005-05","My Bloody Valentine",0
"2005-05","Queens Of The Stone Age",0
"2005-05","Radiohead",0
"2005-05","Slowdive",0
"2005-05","Sonic Youth",0
"2005-05","Spacemen 3",0
"2005-05","Spiritualized",0
"2005-05","Syd Barrett",0
"2005-05","The Brian Jonestown Massacre",0
"2005-05","The Jimi Hendrix Experience",0
"2005-05","The Rolling Stones",0
"2005-05","The Stooges",0
"2005-05","The Telescopes",0
"2005-05","The Velvet Underground",0
"2005-05","The Verve",0
"2005-05","The Warlocks",0
"2005-06","Bob Dylan",0
"2005-06","David Bowie",0
"2005-06","Funkadelic",0
"2005-06","Interpol",0
"2005-06","My Bloody Valentine",0
"2005-06","Queens Of The Stone Age",0
"2005-06","Radiohead",0
"2005-06","Slowdive",0
"2005-06","Sonic Youth",0
"2005-06","Spacemen 3",0
"2005-06","Spiritualized",0
"2005-06","Syd Barrett",0
"2005-06","The Brian Jonestown Massacre",0
"2005-06","The Jimi Hendrix Experience",0
"2005-06","The Rolling Stones",0
"2005-06","The Stooges",0
"2005-06","The Telescopes",0
"2005-06","The Velvet Underground",0
"2005-06","The Verve",0
"2005-06","The Warlocks",0
"2005-07","Bob Dylan",0
"2005-07","David Bowie",0
"2005-07","Funkadelic",0
"2005-07","Interpol",51
"2005-07","My Bloody Valentine",1
"2005-07","Queens Of The Stone Age",0
"2005-07","Radiohead",0
"2005-07","Slowdive",0
"2005-07","Sonic Youth",0
"2005-07","Spacemen 3",0
"2005-07","Spiritualized",0
"2005-07","Syd Barrett",0
"2005-07","The Brian Jonestown Massacre",0
"2005-07","The Jimi Hendrix Experience",1
"2005-07","The Rolling Stones",0
"2005-07","The Stooges",1
"2005-07","The Telescopes",0
"2005-07","The Velvet Underground",4
"2005-07","The Verve",1
"2005-07","The Warlocks",1
"2005-08","Bob Dylan",0
"2005-08","David Bowie",0
"2005-08","Funkadelic",0
"2005-08","Interpol",102
"2005-08","My Bloody Valentine",17
"2005-08","Queens Of The Stone Age",0
"2005-08","Radiohead",1
"2005-08","Slowdive",0
"2005-08","Sonic Youth",6
"2005-08","Spacemen 3",0
"2005-08","Spiritualized",0
"2005-08","Syd Barrett",0
"2005-08","The Brian Jonestown Massacre",0
"2005-08","The Jimi Hendrix Experience",0
"2005-08","The Rolling Stones",2
"2005-08","The Stooges",0
"2005-08","The Telescopes",0
"2005-08","The Velvet Underground",0
"2005-08","The Verve",3
"2005-08","The Warlocks",1
"2005-09","Bob Dylan",0
"2005-09","David Bowie",0
"2005-09","Funkadelic",0
"2005-09","Interpol",18
"2005-09","My Bloody Valentine",0
"2005-09","Queens Of The Stone Age",1
"2005-09","Radiohead",0
"2005-09","Slowdive",0
"2005-09","Sonic Youth",0
