"weekday","artist","plays"
"0","Beyoncé",70
"0","Britney Spears",109
"0","Cascada",72
"0","Christina Aguilera",47
"0","Da Buzz",71
"0","Danielle Bollinger",47
"0","Freemasons",33
"0","Gwen Stefani",100
"0","Jenna Drey",71
"0","Kelly Clarkson",62
"0","Kylie Minogue",55
"0","Lasgo",56
"0","Luz Divina",19
"0","Madonna",524
"0","Natasha Bedingfield",85
"0","P!Nk",123
"0","Rihanna",87
"0","September",168
"0","Sophie Ellis-Bextor",70
"0","The San Francisco Gay Men'S Chorus",362
"1","Beyoncé",25
"1","Britney Spears",31
"1","Cascada",17
"1","Christina Aguilera",25
"1","Da Buzz",38
"1","Danielle Bollinger",31
"1","Freemasons",22
"1","Gwen Stefani",35
"1","Jenna Drey",21
"1","Kelly Clarkson",31
"1","Kylie Minogue",25
"1","Lasgo",20
"1","Luz Divina",15
"1","Madonna",192
"1","Natasha Bedingfield",41
"1","P!Nk",36
"1","Rihanna",53
"1","September",65
"1","Sophie Ellis-Bextor",21
"1","The San Francisco Gay Men'S Chorus",177
"2","Beyoncé",11
"2","Britney Spears",18
"2","Cascada",21
"2","Christina Aguilera",8
"2","Da Buzz",15
"2","Danielle Bollinger",4
"2","Freemasons",5
"2","Gwen Stefani",19
"2","Jenna Drey",10
"2","Kelly Clarkson",10
"2","Kylie Minogue",13
"2","Lasgo",14
"2","Luz Divina",1
"2","Madonna",67
"2","Natasha Bedingfield",16
"2","P!Nk",27
"2","Rihanna",15
"2","September",33
"2","Sophie Ellis-Bextor",12
"2","The San Francisco Gay Men'S Chorus",13
"3","Beyoncé",6
"3","Britney Spears",9
"3","Cascada",11
"3","Christina Aguilera",5
"3","Da Buzz",11
"3","Danielle Bollinger",5
"3","Freemasons",3
"3","Gwen Stefani",17
"3","Jenna Drey",6
"3","Kelly Clarkson",9
"3","Kylie Minogue",11
"3","Lasgo",5
"3","Luz Divina",1
"3","Madonna",45
"3","Natasha Bedingfield",9
"3","P!Nk",7
"3","Rihanna",13
"3","September",20
"3","Sophie Ellis-Bextor",10
"3","The San Francisco Gay Men'S Chorus",20
"4","Beyoncé",12
"4","Britney Spears",25
"4","Cascada",19
"4","Christina Aguilera",8
"4","Da Buzz",20
"4","Danielle Bollinger",5
"4","Freemasons",7
"4","Gwen Stefani",17
"4","Jenna Drey",13
"4","Kelly Clarkson",14
"4","Kylie Minogue",15
"4","Lasgo",12
"4","Luz Divina",1
"4","Madonna",91
"4","Natasha Bedingfield",18
"4","P!Nk",26
"4","Rihanna",19
"4","September",34
"4","Sophie Ellis-Bextor",13
"4","The San Francisco Gay Men'S Chorus",116
"5","Beyoncé",17
"5","Britney Spears",30
"5","Cascada",18
"5","Christina Aguilera",16
"5","Da Buzz",21
"5","Danielle Bollinger",9
"5","Freemasons",6
"5","Gwen Stefani",19
"5","Jenna Drey",18
"5","Kelly Clarkson",12
"5","Kylie Minogue",14
"5","Lasgo",17
"5","Luz Divina",6
"5","Madonna",122
"5","Natasha Bedingfield",20
"5","P!Nk",31
"5","Rihanna",28
"5","September",41
"5","Sophie Ellis-Bextor",14
"5","The San Francisco Gay Men'S Chorus",71
"6","Beyoncé",40
"6","Britney Spears",86
"6","Cascada",62
"6","Christina Aguilera",29
"6","Da Buzz",58
"6","Danielle Bollinger",27
"6","Freemasons",20
"6","Gwen Stefani",66
"6","Jenna Drey",36
"6","Kelly Clarkson",38
"6","Kylie Minogue",52
"6","Lasgo",44
"6","Luz Divina",11
"6","Madonna",392
"6","Natasha Bedingfield",65
"6","P!Nk",91
"6","Rihanna",60
"6","September",125
"6","Sophie Ellis-Bextor",53
"6","The San Francisco Gay Men'S Chorus",156
