"weekday","artist","plays"
"0","[Unknown]",38
"0","Air",24
"0","Andy Sheppard",22
"0","Armin Van Buuren",17
"0","Atb",73
"0","Blank & Jones",15
"0","Erlend Øye",21
"0","Fischerspooner",37
"0","Gene Ammons",16
"0","Gorillaz",26
"0","Irmin Schmidt & Kumo",20
"0","Kai Tracid",35
"0","Kings Of Convenience",31
"0","Portishead",34
"0","Red Hot Chili Peppers",21
"0","S. Zeilenga",20
"0","Safri Duo",32
"0","Tiësto",11
"0","Ulrich Schnauss",29
"0","Xerxes",15
"1","[Unknown]",27
"1","Air",30
"1","Andy Sheppard",16
"1","Armin Van Buuren",10
"1","Atb",52
"1","Blank & Jones",7
"1","Erlend Øye",17
"1","Fischerspooner",30
"1","Gene Ammons",8
"1","Gorillaz",15
"1","Irmin Schmidt & Kumo",25
"1","Kai Tracid",16
"1","Kings Of Convenience",18
"1","Portishead",21
"1","Red Hot Chili Peppers",12
"1","S. Zeilenga",13
"1","Safri Duo",45
"1","Tiësto",10
"1","Ulrich Schnauss",16
"1","Xerxes",14
"2","[Unknown]",41
"2","Air",10
"2","Andy Sheppard",16
"2","Armin Van Buuren",13
"2","Atb",45
"2","Blank & Jones",7
"2","Erlend Øye",12
"2","Fischerspooner",29
"2","Gene Ammons",17
"2","Gorillaz",23
"2","Irmin Schmidt & Kumo",12
"2","Kai Tracid",23
"2","Kings Of Convenience",15
"2","Portishead",18
"2","Red Hot Chili Peppers",13
"2","S. Zeilenga",4
"2","Safri Duo",34
"2","Tiësto",11
"2","Ulrich Schnauss",18
"2","Xerxes",10
"3","[Unknown]",43
"3","Air",14
"3","Andy Sheppard",20
"3","Armin Van Buuren",12
"3","Atb",44
"3","Blank & Jones",8
"3","Erlend Øye",13
"3","Fischerspooner",16
"3","Gene Ammons",9
"3","Gorillaz",17
"3","Irmin Schmidt & Kumo",12
"3","Kai Tracid",18
"3","Kings Of Convenience",13
"3","Portishead",23
"3","Red Hot Chili Peppers",13
"3","S. Zeilenga",10
"3","Safri Duo",35
"3","Tiësto",12
"3","Ulrich Schnauss",17
"3","Xerxes",9
"4","[Unknown]",43
"4","Air",27
"4","Andy Sheppard",22
"4","Armin Van Buuren",9
"4","Atb",51
"4","Blank & Jones",12
"4","Erlend Øye",23
"4","Fischerspooner",28
"4","Gene Ammons",12
"4","Gorillaz",35
"4","Irmin Schmidt & Kumo",12
"4","Kai Tracid",23
"4","Kings Of Convenience",36
"4","Portishead",30
"4","Red Hot Chili Peppers",14
"4","S. Zeilenga",4
"4","Safri Duo",33
"4","Tiësto",15
"4","Ulrich Schnauss",17
"4","Xerxes",11
"5","[Unknown]",37
"5","Air",18
"5","Andy Sheppard",18
"5","Armin Van Buuren",13
"5","Atb",54
"5","Blank & Jones",5
"5","Erlend Øye",13
"5","Fischerspooner",25
"5","Gene Ammons",11
"5","Gorillaz",21
"5","Irmin Schmidt & Kumo",12
"5","Kai Tracid",23
"5","Kings Of Convenience",18
"5","Portishead",21
"5","Red Hot Chili Peppers",19
"5","S. Zeilenga",10
"5","Safri Duo",21
"5","Tiësto",12
"5","Ulrich Schnauss",17
"5","Xerxes",11
"6","[Unknown]",29
"6","Air",33
"6","Andy Sheppard",18
"6","Armin Van Buuren",18
"6","Atb",67
"6","Blank & Jones",7
"6","Erlend Øye",25
"6","Fischerspooner",22
"6","Gene Ammons",21
"6","Gorillaz",30
"6","Irmin Schmidt & Kumo",18
"6","Kai Tracid",56
"6","Kings Of Convenience",20
"6","Portishead",25
"6","Red Hot Chili Peppers",13
"6","S. Zeilenga",16
"6","Safri Duo",39
"6","Tiësto",11
"6","Ulrich Schnauss",26
"6","Xerxes",19
