"month","artist","plays"
"2005-03","Afi",0
"2005-03","Alkaline Trio",0
"2005-03","Anti-Flag",0
"2005-03","At The Drive-In",0
"2005-03","Autechre",1
"2005-03","Bananarama",0
"2005-03","Belle And Sebastian",0
"2005-03","Ben Folds Five",0
"2005-03","Billy Bragg & Wilco",0
"2005-03","Blink-182",0
"2005-03","Blonde Redhead",0
"2005-03","Blondie",0
"2005-03","Brand New",0
"2005-03","Bright Eyes",0
"2005-03","Broken Social Scene",0
"2005-03","Built To Spill",0
"2005-03","Cat Power",0
"2005-03","Chevelle",0
"2005-03","Converge",0
"2005-03","The Velvet Underground",1
"2005-04","Afi",1
"2005-04","Alkaline Trio",4
"2005-04","Anti-Flag",1
"2005-04","At The Drive-In",1
"2005-04","Autechre",0
"2005-04","Bananarama",1
"2005-04","Belle And Sebastian",2
"2005-04","Ben Folds Five",1
"2005-04","Billy Bragg & Wilco",1
"2005-04","Blink-182",1
"2005-04","Blonde Redhead",1
"2005-04","Blondie",1
"2005-04","Brand New",1
"2005-04","Bright Eyes",2
"2005-04","Broken Social Scene",1
"2005-04","Built To Spill",2
"2005-04","Cat Power",1
"2005-04","Chevelle",1
"2005-04","Converge",1
"2005-04","The Velvet Underground",1
