"month","artist","plays"
"2005-08","Arcade Fire",8
"2005-08","Architecture In Helsinki",0
"2005-08","Belle And Sebastian",10
"2005-08","Beulah",0
"2005-08","Built To Spill",6
"2005-08","Camera Obscura",0
"2005-08","Cat Power",8
"2005-08","Deerhoof",0
"2005-08","Feist",0
"2005-08","Mates Of State",0
"2005-08","Metric",0
"2005-08","Modest Mouse",0
"2005-08","Of Montreal",0
"2005-08","Stars",7
"2005-08","The Fiery Furnaces",0
"2005-08","The Go! Team",0
"2005-08","The Magnetic Fields",0
"2005-08","The Shins",7
"2005-08","Tilly And The Wall",0
"2005-08","Wilco",7
"2005-09","Arcade Fire",12
"2005-09","Architecture In Helsinki",0
"2005-09","Belle And Sebastian",0
"2005-09","Beulah",0
"2005-09","Built To Spill",2
"2005-09","Camera Obscura",0
"2005-09","Cat Power",3
"2005-09","Deerhoof",0
"2005-09","Feist",0
"2005-09","Mates Of State",0
"2005-09","Metric",1
"2005-09","Modest Mouse",3
"2005-09","Of Montreal",0
"2005-09","Stars",2
"2005-09","The Fiery Furnaces",0
"2005-09","The Go! Team",0
"2005-09","The Magnetic Fields",0
"2005-09","The Shins",3
"2005-09","Tilly And The Wall",0
"2005-09","Wilco",3
"2005-10","Arcade Fire",15
"2005-10","Architecture In Helsinki",2
"2005-10","Belle And Sebastian",18
"2005-10","Beulah",8
"2005-10","Built To Spill",8
"2005-10","Camera Obscura",2
"2005-10","Cat Power",7
"2005-10","Deerhoof",4
"2005-10","Feist",0
"2005-10","Mates Of State",0
"2005-10","Metric",4
"2005-10","Modest Mouse",10
"2005-10","Of Montreal",1
"2005-10","Stars",5
"2005-10","The Fiery Furnaces",3
"2005-10","The Go! Team",4
"2005-10","The Magnetic Fields",10
"2005-10","The Shins",12
"2005-10","Tilly And The Wall",0
"2005-10","Wilco",19
"2005-11","Arcade Fire",12
"2005-11","Architecture In Helsinki",4
"2005-11","Belle And Sebastian",22
"2005-11","Beulah",5
"2005-11","Built To Spill",16
"2005-11","Camera Obscura",4
"2005-11","Cat Power",5
"2005-11","Deerhoof",3
"2005-11","Feist",0
"2005-11","Mates Of State",2
"2005-11","Metric",3
"2005-11","Modest Mouse",8
"2005-11","Of Montreal",1
"2005-11","Stars",4
"2005-11","The Fiery Furnaces",3
"2005-11","The Go! Team",5
