"weekday","artist","plays"
"0","Anton Maiden",1
"0","Avenged Sevenfold",14
"0","Back-On",1
"0","Bruce Dickinson",2
"0","Coming Century",2
"0","Deep Purple",8
"0","Dread Zeppelin",1
"0","Dream Theater",1
"0","Europe",2
"0","Flair",0
"0","Gemini Five",41
"0","Iii",49
"0","M.O.V.E",9
"0","Mamonas Assassinas",32
"0","Matanza",30
"0","Pink Floyd",2
"0","Pitty",0
"0","Stratovarius",4
"0","Twisted Sister",1
"0","Van Halen",8
"1","Anton Maiden",0
"1","Avenged Sevenfold",0
"1","Back-On",2
"1","Bruce Dickinson",7
"1","Coming Century",4
"1","Deep Purple",15
"1","Dread Zeppelin",9
"1","Dream Theater",10
"1","Europe",0
"1","Flair",0
"1","Gemini Five",0
"1","Iii",122
"1","M.O.V.E",5
"1","Mamonas Assassinas",0
"1","Matanza",47
"1","Pink Floyd",35
"1","Pitty",0
"1","Stratovarius",4
"1","Twisted Sister",0
"1","Van Halen",72
"2","Anton Maiden",0
"2","Avenged Sevenfold",0
"2","Back-On",14
"2","Bruce Dickinson",3
"2","Coming Century",11
"2","Deep Purple",75
"2","Dread Zeppelin",6
"2","Dream Theater",7
"2","Europe",0
"2","Flair",0
"2","Gemini Five",10
"2","Iii",99
"2","M.O.V.E",17
"2","Mamonas Assassinas",0
"2","Matanza",68
"2","Pink Floyd",21
"2","Pitty",9
"2","Stratovarius",3
"2","Twisted Sister",0
"2","Van Halen",54
"3","Anton Maiden",2
"3","Avenged Sevenfold",7
"3","Back-On",4
"3","Bruce Dickinson",4
"3","Coming Century",7
"3","Deep Purple",60
"3","Dread Zeppelin",7
"3","Dream Theater",9
"3","Europe",1
"3","Flair",3
"3","Gemini Five",3
"3","Iii",91
"3","M.O.V.E",15
"3","Mamonas Assassinas",19
"3","Matanza",111
"3","Pink Floyd",23
"3","Pitty",0
"3","Stratovarius",2
"3","Twisted Sister",0
"3","Van Halen",65
"4","Anton Maiden",35
"4","Avenged Sevenfold",29
"4","Back-On",1
"4","Bruce Dickinson",4
"4","Coming Century",3
"4","Deep Purple",90
"4","Dread Zeppelin",8
"4","Dream Theater",8
"4","Europe",0
"4","Flair",0
"4","Gemini Five",13
"4","Iii",61
"4","M.O.V.E",17
"4","Mamonas Assassinas",26
"4","Matanza",69
"4","Pink Floyd",39
"4","Pitty",1
"4","Stratovarius",6
"4","Twisted Sister",2
"4","Van Halen",75
"5","Anton Maiden",1
"5","Avenged Sevenfold",2
"5","Back-On",12
"5","Bruce Dickinson",4
"5","Coming Century",13
"5","Deep Purple",17
"5","Dread Zeppelin",5
"5","Dream Theater",3
"5","Europe",1
"5","Flair",4
"5","Gemini Five",0
"5","Iii",171
"5","M.O.V.E",1
"5","Mamonas Assassinas",14
"5","Matanza",50
"5","Pink Floyd",13
"5","Pitty",6
"5","Stratovarius",0
"5","Twisted Sister",6
"5","Van Halen",71
"6","Anton Maiden",0
"6","Avenged Sevenfold",0
"6","Back-On",2
"6","Bruce Dickinson",3
"6","Coming Century",2
"6","Deep Purple",13
"6","Dread Zeppelin",2
"6","Dream Theater",3
"6","Europe",7
"6","Flair",1
"6","Gemini Five",0
"6","Iii",73
"6","M.O.V.E",16
"6","Mamonas Assassinas",21
"6","Matanza",23
"6","Pink Floyd",1
"6","Pitty",9
"6","Stratovarius",6
"6","Twisted Sister",5
"6","Van Halen",14
