"weekday","artist","plays"
"0","Air",8
"0","Bonobo",14
"0","Coldplay",63
"0","Damien Rice",22
"0","Faithless",26
"0","Fatboy Slim",10
"0","Gotan Project",9
"0","Hooverphonic",31
"0","K'S Choice",12
"0","Leonard Cohen",9
"0","Massive Attack",21
"0","Moby",51
"0","Placebo",16
"0","Portishead",44
"0","Red Hot Chili Peppers",26
"0","Robbie Williams",33
"0","Röyksopp",30
"0","Thievery Corporation",65
"0","Tiësto",25
"0","U2",16
"1","Air",5
"1","Bonobo",25
"1","Coldplay",47
"1","Damien Rice",23
"1","Faithless",10
"1","Fatboy Slim",13
"1","Gotan Project",16
"1","Hooverphonic",28
"1","K'S Choice",17
"1","Leonard Cohen",16
"1","Massive Attack",32
"1","Moby",46
"1","Placebo",35
"1","Portishead",62
"1","Red Hot Chili Peppers",33
"1","Robbie Williams",51
"1","Röyksopp",24
"1","Thievery Corporation",55
"1","Tiësto",44
"1","U2",16
"2","Air",22
"2","Bonobo",51
"2","Coldplay",49
"2","Damien Rice",39
"2","Faithless",25
"2","Fatboy Slim",6
"2","Gotan Project",14
"2","Hooverphonic",36
"2","K'S Choice",34
"2","Leonard Cohen",11
"2","Massive Attack",22
"2","Moby",35
"2","Placebo",34
"2","Portishead",27
"2","Red Hot Chili Peppers",26
"2","Robbie Williams",25
"2","Röyksopp",25
"2","Thievery Corporation",73
"2","Tiësto",28
"2","U2",13
"3","Air",14
"3","Bonobo",13
"3","Coldplay",64
"3","Damien Rice",41
"3","Faithless",10
"3","Fatboy Slim",8
"3","Gotan Project",8
"3","Hooverphonic",29
"3","K'S Choice",23
"3","Leonard Cohen",11
"3","Massive Attack",29
"3","Moby",48
"3","Placebo",49
"3","Portishead",38
"3","Red Hot Chili Peppers",47
"3","Robbie Williams",46
"3","Röyksopp",28
"3","Thievery Corporation",56
"3","Tiësto",28
"3","U2",11
"4","Air",15
"4","Bonobo",20
"4","Coldplay",66
"4","Damien Rice",52
"4","Faithless",26
"4","Fatboy Slim",27
"4","Gotan Project",20
"4","Hooverphonic",31
"4","K'S Choice",19
"4","Leonard Cohen",12
"4","Massive Attack",34
"4","Moby",97
"4","Placebo",29
"4","Portishead",38
"4","Red Hot Chili Peppers",44
"4","Robbie Williams",37
"4","Röyksopp",27
"4","Thievery Corporation",67
"4","Tiësto",22
"4","U2",35
"5","Air",26
"5","Bonobo",27
"5","Coldplay",84
"5","Damien Rice",17
"5","Faithless",46
"5","Fatboy Slim",8
"5","Gotan Project",16
"5","Hooverphonic",22
"5","K'S Choice",11
"5","Leonard Cohen",12
"5","Massive Attack",21
"5","Moby",54
"5","Placebo",22
"5","Portishead",15
"5","Red Hot Chili Peppers",34
"5","Robbie Williams",54
"5","Röyksopp",12
"5","Thievery Corporation",96
"5","Tiësto",21
"5","U2",6
"6","Air",8
"6","Bonobo",15
"6","Coldplay",47
"6","Damien Rice",22
"6","Faithless",21
"6","Fatboy Slim",11
"6","Gotan Project",21
"6","Hooverphonic",15
"6","K'S Choice",13
"6","Leonard Cohen",13
"6","Massive Attack",18
"6","Moby",56
"6","Placebo",25
"6","Portishead",49
"6","Red Hot Chili Peppers",40
"6","Robbie Williams",27
"6","Röyksopp",25
"6","Thievery Corporation",72
"6","Tiësto",15
"6","U2",13
