"month","artist","plays"
"2006-05","An Albatross",0
"2006-05","Animal Collective",15
"2006-05","Arcade Fire",4
"2006-05","Bright Eyes",5
"2006-05","Broken Social Scene",2
"2006-05","Cat Power",4
"2006-05","Cocorosie",4
"2006-05","Devendra Banhart",0
"2006-05","Elliott Smith",24
"2006-05","Girl Talk",0
"2006-05","Grizzly Bear",0
"2006-05","Hella",2
"2006-05","Mogwai",26
"2006-05","Page France",0
"2006-05","Radiohead",14
"2006-05","Sigur Rós",2
"2006-05","Someone Still Loves You Boris Yeltsin",0
"2006-05","Sufjan Stevens",2
"2006-05","Xiu Xiu",25
"2006-05","Yeah Yeah Yeahs",6
"2006-06","An Albatross",11
"2006-06","Animal Collective",10
"2006-06","Arcade Fire",0
"2006-06","Bright Eyes",4
"2006-06","Broken Social Scene",4
"2006-06","Cat Power",0
"2006-06","Cocorosie",0
"2006-06","Devendra Banhart",0
"2006-06","Elliott Smith",4
"2006-06","Girl Talk",0
"2006-06","Grizzly Bear",0
"2006-06","Hella",4
"2006-06","Mogwai",8
"2006-06","Page France",0
"2006-06","Radiohead",15
"2006-06","Sigur Rós",4
"2006-06","Someone Still Loves You Boris Yeltsin",1
"2006-06","Sufjan Stevens",12
"2006-06","Xiu Xiu",16
"2006-06","Yeah Yeah Yeahs",0
"2006-07","An Albatross",4
"2006-07","Animal Collective",3
"2006-07","Arcade Fire",11
"2006-07","Bright Eyes",9
"2006-07","Broken Social Scene",9
"2006-07","Cat Power",0
"2006-07","Cocorosie",0
"2006-07","Devendra Banhart",0
"2006-07","Elliott Smith",83
"2006-07","Girl Talk",0
"2006-07","Grizzly Bear",0
"2006-07","Hella",2
"2006-07","Mogwai",0
"2006-07","Page France",0
"2006-07","Radiohead",9
"2006-07","Sigur Rós",23
"2006-07","Someone Still Loves You Boris Yeltsin",15
"2006-07","Sufjan Stevens",6
"2006-07","Xiu Xiu",62
"2006-07","Yeah Yeah Yeahs",1
"2006-08","An Albatross",0
"2006-08","Animal Collective",0
"2006-08","Arcade Fire",4
"2006-08","Bright Eyes",3
"2006-08","Broken Social Scene",9
"2006-08","Cat Power",2
"2006-08","Cocorosie",2
"2006-08","Devendra Banhart",0
"2006-08","Elliott Smith",96
"2006-08","Girl Talk",0
"2006-08","Grizzly Bear",0
"2006-08","Hella",0
"2006-08","Mogwai",9
"2006-08","Page France",0
"2006-08","Radiohead",5
"2006-08","Sigur Rós",0
"2006-08","Someone Still Loves You Boris Yeltsin",4
"2006-08","Sufjan Stevens",0
"2006-08","Xiu Xiu",5
"2006-08","Yeah Yeah Yeahs",1
"2006-09","An Albatross",46
"2006-09","Animal Collective",1
"2006-09","Arcade Fire",7
"2006-09","Bright Eyes",0
"2006-09","Broken Social Scene",0
"2006-09","Cat Power",1
"2006-09","Cocorosie",6
"2006-09","Devendra Banhart",29
"2006-09","Elliott Smith",166
"2006-09","Girl Talk",0
"2006-09","Grizzly Bear",0
"2006-09","Hella",30
"2006-09","Mogwai",8
"2006-09","Page France",0
"2006-09","Radiohead",2
"2006-09","Sigur Rós",2
"2006-09","Someone Still Loves You Boris Yeltsin",6
"2006-09","Sufjan Stevens",8
"2006-09","Xiu Xiu",48
"2006-09","Yeah Yeah Yeahs",0
"2006-10","An Albatross",6
"2006-10","Animal Collective",9
"2006-10","Arcade Fire",1
"2006-10","Bright Eyes",0
"2006-10","Broken Social Scene",0
"2006-10","Cat Power",1
"2006-10","Cocorosie",4
"2006-10","Devendra Banhart",64
"2006-10","Elliott Smith",47
"2006-10","Girl Talk",0
"2006-10","Grizzly Bear",0
"2006-10","Hella",6
"2006-10","Mogwai",1
"2006-10","Page France",0
"2006-10","Radiohead",0
"2006-10","Sigur Rós",2
"2006-10","Someone Still Loves You Boris Yeltsin",28
"2006-10","Sufjan Stevens",0
"2006-10","Xiu Xiu",128
"2006-10","Yeah Yeah Yeahs",4
"2006-11","An Albatross",0
"2006-11","Animal Collective",2
"2006-11","Arcade Fire",12
"2006-11","Bright Eyes",0
"2006-11","Broken Social Scene",0
"2006-11","Cat Power",1
"2006-11","Cocorosie",3
"2006-11","Devendra Banhart",0
"2006-11","Elliott Smith",32
"2006-11","Girl Talk",0
"2006-11","Grizzly Bear",0
"2006-11","Hella",4
"2006-11","Mogwai",3
"2006-11","Page France",0
"2006-11","Radiohead",0
"2006-11","Sigur Rós",33
"2006-11","Someone Still Loves You Boris Yeltsin",36
"2006-11","Sufjan Stevens",3
"2006-11","Xiu Xiu",58
"2006-11","Yeah Yeah Yeahs",0
"2006-12","An Albatross",0
"2006-12","Animal Collective",62
"2006-12","Arcade Fire",0
"2006-12","Bright Eyes",0
"2006-12","Broken Social Scene",0
"2006-12","Cat Power",0
"2006-12","Cocorosie",6
"2006-12","Devendra Banhart",2
"2006-12","Elliott Smith",51
"2006-12","Girl Talk",15
"2006-12","Grizzly Bear",0
"2006-12","Hella",0
"2006-12","Mogwai",4
"2006-12","Page France",0
"2006-12","Radiohead",4
"2006-12","Sigur Rós",6
"2006-12","Someone Still Loves You Boris Yeltsin",1
"2006-12","Sufjan Stevens",7
"2006-12","Xiu Xiu",55
"2006-12","Yeah Yeah Yeahs",1
"2007-01","An Albatross",1
"2007-01","Animal Collective",14
"2007-01","Arcade Fire",1
"2007-01","Bright Eyes",0
"2007-01","Broken Social Scene",0
"2007-01","Cat Power",1
"2007-01","Cocorosie",2
"2007-01","Devendra Banhart",0
"2007-01","Elliott Smith",93
"2007-01","Girl Talk",0
"2007-01","Grizzly Bear",0
"2007-01","Hella",0
"2007-01","Mogwai",0
"2007-01","Page France",0
"2007-01","Radiohead",2
"2007-01","Sigur Rós",0
"2007-01","Someone Still Loves You Boris Yeltsin",0
"2007-01","Sufjan Stevens",0
"2007-01","Xiu Xiu",45
"2007-01","Yeah Yeah Yeahs",0
"2007-02","An Albatross",5
"2007-02","Animal Collective",37
"2007-02","Arcade Fire",8
"2007-02","Bright Eyes",3
"2007-02","Broken Social Scene",4
"2007-02","Cat Power",5
"2007-02","Cocorosie",4
"2007-02","Devendra Banhart",1
"2007-02","Elliott Smith",38
"2007-02","Girl Talk",0
"2007-02","Grizzly Bear",0
"2007-02","Hella",1
"2007-02","Mogwai",0
"2007-02","Page France",0
"2007-02","Radiohead",0
"2007-02","Sigur Rós",2
"2007-02","Someone Still Loves You Boris Yeltsin",7
"2007-02","Sufjan Stevens",6
"2007-02","Xiu Xiu",4
"2007-02","Yeah Yeah Yeahs",1
"2007-03","An Albatross",2
"2007-03","Animal Collective",11
"2007-03","Arcade Fire",32
"2007-03","Bright Eyes",1
"2007-03","Broken Social Scene",1
"2007-03","Cat Power",3
"2007-03","Cocorosie",0
"2007-03","Devendra Banhart",1
"2007-03","Elliott Smith",13
"2007-03","Girl Talk",4
"2007-03","Grizzly Bear",0
"2007-03","Hella",1
"2007-03","Mogwai",1
"2007-03","Page France",19
"2007-03","Radiohead",1
"2007-03","Sigur Rós",1
"2007-03","Someone Still Loves You Boris Yeltsin",5
"2007-03","Sufjan Stevens",3
"2007-03","Xiu Xiu",8
"2007-03","Yeah Yeah Yeahs",2
"2007-04","An Albatross",1
"2007-04","Animal Collective",0
"2007-04","Arcade Fire",6
"2007-04","Bright Eyes",2
"2007-04","Broken Social Scene",0
"2007-04","Cat Power",18
"2007-04","Cocorosie",0
"2007-04","Devendra Banhart",0
"2007-04","Elliott Smith",12
"2007-04","Girl Talk",0
"2007-04","Grizzly Bear",0
"2007-04","Hella",0
"2007-04","Mogwai",0
"2007-04","Page France",0
"2007-04","Radiohead",0
"2007-04","Sigur Rós",0
"2007-04","Someone Still Loves You Boris Yeltsin",6
"2007-04","Sufjan Stevens",6
"2007-04","Xiu Xiu",8
"2007-04","Yeah Yeah Yeahs",1
"2007-05","An Albatross",2
"2007-05","Animal Collective",8
"2007-05","Arcade Fire",18
"2007-05","Bright Eyes",12
"2007-05","Broken Social Scene",0
"2007-05","Cat Power",1
"2007-05","Cocorosie",3
"2007-05","Devendra Banhart",3
"2007-05","Elliott Smith",98
"2007-05","Girl Talk",1
"2007-05","Grizzly Bear",0
"2007-05","Hella",5
"2007-05","Mogwai",3
"2007-05","Page France",5
"2007-05","Radiohead",0
"2007-05","Sigur Rós",0
"2007-05","Someone Still Loves You Boris Yeltsin",4
"2007-05","Sufjan Stevens",1
"2007-05","Xiu Xiu",14
"2007-05","Yeah Yeah Yeahs",1
"2007-06","An Albatross",1
"2007-06","Animal Collective",11
"2007-06","Arcade Fire",8
"2007-06","Bright Eyes",3
"2007-06","Broken Social Scene",8
"2007-06","Cat Power",4
"2007-06","Cocorosie",3
"2007-06","Devendra Banhart",1
"2007-06","Elliott Smith",97
"2007-06","Girl Talk",24
"2007-06","Grizzly Bear",5
"2007-06","Hella",2
"2007-06","Mogwai",2
"2007-06","Page France",14
"2007-06","Radiohead",0
"2007-06","Sigur Rós",49
"2007-06","Someone Still Loves You Boris Yeltsin",4
"2007-06","Sufjan Stevens",1
"2007-06","Xiu Xiu",5
"2007-06","Yeah Yeah Yeahs",1
"2007-07","An Albatross",0
"2007-07","Animal Collective",0
"2007-07","Arcade Fire",1
"2007-07","Bright Eyes",2
"2007-07","Broken Social Scene",22
"2007-07","Cat Power",3
"2007-07","Cocorosie",2
"2007-07","Devendra Banhart",17
"2007-07","Elliott Smith",335
"2007-07","Girl Talk",0
"2007-07","Grizzly Bear",15
"2007-07","Hella",5
"2007-07","Mogwai",4
"2007-07","Page France",2
"2007-07","Radiohead",0
"2007-07","Sigur Rós",2
"2007-07","Someone Still Loves You Boris Yeltsin",0
"2007-07","Sufjan Stevens",0
"2007-07","Xiu Xiu",4
"2007-07","Yeah Yeah Yeahs",3
"2007-08","An Albatross",0
"2007-08","Animal Collective",17
"2007-08","Arcade Fire",2
"2007-08","Bright Eyes",0
