"weekday","artist","plays"
"0","Andy Caldwell",8
"0","Antena",5
"0","Bodzin & Huntemann",5
"0","Buraka Som Sistema",6
"0","Claude Vonstroke",17
"0","Groove Armada",40
"0","Kaos (With Snax)",5
"0","Leftfield",19
"0","Lindstrøm",5
"0","New Order",5
"0","Pendulum",74
"0","Phreek Plus One",6
"0","Slam",54
"0","Stéphane Pompougnac",4
"0","Sugardaddy",15
"0","The Chemical Brothers",42
"0","The Crystal Method",21
"0","The Future Sound Of London",3
"0","The Prodigy",44
"0","Vincent Montana Jr. (With Goody Goody)",5
"1","Andy Caldwell",14
"1","Antena",9
"1","Bodzin & Huntemann",8
"1","Buraka Som Sistema",12
"1","Claude Vonstroke",60
"1","Groove Armada",89
"1","Kaos (With Snax)",8
"1","Leftfield",5
"1","Lindstrøm",7
"1","New Order",5
"1","Pendulum",197
"1","Phreek Plus One",9
"1","Slam",26
"1","Stéphane Pompougnac",9
"1","Sugardaddy",24
"1","The Chemical Brothers",8
"1","The Crystal Method",9
"1","The Future Sound Of London",5
"1","The Prodigy",159
"1","Vincent Montana Jr. (With Goody Goody)",8
"2","Andy Caldwell",18
"2","Antena",10
"2","Bodzin & Huntemann",8
"2","Buraka Som Sistema",15
"2","Claude Vonstroke",41
"2","Groove Armada",108
"2","Kaos (With Snax)",10
"2","Leftfield",13
"2","Lindstrøm",10
"2","New Order",5
"2","Pendulum",264
"2","Phreek Plus One",10
"2","Slam",68
"2","Stéphane Pompougnac",10
"2","Sugardaddy",29
"2","The Chemical Brothers",15
"2","The Crystal Method",33
"2","The Future Sound Of London",2
"2","The Prodigy",76
"2","Vincent Montana Jr. (With Goody Goody)",11
"3","Andy Caldwell",7
"3","Antena",4
"3","Bodzin & Huntemann",5
"3","Buraka Som Sistema",5
"3","Claude Vonstroke",100
"3","Groove Armada",110
"3","Kaos (With Snax)",4
"3","Leftfield",29
"3","Lindstrøm",7
"3","New Order",7
"3","Pendulum",183
"3","Phreek Plus One",5
"3","Slam",56
"3","Stéphane Pompougnac",1
"3","Sugardaddy",12
"3","The Chemical Brothers",16
"3","The Crystal Method",29
"3","The Future Sound Of London",21
"3","The Prodigy",121
"3","Vincent Montana Jr. (With Goody Goody)",4
"4","Andy Caldwell",8
"4","Antena",5
"4","Bodzin & Huntemann",4
"4","Buraka Som Sistema",4
"4","Claude Vonstroke",27
"4","Groove Armada",45
"4","Kaos (With Snax)",3
"4","Leftfield",20
"4","Lindstrøm",5
"4","New Order",10
"4","Pendulum",285
"4","Phreek Plus One",3
"4","Slam",36
"4","Stéphane Pompougnac",5
"4","Sugardaddy",12
"4","The Chemical Brothers",84
"4","The Crystal Method",26
"4","The Future Sound Of London",13
"4","The Prodigy",50
"4","Vincent Montana Jr. (With Goody Goody)",3
"5","Andy Caldwell",3
"5","Antena",4
"5","Bodzin & Huntemann",1
"5","Buraka Som Sistema",3
"5","Claude Vonstroke",8
"5","Groove Armada",74
"5","Kaos (With Snax)",2
"5","Leftfield",32
"5","Lindstrøm",3
"5","New Order",7
"5","Pendulum",263
"5","Phreek Plus One",3
"5","Slam",40
"5","Stéphane Pompougnac",3
"5","Sugardaddy",12
"5","The Chemical Brothers",49
"5","The Crystal Method",11
"5","The Future Sound Of London",13
"5","The Prodigy",111
"5","Vincent Montana Jr. (With Goody Goody)",3
"6","Andy Caldwell",7
"6","Antena",4
"6","Bodzin & Huntemann",6
"6","Buraka Som Sistema",6
"6","Claude Vonstroke",32
"6","Groove Armada",6
"6","Kaos (With Snax)",5
"6","Leftfield",1
"6","Lindstrøm",4
"6","New Order",7
"6","Pendulum",67
"6","Phreek Plus One",4
"6","Slam",30
"6","Stéphane Pompougnac",6
"6","Sugardaddy",16
"6","The Chemical Brothers",7
"6","The Crystal Method",6
"6","The Future Sound Of London",2
"6","The Prodigy",7
"6","Vincent Montana Jr. (With Goody Goody)",4
